receipt_number,invoice_number,amount_paid,payment_date,payment_mode,remarks
RCP/2025-26/017035,INV/2025-26/019735,6000,23-04-2025,CASH,
RCP/2025-26/017040,INV/2025-26/019741,3000,15-04-2025,CASH,
RCP/2025-26/017042,INV/2025-26/019743,3000,13-06-2025,UPI,
RCP/2025-26/017050,INV/2025-26/019752,3000,17-03-2026,CASH,
RCP/2025-26/017053,INV/2025-26/019756,1000,14-04-2025,CASH,
RCP/2025-26/017058,INV/2025-26/019761,3000,18-06-2025,UPI,
RCP/2025-26/017059,INV/2025-26/019762,3000,20-07-2025,UPI,
RCP/2025-26/017061,INV/2025-26/019764,3000,03-09-2025,CASH,
RCP/2025-26/017071,INV/2025-26/019775,375,22-04-2025,UPI,
RCP/2025-26/017076,INV/2025-26/019781,3000,09-08-2025,CASH,
RCP/2025-26/017079,INV/2025-26/019785,3000,20-12-2025,UPI,
RCP/2025-26/017086,INV/2025-26/019792,1000,24-04-2025,ONLINE,
RCP/2025-26/017087,INV/2025-26/019793,375,19-04-2025,CHEQUE,
RCP/2025-26/017088,INV/2025-26/019794,375,18-10-2025,BANK_TRANSFER,
RCP/2025-26/017091,INV/2025-26/019798,3000,06-07-2025,CHEQUE,
RCP/2025-26/017092,INV/2025-26/019799,3000,05-08-2025,BANK_TRANSFER,
RCP/2025-26/017094,INV/2025-26/019802,3000,20-11-2025,UPI,
RCP/2025-26/017095,INV/2025-26/019803,3000,08-12-2025,UPI,
RCP/2025-26/017104,INV/2025-26/019814,3000,24-05-2025,CHEQUE,
RCP/2025-26/017110,INV/2025-26/019821,3000,03-12-2025,BANK_TRANSFER,
RCP/2025-26/017113,INV/2025-26/019824,3000,20-03-2026,ONLINE,
RCP/2025-26/017114,INV/2025-26/019825,6000,20-04-2025,ONLINE,
RCP/2025-26/017119,INV/2025-26/019831,3000,22-04-2025,UPI,
RCP/2025-26/017123,INV/2025-26/019835,3000,08-08-2025,CHEQUE,
RCP/2025-26/017125,INV/2025-26/019837,3000,16-10-2025,BANK_TRANSFER,
RCP/2025-26/017137,INV/2025-26/019858,3000,20-01-2026,CASH,
RCP/2025-26/017147,INV/2025-26/019869,3000,05-06-2025,ONLINE,
RCP/2025-26/017149,INV/2025-26/019871,3000,06-08-2025,BANK_TRANSFER,
RCP/2025-26/017156,INV/2025-26/019881,500,20-04-2025,UPI,
RCP/2025-26/017159,INV/2025-26/019884,375,13-10-2025,CASH,
RCP/2025-26/017161,INV/2025-26/019888,3000,05-07-2025,BANK_TRANSFER,
RCP/2025-26/017166,INV/2025-26/019897,6000,21-04-2025,CHEQUE,
RCP/2025-26/017172,INV/2025-26/019904,3000,17-05-2025,ONLINE,
RCP/2025-26/017176,INV/2025-26/019909,3000,22-10-2025,CHEQUE,
RCP/2025-26/017181,INV/2025-26/019914,3000,21-03-2026,CASH,
RCP/2025-26/017182,INV/2025-26/019915,6000,20-04-2025,UPI,
RCP/2025-26/017187,INV/2025-26/019921,3000,15-04-2025,ONLINE,
RCP/2025-26/017192,INV/2025-26/019927,3000,06-10-2025,UPI,
RCP/2025-26/017200,INV/2025-26/019936,1000,24-04-2025,UPI,
RCP/2025-26/017222,INV/2025-26/019961,3000,19-08-2025,UPI,
RCP/2025-26/017240,INV/2025-26/019984,3000,15-01-2026,CASH,
RCP/2025-26/017242,INV/2025-26/019986,3000,06-03-2026,BANK_TRANSFER,
RCP/2025-26/017246,INV/2025-26/019990,1000,26-04-2025,CASH,
RCP/2025-26/017247,INV/2025-26/019991,375,16-04-2025,CASH,
RCP/2025-26/017253,INV/2025-26/019997,3000,10-08-2025,ONLINE,
RCP/2025-26/017261,INV/2025-26/020005,6000,25-04-2025,UPI,
RCP/2025-26/017264,INV/2025-26/020008,1000,25-04-2025,UPI,
RCP/2025-26/017275,INV/2025-26/020020,3000,06-01-2026,ONLINE,
RCP/2025-26/017280,INV/2025-26/020026,1000,23-04-2025,BANK_TRANSFER,
RCP/2025-26/017287,INV/2025-26/020034,3000,19-09-2025,CHEQUE,
RCP/2025-26/017292,INV/2025-26/020039,3000,05-02-2026,ONLINE,
RCP/2025-26/017293,INV/2025-26/020040,3000,12-03-2026,CASH,
RCP/2025-26/017295,INV/2025-26/020042,1000,22-04-2025,CASH,
RCP/2025-26/017306,INV/2025-26/020057,3000,09-02-2026,ONLINE,
RCP/2025-26/017309,INV/2025-26/020060,1000,24-04-2025,BANK_TRANSFER,
RCP/2025-26/017327,INV/2025-26/020083,3000,06-04-2025,CASH,
RCP/2025-26/017338,INV/2025-26/020094,3000,20-03-2026,ONLINE,
RCP/2025-26/017340,INV/2025-26/020096,1000,16-04-2025,CASH,
RCP/2025-26/017341,INV/2025-26/020098,1000,23-04-2025,UPI,
RCP/2025-26/017342,INV/2025-26/020099,375,18-04-2025,ONLINE,
RCP/2025-26/017343,INV/2025-26/020100,375,23-10-2025,CHEQUE,
RCP/2025-26/017345,INV/2025-26/020102,3000,08-05-2025,CASH,
RCP/2025-26/017352,INV/2025-26/020110,3000,15-01-2026,BANK_TRANSFER,
RCP/2025-26/017358,INV/2025-26/020117,375,15-04-2025,UPI,
RCP/2025-26/017363,INV/2025-26/020124,3000,08-09-2025,CHEQUE,
RCP/2025-26/017375,INV/2025-26/020137,3000,22-04-2025,ONLINE,
RCP/2025-26/017377,INV/2025-26/020139,3000,15-06-2025,CASH,
RCP/2025-26/017394,INV/2025-26/020159,3000,11-08-2025,UPI,
RCP/2025-26/017395,INV/2025-26/020161,3000,23-10-2025,BANK_TRANSFER,
RCP/2025-26/017399,INV/2025-26/020166,3000,17-03-2026,UPI,
RCP/2025-26/017401,INV/2025-26/020168,1000,22-04-2025,CASH,
RCP/2025-26/017412,INV/2025-26/020180,3000,15-11-2025,CASH,
RCP/2025-26/017413,INV/2025-26/020181,3000,19-12-2025,ONLINE,
RCP/2025-26/017414,INV/2025-26/020182,3000,09-01-2026,UPI,
RCP/2025-26/017415,INV/2025-26/020183,3000,05-02-2026,CHEQUE,
RCP/2025-26/017427,INV/2025-26/020196,3000,19-09-2025,UPI,
RCP/2025-26/017430,INV/2025-26/020200,3000,18-01-2026,UPI,
RCP/2025-26/017433,INV/2025-26/020203,6000,19-04-2025,CASH,
RCP/2025-26/017435,INV/2025-26/020206,1000,14-04-2025,UPI,
RCP/2025-26/017436,INV/2025-26/020207,375,19-04-2025,UPI,
RCP/2025-26/017440,INV/2025-26/020211,3000,22-06-2025,CASH,
RCP/2025-26/017445,INV/2025-26/020217,3000,04-12-2025,CASH,
RCP/2025-26/017451,INV/2025-26/020225,375,22-04-2025,CASH,
RCP/2025-26/017453,INV/2025-26/020227,3000,24-04-2025,CHEQUE,
RCP/2025-26/017457,INV/2025-26/020233,3000,23-10-2025,CASH,
RCP/2025-26/017462,INV/2025-26/020240,1000,17-04-2025,CASH,
RCP/2025-26/017476,INV/2025-26/020259,500,14-04-2025,CASH,
RCP/2025-26/017480,INV/2025-26/020263,3000,13-04-2025,UPI,
RCP/2025-26/017485,INV/2025-26/020269,3000,21-10-2025,CASH,
RCP/2025-26/017486,INV/2025-26/020270,3000,11-11-2025,ONLINE,
RCP/2025-26/017487,INV/2025-26/020271,3000,22-12-2025,BANK_TRANSFER,
RCP/2025-26/017489,INV/2025-26/020273,3000,03-02-2026,CASH,
RCP/2025-26/017504,INV/2025-26/020289,3000,16-12-2025,UPI,
RCP/2025-26/017511,INV/2025-26/020296,1000,16-04-2025,CHEQUE,
RCP/2025-26/017512,INV/2025-26/020297,375,14-04-2025,ONLINE,
RCP/2025-26/017520,INV/2025-26/020308,3000,07-01-2026,UPI,
RCP/2025-26/017521,INV/2025-26/020309,3000,04-02-2026,UPI,
RCP/2025-26/017529,INV/2025-26/020318,3000,20-05-2025,UPI,
RCP/2025-26/017535,INV/2025-26/020325,3000,04-12-2025,BANK_TRANSFER,
RCP/2025-26/017540,INV/2025-26/020331,500,15-04-2025,UPI,
RCP/2025-26/017541,INV/2025-26/020332,1000,15-04-2025,CASH,
RCP/2025-26/017543,INV/2025-26/020334,375,18-10-2025,CASH,
RCP/2025-26/017546,INV/2025-26/020337,3000,07-06-2025,CASH,
RCP/2025-26/017555,INV/2025-26/020346,3000,09-03-2026,UPI,
RCP/2025-26/017562,INV/2025-26/020356,3000,20-07-2025,CASH,
RCP/2025-26/017564,INV/2025-26/020358,3000,10-09-2025,BANK_TRANSFER,
RCP/2025-26/017566,INV/2025-26/020360,3000,22-11-2025,BANK_TRANSFER,
RCP/2025-26/017586,INV/2025-26/020384,1000,23-04-2025,CASH,
RCP/2025-26/017591,INV/2025-26/020389,3000,12-04-2025,CHEQUE,
RCP/2025-26/017593,INV/2025-26/020391,3000,12-06-2025,BANK_TRANSFER,
RCP/2025-26/017605,INV/2025-26/020406,375,17-10-2025,CASH,
RCP/2025-26/017618,INV/2025-26/020421,500,26-04-2025,UPI,
RCP/2025-26/017625,INV/2025-26/020431,3000,07-10-2025,BANK_TRANSFER,
RCP/2025-26/017629,INV/2025-26/020436,3000,04-03-2026,UPI,
RCP/2025-26/017632,INV/2025-26/020439,500,16-04-2025,CASH,
RCP/2025-26/017635,INV/2025-26/020442,375,16-10-2025,CHEQUE,
RCP/2025-26/017641,INV/2025-26/020451,3000,15-12-2025,CASH,
RCP/2025-26/017642,INV/2025-26/020453,3000,13-02-2026,BANK_TRANSFER,
RCP/2025-26/017645,INV/2025-26/020456,1000,26-04-2025,CHEQUE,
RCP/2025-26/017656,INV/2025-26/020467,3000,07-10-2025,CASH,
RCP/2025-26/017659,INV/2025-26/020470,3000,13-01-2026,CHEQUE,
RCP/2025-26/017660,INV/2025-26/020471,3000,14-02-2026,UPI,
RCP/2025-26/017664,INV/2025-26/020475,500,21-04-2025,UPI,
RCP/2025-26/017690,INV/2025-26/020509,6000,23-04-2025,CASH,
RCP/2025-26/017695,INV/2025-26/020514,375,13-10-2025,CASH,
RCP/2025-26/017698,INV/2025-26/020517,3000,25-06-2025,CASH,
RCP/2025-26/017700,INV/2025-26/020520,3000,12-09-2025,CASH,
RCP/2025-26/017702,INV/2025-26/020522,3000,15-11-2025,CHEQUE,
RCP/2025-26/017704,INV/2025-26/020524,3000,03-01-2026,UPI,
RCP/2025-26/017708,INV/2025-26/020528,1000,23-04-2025,UPI,
RCP/2025-26/017727,INV/2025-26/020552,3000,07-05-2025,UPI,
RCP/2025-26/017729,INV/2025-26/020554,3000,12-07-2025,CASH,
RCP/2025-26/017733,INV/2025-26/020559,3000,09-12-2025,BANK_TRANSFER,
RCP/2025-26/017736,INV/2025-26/020562,3000,04-03-2026,BANK_TRANSFER,
RCP/2025-26/017737,INV/2025-26/020563,6000,18-04-2025,UPI,
RCP/2025-26/017740,INV/2025-26/020566,1000,18-04-2025,UPI,
RCP/2025-26/017742,INV/2025-26/020568,375,14-10-2025,BANK_TRANSFER,
RCP/2025-26/017749,INV/2025-26/020577,3000,12-12-2025,BANK_TRANSFER,
RCP/2025-26/017754,INV/2025-26/020582,1000,17-04-2025,UPI,
RCP/2025-26/017767,INV/2025-26/020597,3000,02-02-2026,UPI,
RCP/2025-26/017768,INV/2025-26/020598,3000,15-03-2026,UPI,
RCP/2025-26/017774,INV/2025-26/020606,3000,06-05-2025,BANK_TRANSFER,
RCP/2025-26/017776,INV/2025-26/020608,3000,15-07-2025,UPI,
RCP/2025-26/017782,INV/2025-26/020614,3000,09-01-2026,CASH,
RCP/2025-26/017783,INV/2025-26/020615,3000,16-02-2026,ONLINE,
RCP/2025-26/017785,INV/2025-26/020617,6000,21-04-2025,UPI,
RCP/2025-26/017786,INV/2025-26/020618,1000,19-04-2025,ONLINE,
RCP/2025-26/017794,INV/2025-26/020626,3000,10-07-2025,UPI,
RCP/2025-26/017795,INV/2025-26/020628,3000,19-09-2025,ONLINE,
RCP/2025-26/017806,INV/2025-26/020643,3000,10-06-2025,CHEQUE,
RCP/2025-26/017814,INV/2025-26/020652,3000,11-03-2026,CASH,
RCP/2025-26/017823,INV/2025-26/020663,3000,07-08-2025,UPI,
RCP/2025-26/017825,INV/2025-26/020666,3000,22-11-2025,UPI,
RCP/2025-26/017833,INV/2025-26/020674,1000,13-04-2025,UPI,
RCP/2025-26/017839,INV/2025-26/020684,3000,04-11-2025,UPI,
RCP/2025-26/017840,INV/2025-26/020685,3000,16-12-2025,UPI,
RCP/2025-26/017851,INV/2025-26/020696,3000,19-05-2025,BANK_TRANSFER,
RCP/2025-26/017864,INV/2025-26/020709,500,23-04-2025,ONLINE,
RCP/2025-26/017867,INV/2025-26/020712,375,17-10-2025,CASH,
RCP/2025-26/017870,INV/2025-26/020715,3000,08-06-2025,BANK_TRANSFER,
RCP/2025-26/017876,INV/2025-26/020722,3000,07-01-2026,CHEQUE,
RCP/2025-26/017882,INV/2025-26/020730,375,18-10-2025,BANK_TRANSFER,
RCP/2025-26/017885,INV/2025-26/020734,3000,11-07-2025,CHEQUE,
RCP/2025-26/017889,INV/2025-26/020741,3000,17-02-2026,CHEQUE,
RCP/2025-26/017890,INV/2025-26/020742,3000,16-03-2026,UPI,
RCP/2025-26/017891,INV/2025-26/020743,6000,16-04-2025,CASH,
RCP/2025-26/017908,INV/2025-26/020768,3000,22-05-2025,CASH,
RCP/2025-26/017910,INV/2025-26/020770,3000,09-07-2025,CASH,
RCP/2025-26/017920,INV/2025-26/020782,1000,14-04-2025,UPI,
RCP/2025-26/017923,INV/2025-26/020786,3000,20-05-2025,CASH,
RCP/2025-26/017926,INV/2025-26/020789,3000,13-08-2025,BANK_TRANSFER,
RCP/2025-26/017928,INV/2025-26/020791,3000,18-10-2025,CASH,
RCP/2025-26/017938,INV/2025-26/020805,3000,16-06-2025,UPI,
RCP/2025-26/017949,INV/2025-26/020816,1000,19-04-2025,CASH,
RCP/2025-26/017954,INV/2025-26/020823,3000,24-06-2025,UPI,
RCP/2025-26/017956,INV/2025-26/020826,3000,11-09-2025,UPI,
RCP/2025-26/017964,INV/2025-26/020835,500,16-04-2025,UPI,
RCP/2025-26/017970,INV/2025-26/020841,3000,07-06-2025,BANK_TRANSFER,
RCP/2025-26/017976,INV/2025-26/020848,3000,06-01-2026,UPI,
RCP/2025-26/017986,INV/2025-26/020863,3000,18-10-2025,UPI,
RCP/2025-26/017990,INV/2025-26/020867,3000,03-02-2026,CASH,
RCP/2025-26/018000,INV/2025-26/020878,3000,07-07-2025,UPI,
RCP/2025-26/018002,INV/2025-26/020881,3000,11-10-2025,CASH,
RCP/2025-26/018003,INV/2025-26/020882,3000,04-11-2025,ONLINE,
RCP/2025-26/018006,INV/2025-26/020885,3000,04-02-2026,UPI,
RCP/2025-26/018018,INV/2025-26/020900,3000,14-11-2025,UPI,
RCP/2025-26/018021,INV/2025-26/020904,3000,04-03-2026,BANK_TRANSFER,
RCP/2025-26/018022,INV/2025-26/020905,6000,19-04-2025,ONLINE,
RCP/2025-26/018033,INV/2025-26/020918,3000,02-11-2025,UPI,
RCP/2025-26/018035,INV/2025-26/020920,3000,06-01-2026,BANK_TRANSFER,
RCP/2025-26/018041,INV/2025-26/020927,375,18-04-2025,UPI,
RCP/2025-26/018042,INV/2025-26/020928,375,10-10-2025,BANK_TRANSFER,
RCP/2025-26/018046,INV/2025-26/020932,3000,14-07-2025,CASH,
RCP/2025-26/018055,INV/2025-26/020942,1000,21-04-2025,BANK_TRANSFER,
RCP/2025-26/018065,INV/2025-26/020954,3000,05-11-2025,CHEQUE,
RCP/2025-26/018071,INV/2025-26/020961,500,14-04-2025,BANK_TRANSFER,
RCP/2025-26/018076,INV/2025-26/020966,3000,14-05-2025,CASH,
RCP/2025-26/018087,INV/2025-26/020978,1000,18-04-2025,CASH,
RCP/2025-26/018092,INV/2025-26/020983,3000,07-04-2025,CHEQUE,
RCP/2025-26/018103,INV/2025-26/020995,6000,21-04-2025,ONLINE,
RCP/2025-26/018106,INV/2025-26/020998,1000,15-04-2025,UPI,
RCP/2025-26/018108,INV/2025-26/021000,375,15-10-2025,CHEQUE,
RCP/2025-26/018134,INV/2025-26/021029,3000,14-02-2026,CHEQUE,
RCP/2025-26/018136,INV/2025-26/021031,6000,18-04-2025,UPI,
RCP/2025-26/018139,INV/2025-26/021035,375,14-04-2025,BANK_TRANSFER,
RCP/2025-26/018140,INV/2025-26/021036,375,17-10-2025,UPI,
RCP/2025-26/018141,INV/2025-26/021037,3000,06-04-2025,UPI,
RCP/2025-26/018144,INV/2025-26/021040,3000,06-07-2025,UPI,
RCP/2025-26/018148,INV/2025-26/021044,3000,05-11-2025,UPI,
RCP/2025-26/018161,INV/2025-26/021060,3000,12-09-2025,BANK_TRANSFER,
RCP/2025-26/018167,INV/2025-26/021066,3000,10-03-2026,CASH,
RCP/2025-26/018177,INV/2025-26/021077,3000,13-08-2025,CASH,
RCP/2025-26/018185,INV/2025-26/021086,1000,15-04-2025,CASH,
RCP/2025-26/018191,INV/2025-26/021092,3000,24-05-2025,ONLINE,
RCP/2025-26/018196,INV/2025-26/021098,3000,09-11-2025,UPI,
RCP/2025-26/018200,INV/2025-26/021102,3000,17-03-2026,CHEQUE,
RCP/2025-26/018202,INV/2025-26/021104,1000,24-04-2025,UPI,
RCP/2025-26/018205,INV/2025-26/021107,375,14-04-2025,UPI,
RCP/2025-26/018211,INV/2025-26/021115,3000,11-10-2025,CASH,
RCP/2025-26/018220,INV/2025-26/021124,1000,25-04-2025,CASH,
RCP/2025-26/018225,INV/2025-26/021130,3000,12-07-2025,BANK_TRANSFER,
RCP/2025-26/018227,INV/2025-26/021132,3000,05-09-2025,ONLINE,
RCP/2025-26/018228,INV/2025-26/021133,3000,20-10-2025,CHEQUE,
RCP/2025-26/018237,INV/2025-26/021143,375,16-04-2025,UPI,
RCP/2025-26/018244,INV/2025-26/021150,3000,11-09-2025,CASH,
RCP/2025-26/018247,INV/2025-26/021153,3000,12-12-2025,CASH,
RCP/2025-26/018250,INV/2025-26/021158,1000,21-04-2025,UPI,
RCP/2025-26/018251,INV/2025-26/021160,1000,17-04-2025,UPI,
RCP/2025-26/018267,INV/2025-26/021179,375,21-04-2025,CASH,
RCP/2025-26/018269,INV/2025-26/021183,3000,22-06-2025,UPI,
RCP/2025-26/018273,INV/2025-26/021189,3000,12-12-2025,UPI,
RCP/2025-26/018281,INV/2025-26/021201,3000,16-06-2025,CASH,
RCP/2025-26/018285,INV/2025-26/021206,3000,21-11-2025,CASH,
RCP/2025-26/018289,INV/2025-26/021210,3000,02-03-2026,CASH,
RCP/2025-26/018297,INV/2025-26/021219,3000,16-06-2025,CASH,
RCP/2025-26/018303,INV/2025-26/021225,3000,03-12-2025,CASH,
RCP/2025-26/018304,INV/2025-26/021226,3000,04-01-2026,BANK_TRANSFER,
RCP/2025-26/018305,INV/2025-26/021227,3000,18-02-2026,UPI,
RCP/2025-26/018314,INV/2025-26/021236,3000,14-05-2025,UPI,
RCP/2025-26/018316,INV/2025-26/021238,3000,15-07-2025,UPI,
RCP/2025-26/018329,INV/2025-26/021253,3000,23-04-2025,UPI,
RCP/2025-26/018333,INV/2025-26/021259,3000,06-10-2025,CHEQUE,
RCP/2025-26/018334,INV/2025-26/021260,3000,18-11-2025,BANK_TRANSFER,
RCP/2025-26/018337,INV/2025-26/021263,3000,16-02-2026,BANK_TRANSFER,
RCP/2025-26/018343,INV/2025-26/021269,375,18-04-2025,CASH,
RCP/2025-26/018348,INV/2025-26/021278,3000,05-11-2025,CHEQUE,
RCP/2025-26/018353,INV/2025-26/021284,1000,26-04-2025,CASH,
RCP/2025-26/018357,INV/2025-26/021288,375,16-10-2025,UPI,
RCP/2025-26/018370,INV/2025-26/021306,375,17-10-2025,CASH,
RCP/2025-26/018374,INV/2025-26/021311,3000,05-08-2025,CHEQUE,
RCP/2025-26/018382,INV/2025-26/021320,1000,20-04-2025,UPI,
RCP/2025-26/018385,INV/2025-26/021323,375,23-04-2025,UPI,
RCP/2025-26/018386,INV/2025-26/021324,375,13-10-2025,CASH,
RCP/2025-26/018392,INV/2025-26/021331,3000,12-10-2025,CASH,
RCP/2025-26/018399,INV/2025-26/021339,500,20-04-2025,BANK_TRANSFER,
RCP/2025-26/018407,INV/2025-26/021348,3000,06-09-2025,CASH,
RCP/2025-26/018409,INV/2025-26/021350,3000,14-11-2025,ONLINE,
RCP/2025-26/018414,INV/2025-26/021356,1000,19-04-2025,UPI,
RCP/2025-26/018417,INV/2025-26/021359,375,21-04-2025,CHEQUE,
RCP/2025-26/018426,INV/2025-26/021373,6000,22-04-2025,UPI,
RCP/2025-26/018429,INV/2025-26/021376,1000,26-04-2025,UPI,
RCP/2025-26/018430,INV/2025-26/021378,375,22-10-2025,CHEQUE,
RCP/2025-26/018444,INV/2025-26/021395,375,19-04-2025,CASH,
RCP/2025-26/018445,INV/2025-26/021396,375,16-10-2025,CASH,
RCP/2025-26/018446,INV/2025-26/021397,3000,14-04-2025,BANK_TRANSFER,
RCP/2025-26/018456,INV/2025-26/021408,3000,18-03-2026,CHEQUE,
RCP/2025-26/018457,INV/2025-26/021410,1000,16-04-2025,BANK_TRANSFER,
RCP/2025-26/018467,INV/2025-26/021424,3000,19-01-2026,CASH,
RCP/2025-26/018471,INV/2025-26/021430,1000,20-04-2025,UPI,
RCP/2025-26/018474,INV/2025-26/021433,3000,10-04-2025,CHEQUE,
RCP/2025-26/018477,INV/2025-26/021436,3000,25-07-2025,CHEQUE,
RCP/2025-26/018483,INV/2025-26/021443,3000,03-02-2026,UPI,
RCP/2025-26/018487,INV/2025-26/021449,375,22-04-2025,CASH,
RCP/2025-26/018489,INV/2025-26/021451,3000,18-04-2025,UPI,
RCP/2025-26/018491,INV/2025-26/021453,3000,09-06-2025,UPI,
RCP/2025-26/018497,INV/2025-26/021460,3000,12-01-2026,BANK_TRANSFER,
RCP/2025-26/018498,INV/2025-26/021461,3000,20-02-2026,UPI,
RCP/2025-26/018506,INV/2025-26/021469,3000,25-04-2025,CASH,
RCP/2025-26/018508,INV/2025-26/021471,3000,16-06-2025,UPI,
RCP/2025-26/018511,INV/2025-26/021474,3000,11-09-2025,UPI,
RCP/2025-26/018512,INV/2025-26/021476,3000,06-11-2025,UPI,
RCP/2025-26/018517,INV/2025-26/021481,6000,22-04-2025,BANK_TRANSFER,
RCP/2025-26/018521,INV/2025-26/021486,375,14-10-2025,CASH,
RCP/2025-26/018526,INV/2025-26/021491,3000,21-08-2025,BANK_TRANSFER,
RCP/2025-26/018534,INV/2025-26/021499,6000,22-04-2025,UPI,
RCP/2025-26/018537,INV/2025-26/021502,1000,18-04-2025,BANK_TRANSFER,
RCP/2025-26/018540,INV/2025-26/021505,3000,22-04-2025,UPI,
RCP/2025-26/018547,INV/2025-26/021513,3000,03-12-2025,CASH,
RCP/2025-26/018557,INV/2025-26/021523,3000,06-04-2025,CASH,
RCP/2025-26/018561,INV/2025-26/021527,3000,14-08-2025,UPI,
RCP/2025-26/018562,INV/2025-26/021529,3000,09-10-2025,CASH,
RCP/2025-26/018569,INV/2025-26/021537,500,19-04-2025,UPI,
RCP/2025-26/018579,INV/2025-26/021548,3000,11-11-2025,CASH,
RCP/2025-26/018585,INV/2025-26/021556,1000,26-04-2025,CASH,
RCP/2025-26/018586,INV/2025-26/021557,375,26-04-2025,UPI,
RCP/2025-26/018600,INV/2025-26/021572,1000,18-04-2025,CASH,
RCP/2025-26/018601,INV/2025-26/021573,500,18-04-2025,CASH,
RCP/2025-26/018615,INV/2025-26/021590,1000,24-04-2025,UPI,
RCP/2025-26/018618,INV/2025-26/021593,375,15-04-2025,CASH,
RCP/2025-26/018624,INV/2025-26/021599,3000,04-08-2025,UPI,
RCP/2025-26/018627,INV/2025-26/021603,3000,11-12-2025,CASH,
RCP/2025-26/018628,INV/2025-26/021604,3000,08-01-2026,CASH,
RCP/2025-26/018631,INV/2025-26/021608,1000,21-04-2025,CASH,
RCP/2025-26/018633,INV/2025-26/021611,375,21-04-2025,BANK_TRANSFER,
RCP/2025-26/018638,INV/2025-26/021616,3000,09-07-2025,UPI,
RCP/2025-26/018643,INV/2025-26/021621,3000,18-12-2025,CASH,
RCP/2025-26/018645,INV/2025-26/021623,3000,19-02-2026,BANK_TRANSFER,
RCP/2025-26/018656,INV/2025-26/021638,3000,06-11-2025,UPI,
RCP/2025-26/018660,INV/2025-26/021643,6000,19-04-2025,CASH,
RCP/2025-26/018669,INV/2025-26/021654,3000,14-09-2025,BANK_TRANSFER,
RCP/2025-26/018672,INV/2025-26/021657,3000,10-12-2025,CASH,
RCP/2025-26/018673,INV/2025-26/021658,3000,19-01-2026,CASH,
RCP/2025-26/018676,INV/2025-26/021663,500,23-04-2025,CASH,
RCP/2025-26/018681,INV/2025-26/021668,3000,06-05-2025,CASH,
RCP/2025-26/018701,INV/2025-26/021691,3000,13-10-2025,UPI,
RCP/2025-26/018704,INV/2025-26/021695,3000,03-02-2026,ONLINE,
RCP/2025-26/018709,INV/2025-26/021700,1000,16-04-2025,ONLINE,
RCP/2025-26/018716,INV/2025-26/021708,3000,05-09-2025,CASH,
RCP/2025-26/018722,INV/2025-26/021717,500,13-04-2025,BANK_TRANSFER,
RCP/2025-26/018725,INV/2025-26/021720,375,13-10-2025,UPI,
RCP/2025-26/018731,INV/2025-26/021727,3000,23-10-2025,CASH,
RCP/2025-26/018732,INV/2025-26/021728,3000,06-11-2025,UPI,
RCP/2025-26/018738,INV/2025-26/021735,500,22-04-2025,BANK_TRANSFER,
RCP/2025-26/018739,INV/2025-26/021736,1000,17-04-2025,CASH,
RCP/2025-26/018750,INV/2025-26/021752,1000,19-04-2025,UPI,
RCP/2025-26/018754,INV/2025-26/021756,375,15-10-2025,ONLINE,
RCP/2025-26/018756,INV/2025-26/021758,3000,08-05-2025,BANK_TRANSFER,
RCP/2025-26/018757,INV/2025-26/021759,3000,14-06-2025,BANK_TRANSFER,
RCP/2025-26/018765,INV/2025-26/021770,1000,18-04-2025,ONLINE,
RCP/2025-26/018767,INV/2025-26/021772,1000,15-04-2025,UPI,
RCP/2025-26/018770,INV/2025-26/021777,3000,10-06-2025,UPI,
RCP/2025-26/018772,INV/2025-26/021779,3000,08-08-2025,CASH,
RCP/2025-26/018773,INV/2025-26/021780,3000,11-09-2025,UPI,
RCP/2025-26/018774,INV/2025-26/021781,3000,22-10-2025,CASH,
RCP/2025-26/018777,INV/2025-26/021785,3000,05-02-2026,BANK_TRANSFER,
RCP/2025-26/018785,INV/2025-26/021793,3000,19-04-2025,UPI,
RCP/2025-26/018786,INV/2025-26/021794,3000,13-05-2025,UPI,
RCP/2025-26/018788,INV/2025-26/021796,3000,08-07-2025,CASH,
RCP/2025-26/018798,INV/2025-26/021806,1000,21-04-2025,CASH,
RCP/2025-26/018799,INV/2025-26/021807,500,14-04-2025,CASH,
RCP/2025-26/018801,INV/2025-26/021809,375,13-04-2025,ONLINE,
RCP/2025-26/018809,INV/2025-26/021818,3000,07-11-2025,ONLINE,
RCP/2025-26/018811,INV/2025-26/021820,3000,12-01-2026,UPI,
RCP/2025-26/018816,INV/2025-26/021826,1000,13-04-2025,CASH,
RCP/2025-26/018819,INV/2025-26/021829,3000,12-04-2025,CASH,
RCP/2025-26/018822,INV/2025-26/021832,3000,22-07-2025,CASH,
RCP/2025-26/018825,INV/2025-26/021835,3000,12-10-2025,CASH,
RCP/2025-26/018829,INV/2025-26/021840,3000,17-03-2026,UPI,
RCP/2025-26/018843,INV/2025-26/021854,3000,03-11-2025,BANK_TRANSFER,
RCP/2025-26/018851,INV/2025-26/021864,375,18-10-2025,CASH,
RCP/2025-26/018866,INV/2025-26/021882,375,15-10-2025,ONLINE,
RCP/2025-26/018872,INV/2025-26/021889,3000,18-10-2025,CASH,
RCP/2025-26/018883,INV/2025-26/021900,375,22-10-2025,CHEQUE,
RCP/2025-26/018892,INV/2025-26/021912,3000,15-03-2026,CASH,
