invoice_number,admission_number,fee_type,amount,due_date,invoice_date,academic_year
INV/2025-26/020881,STU0174,Tuition Fee,3000,08-10-2025,28-09-2025,2025-26
INV/2024-25/012420,STU0182,Tuition Fee,3000,11-05-2024,01-05-2024,2024-25
INV/2024-25/016985,STU0435,Annual Fee,8000,16-04-2024,01-04-2024,2024-25
INV/2024-25/010574,STU0079,Tuition Fee,2000,07-11-2024,28-10-2024,2024-25
INV/2023-24/003350,STU0193,Lab Fee,1000,16-04-2023,01-04-2023,2023-24
INV/2025-26/024318,STU0365,Tuition Fee,4000,08-09-2025,29-08-2025,2025-26
INV/2023-24/002607,STU0152,Tuition Fee,3000,07-12-2023,27-11-2023,2023-24
INV/2023-24/004381,STU0251,Tuition Fee,3000,11-04-2023,01-04-2023,2023-24
INV/2025-26/023828,STU0338,Tuition Fee,4000,11-05-2025,01-05-2025,2025-26
INV/2024-25/009268,STU0002,Tuition Fee,2000,05-02-2025,26-01-2025,2024-25
INV/2024-25/014001,STU0269,Exam Fee,375,16-04-2024,01-04-2024,2024-25
INV/2025-26/023368,STU0312,Tuition Fee,4000,06-01-2026,27-12-2025,2025-26
INV/2023-24/003797,STU0218,Tuition Fee,3000,05-02-2024,26-01-2024,2023-24
INV/2023-24/002557,STU0149,Annual Fee,6000,16-04-2023,01-04-2023,2023-24
INV/2025-26/018844,STU0061,Tuition Fee,3000,10-07-2025,30-06-2025,2025-26
INV/2024-25/012871,STU0207,Tuition Fee,3000,10-06-2024,31-05-2024,2024-25
INV/2023-24/006702,STU0379,Exam Fee,500,13-10-2023,28-09-2023,2023-24
INV/2023-24/006741,STU0382,Tuition Fee,4000,10-06-2023,31-05-2023,2023-24
INV/2025-26/024872,STU0396,Tuition Fee,4000,11-05-2025,01-05-2025,2025-26
INV/2023-24/006294,STU0357,Tuition Fee,4000,08-09-2023,29-08-2023,2023-24
INV/2025-26/019047,STU0072,Tuition Fee,3000,07-12-2025,27-11-2025,2025-26
INV/2023-24/001270,STU0075,Tuition Fee,2000,06-03-2024,25-02-2024,2023-24
INV/2024-25/014184,STU0280,Tuition Fee,3000,11-05-2024,01-05-2024,2024-25
INV/2025-26/021433,STU0205,Tuition Fee,3000,11-04-2025,01-04-2025,2025-26
INV/2024-25/011383,STU0124,Tuition Fee,3000,07-12-2024,27-11-2024,2024-25
INV/2024-25/017055,STU0439,Tuition Fee,4000,05-02-2025,26-01-2025,2024-25
INV/2023-24/004975,STU0284,Tuition Fee,3000,11-04-2023,01-04-2023,2023-24
INV/2025-26/018397,STU0036,Tuition Fee,2000,11-05-2025,01-05-2025,2025-26
INV/2023-24/007517,STU0425,Tuition Fee,4000,09-08-2023,30-07-2023,2023-24
INV/2023-24/000143,STU0009,Tuition Fee,2000,08-10-2023,28-09-2023,2023-24
INV/2023-24/000211,STU0013,Tuition Fee,2000,08-10-2023,28-09-2023,2023-24
INV/2025-26/018893,STU0063,Exam Fee,375,16-04-2025,01-04-2025,2025-26
INV/2023-24/008832,STU0498,Tuition Fee,4000,08-09-2023,29-08-2023,2023-24
INV/2024-25/009920,STU0040,Exam Fee,250,13-10-2024,28-09-2024,2024-25
INV/2024-25/017396,STU0458,Tuition Fee,4000,06-01-2025,27-12-2024,2024-25
INV/2023-24/002675,STU0156,Tuition Fee,3000,09-08-2023,30-07-2023,2023-24
INV/2025-26/018136,STU0020,Annual Fee,5000,16-04-2025,01-04-2025,2025-26
INV/2025-26/019100,STU0075,Tuition Fee,3000,07-11-2025,28-10-2025,2025-26
INV/2024-25/011761,STU0145,Tuition Fee,3000,07-12-2024,27-11-2024,2024-25
INV/2025-26/019062,STU0073,Tuition Fee,3000,08-09-2025,29-08-2025,2025-26
INV/2025-26/021259,STU0195,Tuition Fee,3000,08-10-2025,28-09-2025,2025-26
INV/2024-25/013826,STU0260,Tuition Fee,3000,10-07-2024,30-06-2024,2024-25
INV/2023-24/002860,STU0166,Tuition Fee,3000,06-01-2024,27-12-2023,2023-24
INV/2024-25/014317,STU0287,Tuition Fee,4000,07-12-2024,27-11-2024,2024-25
INV/2025-26/022225,STU0249,Tuition Fee,4000,11-04-2025,01-04-2025,2025-26
INV/2025-26/022449,STU0261,Tuition Fee,4000,07-12-2025,27-11-2025,2025-26
INV/2025-26/019352,STU0089,Tuition Fee,3000,07-11-2025,28-10-2025,2025-26
INV/2023-24/002648,STU0154,Lab Fee,1000,16-04-2023,01-04-2023,2023-24
INV/2023-24/008721,STU0492,Tuition Fee,4000,10-06-2023,31-05-2023,2023-24
INV/2025-26/023880,STU0340,Exam Fee,500,13-10-2025,28-09-2025,2025-26
INV/2025-26/024976,STU0401,Sports Fee,1500,16-04-2025,01-04-2025,2025-26
INV/2025-26/018685,STU0052,Tuition Fee,3000,08-10-2025,28-09-2025,2025-26
INV/2023-24/001384,STU0082,Tuition Fee,2000,08-10-2023,28-09-2023,2023-24
INV/2025-26/022714,STU0276,Tuition Fee,4000,10-07-2025,30-06-2025,2025-26
INV/2025-26/018145,STU0021,Tuition Fee,2000,09-08-2025,30-07-2025,2025-26
INV/2025-26/019597,STU0103,Tuition Fee,3000,11-04-2025,01-04-2025,2025-26
INV/2025-26/020421,STU0148,Library Fee,500,16-04-2025,01-04-2025,2025-26
INV/2025-26/025333,STU0421,Annual Fee,8000,16-04-2025,01-04-2025,2025-26
INV/2023-24/004146,STU0237,Exam Fee,375,13-10-2023,28-09-2023,2023-24
INV/2023-24/002065,STU0122,Tuition Fee,3000,08-10-2023,28-09-2023,2023-24
INV/2023-24/005616,STU0319,Tuition Fee,3000,06-03-2024,25-02-2024,2023-24
INV/2023-24/000890,STU0053,Tuition Fee,2000,08-09-2023,29-08-2023,2023-24
INV/2023-24/006599,STU0374,Tuition Fee,4000,09-08-2023,30-07-2023,2023-24
INV/2025-26/024364,STU0367,Sports Fee,1500,16-04-2025,01-04-2025,2025-26
INV/2025-26/020562,STU0156,Tuition Fee,3000,07-03-2026,25-02-2026,2025-26
INV/2023-24/000412,STU0025,Tuition Fee,2000,10-07-2023,30-06-2023,2023-24
INV/2025-26/018172,STU0022,Sports Fee,1000,16-04-2025,01-04-2025,2025-26
INV/2025-26/023092,STU0297,Tuition Fee,4000,10-07-2025,30-06-2025,2025-26
INV/2023-24/005716,STU0325,Tuition Fee,4000,10-07-2023,30-06-2023,2023-24
INV/2025-26/022455,STU0261,Library Fee,1000,16-04-2025,01-04-2025,2025-26
INV/2024-25/015060,STU0328,Lab Fee,2000,16-04-2024,01-04-2024,2024-25
INV/2023-24/007136,STU0404,Tuition Fee,4000,11-05-2023,01-05-2023,2023-24
INV/2025-26/023863,STU0340,Tuition Fee,4000,11-04-2025,01-04-2025,2025-26
INV/2025-26/021499,STU0208,Annual Fee,6000,16-04-2025,01-04-2025,2025-26
INV/2024-25/012511,STU0187,Tuition Fee,3000,10-06-2024,31-05-2024,2024-25
INV/2024-25/011084,STU0107,Sports Fee,1000,16-04-2024,01-04-2024,2024-25
INV/2025-26/020853,STU0172,Library Fee,500,16-04-2025,01-04-2025,2025-26
INV/2024-25/013200,STU0225,Tuition Fee,3000,07-11-2024,28-10-2024,2024-25
INV/2025-26/019253,STU0083,Exam Fee,375,16-04-2025,01-04-2025,2025-26
INV/2024-25/012551,STU0189,Tuition Fee,3000,08-10-2024,28-09-2024,2024-25
INV/2024-25/011565,STU0134,Tuition Fee,3000,05-02-2025,26-01-2025,2024-25
INV/2023-24/008432,STU0476,Tuition Fee,4000,11-05-2023,01-05-2023,2023-24
INV/2023-24/005898,STU0335,Tuition Fee,4000,08-09-2023,29-08-2023,2023-24
INV/2023-24/001035,STU0061,Sports Fee,1000,16-04-2023,01-04-2023,2023-24
INV/2025-26/019412,STU0092,Lab Fee,1000,16-04-2025,01-04-2025,2025-26
INV/2024-25/010719,STU0087,Tuition Fee,3000,05-02-2025,26-01-2025,2024-25
INV/2025-26/018156,STU0021,Exam Fee,250,16-04-2025,01-04-2025,2025-26
INV/2023-24/005338,STU0304,Tuition Fee,3000,10-07-2023,30-06-2023,2023-24
INV/2024-25/014739,STU0310,Exam Fee,500,16-04-2024,01-04-2024,2024-25
INV/2025-26/021373,STU0201,Annual Fee,6000,16-04-2025,01-04-2025,2025-26
INV/2024-25/010411,STU0069,Sports Fee,1000,16-04-2024,01-04-2024,2024-25
INV/2023-24/000246,STU0015,Tuition Fee,2000,07-11-2023,28-10-2023,2023-24
INV/2024-25/009930,STU0041,Tuition Fee,2000,06-01-2025,27-12-2024,2024-25
INV/2024-25/009416,STU0011,Tuition Fee,2000,08-09-2024,29-08-2024,2024-25
INV/2024-25/013817,STU0259,Annual Fee,6000,16-04-2024,01-04-2024,2024-25
INV/2024-25/010524,STU0076,Tuition Fee,2000,07-12-2024,27-11-2024,2024-25
INV/2025-26/024405,STU0370,Tuition Fee,4000,10-06-2025,31-05-2025,2025-26
INV/2024-25/014744,STU0311,Tuition Fee,4000,10-07-2024,30-06-2024,2024-25
INV/2023-24/001102,STU0065,Library Fee,500,16-04-2023,01-04-2023,2023-24
INV/2023-24/003663,STU0211,Tuition Fee,3000,10-06-2023,31-05-2023,2023-24
INV/2025-26/022864,STU0284,Tuition Fee,4000,06-01-2026,27-12-2025,2025-26
INV/2024-25/013686,STU0252,Tuition Fee,3000,07-11-2024,28-10-2024,2024-25
INV/2025-26/025361,STU0423,Tuition Fee,4000,09-08-2025,30-07-2025,2025-26
INV/2023-24/004730,STU0270,Tuition Fee,3000,07-11-2023,28-10-2023,2023-24
INV/2025-26/021973,STU0235,Tuition Fee,3000,11-04-2025,01-04-2025,2025-26
INV/2025-26/020475,STU0151,Library Fee,500,16-04-2025,01-04-2025,2025-26
INV/2025-26/018060,STU0016,Tuition Fee,2000,09-08-2025,30-07-2025,2025-26
INV/2024-25/016493,STU0408,Tuition Fee,4000,08-10-2024,28-09-2024,2024-25
INV/2025-26/023233,STU0305,Tuition Fee,4000,11-04-2025,01-04-2025,2025-26
INV/2025-26/023337,STU0310,Library Fee,1000,16-04-2025,01-04-2025,2025-26
INV/2025-26/025294,STU0419,Tuition Fee,4000,06-01-2026,27-12-2025,2025-26
INV/2025-26/017856,STU0004,Tuition Fee,2000,09-08-2025,30-07-2025,2025-26
INV/2024-25/009973,STU0044,Tuition Fee,2000,11-05-2024,01-05-2024,2024-25
INV/2025-26/020182,STU0135,Tuition Fee,3000,06-01-2026,27-12-2025,2025-26
INV/2025-26/021864,STU0228,Exam Fee,375,13-10-2025,28-09-2025,2025-26
INV/2023-24/002361,STU0138,Library Fee,500,16-04-2023,01-04-2023,2023-24
INV/2024-25/013285,STU0230,Tuition Fee,3000,10-06-2024,31-05-2024,2024-25
INV/2024-25/011718,STU0143,Tuition Fee,3000,11-05-2024,01-05-2024,2024-25
INV/2024-25/009756,STU0031,Tuition Fee,2000,08-09-2024,29-08-2024,2024-25
INV/2025-26/019381,STU0091,Tuition Fee,3000,11-04-2025,01-04-2025,2025-26
INV/2024-25/009508,STU0016,Annual Fee,5000,16-04-2024,01-04-2024,2024-25
INV/2023-24/003711,STU0213,Library Fee,500,16-04-2023,01-04-2023,2023-24
INV/2024-25/012487,STU0185,Library Fee,500,16-04-2024,01-04-2024,2024-25
INV/2024-25/017249,STU0450,Tuition Fee,4000,08-10-2024,28-09-2024,2024-25
INV/2024-25/012430,STU0182,Tuition Fee,3000,07-03-2025,25-02-2025,2024-25
INV/2023-24/000596,STU0036,Tuition Fee,2000,11-04-2023,01-04-2023,2023-24
INV/2024-25/011355,STU0122,Exam Fee,375,16-04-2024,01-04-2024,2024-25
INV/2023-24/005943,STU0337,Library Fee,1000,16-04-2023,01-04-2023,2023-24
INV/2024-25/011624,STU0137,Sports Fee,1000,16-04-2024,01-04-2024,2024-25
INV/2025-26/021069,STU0184,Library Fee,500,16-04-2025,01-04-2025,2025-26
INV/2025-26/022076,STU0240,Lab Fee,1000,16-04-2025,01-04-2025,2025-26
INV/2023-24/009000,STU0507,Tuition Fee,4000,06-03-2024,25-02-2024,2023-24
INV/2025-26/019824,STU0115,Tuition Fee,3000,07-03-2026,25-02-2026,2025-26
INV/2025-26/018519,STU0043,Tuition Fee,3000,10-06-2025,31-05-2025,2025-26
INV/2025-26/024184,STU0357,Sports Fee,1500,16-04-2025,01-04-2025,2025-26
INV/2024-25/016719,STU0420,Exam Fee,500,16-04-2024,01-04-2024,2024-25
INV/2025-26/025498,STU0430,Sports Fee,1500,16-04-2025,01-04-2025,2025-26
INV/2024-25/011085,STU0107,Exam Fee,375,16-04-2024,01-04-2024,2024-25
INV/2023-24/000388,STU0023,Library Fee,500,16-04-2023,01-04-2023,2023-24
INV/2023-24/007063,STU0400,Tuition Fee,4000,11-04-2023,01-04-2023,2023-24
INV/2023-24/001340,STU0079,Library Fee,500,16-04-2023,01-04-2023,2023-24
INV/2024-25/017003,STU0436,Annual Fee,8000,16-04-2024,01-04-2024,2024-25
INV/2023-24/006782,STU0384,Tuition Fee,4000,07-11-2023,28-10-2023,2023-24
INV/2024-25/016514,STU0409,Tuition Fee,4000,06-01-2025,27-12-2024,2024-25
INV/2025-26/020431,STU0149,Tuition Fee,3000,08-10-2025,28-09-2025,2025-26
INV/2023-24/008530,STU0481,Tuition Fee,4000,06-01-2024,27-12-2023,2023-24
INV/2023-24/008828,STU0498,Tuition Fee,4000,11-05-2023,01-05-2023,2023-24
INV/2025-26/023241,STU0305,Tuition Fee,4000,07-12-2025,27-11-2025,2025-26
INV/2025-26/019030,STU0071,Tuition Fee,3000,06-01-2026,27-12-2025,2025-26
INV/2025-26/024205,STU0359,Tuition Fee,4000,11-04-2025,01-04-2025,2025-26
INV/2023-24/000274,STU0017,Tuition Fee,2000,11-05-2023,01-05-2023,2023-24
INV/2025-26/019625,STU0104,Tuition Fee,3000,05-02-2026,26-01-2026,2025-26
INV/2023-24/002146,STU0126,Sports Fee,1000,16-04-2023,01-04-2023,2023-24
INV/2024-25/010417,STU0070,Tuition Fee,2000,10-07-2024,30-06-2024,2024-25
INV/2025-26/023811,STU0337,Tuition Fee,4000,10-06-2025,31-05-2025,2025-26
INV/2023-24/005121,STU0292,Tuition Fee,3000,10-06-2023,31-05-2023,2023-24
INV/2023-24/005347,STU0304,Annual Fee,6000,16-04-2023,01-04-2023,2023-24
INV/2023-24/002680,STU0156,Tuition Fee,3000,06-01-2024,27-12-2023,2023-24
INV/2025-26/018319,STU0031,Tuition Fee,2000,07-12-2025,27-11-2025,2025-26
INV/2024-25/009889,STU0039,Tuition Fee,2000,10-06-2024,31-05-2024,2024-25
INV/2023-24/006471,STU0367,Tuition Fee,4000,10-06-2023,31-05-2023,2023-24
INV/2025-26/022703,STU0275,Tuition Fee,4000,05-02-2026,26-01-2026,2025-26
INV/2023-24/005235,STU0298,Tuition Fee,3000,07-12-2023,27-11-2023,2023-24
INV/2023-24/006909,STU0391,Tuition Fee,4000,07-12-2023,27-11-2023,2023-24
INV/2023-24/000141,STU0009,Tuition Fee,2000,09-08-2023,30-07-2023,2023-24
INV/2024-25/015441,STU0349,Exam Fee,500,16-04-2024,01-04-2024,2024-25
INV/2023-24/009019,STU0508,Annual Fee,8000,16-04-2023,01-04-2023,2023-24
INV/2024-25/016448,STU0405,Sports Fee,1500,16-04-2024,01-04-2024,2024-25
INV/2024-25/015177,STU0335,Tuition Fee,4000,09-08-2024,30-07-2024,2024-25
INV/2024-25/009438,STU0012,Tuition Fee,2000,05-02-2025,26-01-2025,2024-25
INV/2025-26/023165,STU0301,Tuition Fee,4000,09-08-2025,30-07-2025,2025-26
INV/2024-25/011514,STU0131,Lab Fee,1000,16-04-2024,01-04-2024,2024-25
INV/2023-24/006151,STU0349,Tuition Fee,4000,08-10-2023,28-09-2023,2023-24
INV/2023-24/008752,STU0493,Sports Fee,1500,16-04-2023,01-04-2023,2023-24
INV/2025-26/021725,STU0221,Tuition Fee,3000,09-08-2025,30-07-2025,2025-26
INV/2023-24/000230,STU0014,Tuition Fee,2000,07-12-2023,27-11-2023,2023-24
INV/2023-24/004038,STU0231,Exam Fee,375,13-10-2023,28-09-2023,2023-24
INV/2023-24/001810,STU0107,Tuition Fee,2000,07-11-2023,28-10-2023,2023-24
INV/2025-26/021912,STU0231,Tuition Fee,3000,07-03-2026,25-02-2026,2025-26
INV/2024-25/015233,STU0338,Tuition Fee,4000,08-10-2024,28-09-2024,2024-25
INV/2025-26/021278,STU0196,Tuition Fee,3000,07-11-2025,28-10-2025,2025-26
INV/2024-25/009502,STU0016,Tuition Fee,2000,08-10-2024,28-09-2024,2024-25
INV/2025-26/018656,STU0050,Lab Fee,1000,16-04-2025,01-04-2025,2025-26
INV/2025-26/020628,STU0160,Tuition Fee,3000,08-09-2025,29-08-2025,2025-26
INV/2023-24/001552,STU0092,Tuition Fee,2000,09-08-2023,30-07-2023,2023-24
INV/2023-24/004819,STU0275,Tuition Fee,3000,08-10-2023,28-09-2023,2023-24
INV/2025-26/024092,STU0352,Lab Fee,2000,16-04-2025,01-04-2025,2025-26
INV/2025-26/021077,STU0185,Tuition Fee,3000,09-08-2025,30-07-2025,2025-26
INV/2024-25/012208,STU0170,Tuition Fee,3000,08-09-2024,29-08-2024,2024-25
INV/2023-24/006233,STU0353,Exam Fee,500,16-04-2023,01-04-2023,2023-24
INV/2025-26/022794,STU0280,Tuition Fee,4000,07-03-2026,25-02-2026,2025-26
INV/2025-26/021621,STU0215,Tuition Fee,3000,07-12-2025,27-11-2025,2025-26
INV/2024-25/012288,STU0174,Lab Fee,1000,16-04-2024,01-04-2024,2024-25
INV/2025-26/019054,STU0072,Sports Fee,1000,16-04-2025,01-04-2025,2025-26
INV/2024-25/014989,STU0324,Library Fee,1000,16-04-2024,01-04-2024,2024-25
INV/2025-26/020545,STU0155,Annual Fee,6000,16-04-2025,01-04-2025,2025-26
INV/2023-24/005344,STU0304,Tuition Fee,3000,06-01-2024,27-12-2023,2023-24
INV/2024-25/017723,STU0476,Annual Fee,8000,16-04-2024,01-04-2024,2024-25
INV/2023-24/001942,STU0115,Tuition Fee,2000,10-07-2023,30-06-2023,2023-24
INV/2024-25/009901,STU0039,Sports Fee,1000,16-04-2024,01-04-2024,2024-25
INV/2024-25/012922,STU0209,Exam Fee,375,13-10-2024,28-09-2024,2024-25
INV/2024-25/013410,STU0237,Tuition Fee,3000,11-05-2024,01-05-2024,2024-25
INV/2024-25/014536,STU0299,Tuition Fee,4000,07-03-2025,25-02-2025,2024-25
INV/2024-25/009661,STU0025,Annual Fee,5000,16-04-2024,01-04-2024,2024-25
INV/2024-25/009665,STU0025,Exam Fee,250,13-10-2024,28-09-2024,2024-25
INV/2023-24/008180,STU0462,Tuition Fee,4000,11-05-2023,01-05-2023,2023-24
INV/2023-24/004404,STU0252,Tuition Fee,3000,08-09-2023,29-08-2023,2023-24
INV/2024-25/011689,STU0141,Tuition Fee,3000,07-12-2024,27-11-2024,2024-25
INV/2023-24/003568,STU0205,Sports Fee,1000,16-04-2023,01-04-2023,2023-24
INV/2024-25/012339,STU0177,Tuition Fee,3000,05-02-2025,26-01-2025,2024-25
INV/2024-25/010192,STU0056,Exam Fee,250,13-10-2024,28-09-2024,2024-25
INV/2025-26/019425,STU0093,Tuition Fee,3000,07-12-2025,27-11-2025,2025-26
INV/2025-26/020096,STU0130,Lab Fee,1000,16-04-2025,01-04-2025,2025-26
INV/2024-25/016753,STU0422,Library Fee,1000,16-04-2024,01-04-2024,2024-25
INV/2024-25/015836,STU0371,Sports Fee,1500,16-04-2024,01-04-2024,2024-25
INV/2023-24/008419,STU0475,Tuition Fee,4000,08-10-2023,28-09-2023,2023-24
INV/2023-24/006028,STU0342,Tuition Fee,4000,06-01-2024,27-12-2023,2023-24
INV/2024-25/016182,STU0391,Tuition Fee,4000,11-05-2024,01-05-2024,2024-25
INV/2025-26/021260,STU0195,Tuition Fee,3000,07-11-2025,28-10-2025,2025-26
INV/2023-24/000916,STU0054,Sports Fee,1000,16-04-2023,01-04-2023,2023-24
INV/2023-24/002424,STU0142,Tuition Fee,3000,08-09-2023,29-08-2023,2023-24
INV/2025-26/022940,STU0288,Lab Fee,2000,16-04-2025,01-04-2025,2025-26
INV/2024-25/016786,STU0424,Tuition Fee,4000,07-03-2025,25-02-2025,2024-25
INV/2025-26/020200,STU0136,Tuition Fee,3000,06-01-2026,27-12-2025,2025-26
INV/2025-26/024226,STU0360,Tuition Fee,4000,10-07-2025,30-06-2025,2025-26
INV/2023-24/005140,STU0293,Tuition Fee,3000,10-07-2023,30-06-2023,2023-24
INV/2023-24/007334,STU0415,Tuition Fee,4000,11-05-2023,01-05-2023,2023-24
INV/2025-26/019890,STU0119,Tuition Fee,3000,08-09-2025,29-08-2025,2025-26
INV/2024-25/016392,STU0402,Lab Fee,2000,16-04-2024,01-04-2024,2024-25
INV/2025-26/022430,STU0260,Tuition Fee,4000,07-11-2025,28-10-2025,2025-26
INV/2024-25/010871,STU0096,Tuition Fee,3000,11-04-2024,01-04-2024,2024-25
INV/2024-25/016946,STU0433,Tuition Fee,4000,06-01-2025,27-12-2024,2024-25
INV/2024-25/014942,STU0322,Tuition Fee,4000,10-07-2024,30-06-2024,2024-25
INV/2024-25/016896,STU0430,Lab Fee,2000,16-04-2024,01-04-2024,2024-25
INV/2023-24/001616,STU0096,Tuition Fee,2000,11-04-2023,01-04-2023,2023-24
INV/2024-25/013148,STU0222,Tuition Fee,3000,06-01-2025,27-12-2024,2024-25
INV/2024-25/014242,STU0283,Tuition Fee,4000,08-09-2024,29-08-2024,2024-25
INV/2024-25/013411,STU0237,Tuition Fee,3000,10-06-2024,31-05-2024,2024-25
INV/2024-25/011705,STU0142,Tuition Fee,3000,08-10-2024,28-09-2024,2024-25
INV/2024-25/010463,STU0072,Exam Fee,250,16-04-2024,01-04-2024,2024-25
INV/2023-24/004821,STU0275,Tuition Fee,3000,07-12-2023,27-11-2023,2023-24
INV/2024-25/016918,STU0431,Exam Fee,500,13-10-2024,28-09-2024,2024-25
INV/2025-26/018425,STU0037,Annual Fee,5000,16-04-2025,01-04-2025,2025-26
INV/2024-25/011813,STU0148,Tuition Fee,3000,08-10-2024,28-09-2024,2024-25
INV/2023-24/007319,STU0414,Tuition Fee,4000,09-08-2023,30-07-2023,2023-24
INV/2023-24/001050,STU0062,Annual Fee,5000,16-04-2023,01-04-2023,2023-24
INV/2023-24/008065,STU0455,Annual Fee,8000,16-04-2023,01-04-2023,2023-24
INV/2024-25/009285,STU0003,Tuition Fee,2000,05-02-2025,26-01-2025,2024-25
INV/2024-25/014010,STU0270,Tuition Fee,3000,07-11-2024,28-10-2024,2024-25
INV/2024-25/014014,STU0270,Tuition Fee,3000,07-03-2025,25-02-2025,2024-25
INV/2025-26/022562,STU0267,Lab Fee,2000,16-04-2025,01-04-2025,2025-26
INV/2024-25/014727,STU0310,Tuition Fee,4000,09-08-2024,30-07-2024,2024-25
INV/2023-24/006772,STU0383,Sports Fee,1500,16-04-2023,01-04-2023,2023-24
INV/2023-24/001738,STU0103,Tuition Fee,2000,10-07-2023,30-06-2023,2023-24
INV/2023-24/000249,STU0015,Tuition Fee,2000,05-02-2024,26-01-2024,2023-24
INV/2023-24/001704,STU0101,Tuition Fee,2000,10-07-2023,30-06-2023,2023-24
INV/2025-26/020453,STU0150,Tuition Fee,3000,05-02-2026,26-01-2026,2025-26
INV/2024-25/012160,STU0167,Tuition Fee,3000,07-03-2025,25-02-2025,2024-25
INV/2023-24/006926,STU0392,Tuition Fee,4000,07-11-2023,28-10-2023,2023-24
INV/2024-25/012294,STU0175,Tuition Fee,3000,11-05-2024,01-05-2024,2024-25
INV/2024-25/011404,STU0125,Tuition Fee,3000,07-03-2025,25-02-2025,2024-25
INV/2025-26/021177,STU0190,Library Fee,500,16-04-2025,01-04-2025,2025-26
INV/2024-25/014300,STU0286,Tuition Fee,4000,06-01-2025,27-12-2024,2024-25
INV/2024-25/015401,STU0347,Annual Fee,8000,16-04-2024,01-04-2024,2024-25
INV/2023-24/006532,STU0370,Tuition Fee,4000,06-01-2024,27-12-2023,2023-24
INV/2024-25/016334,STU0399,Tuition Fee,4000,06-01-2025,27-12-2024,2024-25
INV/2023-24/006139,STU0348,Annual Fee,8000,16-04-2023,01-04-2023,2023-24
INV/2025-26/019799,STU0114,Tuition Fee,3000,09-08-2025,30-07-2025,2025-26
INV/2023-24/005981,STU0339,Exam Fee,500,16-04-2023,01-04-2023,2023-24
INV/2024-25/013542,STU0244,Tuition Fee,3000,07-11-2024,28-10-2024,2024-25
INV/2024-25/016532,STU0410,Tuition Fee,4000,06-01-2025,27-12-2024,2024-25
INV/2025-26/025313,STU0420,Tuition Fee,4000,05-02-2026,26-01-2026,2025-26
INV/2023-24/002352,STU0138,Tuition Fee,3000,08-09-2023,29-08-2023,2023-24
INV/2023-24/004487,STU0256,Exam Fee,375,16-04-2023,01-04-2023,2023-24
INV/2025-26/025187,STU0413,Tuition Fee,4000,05-02-2026,26-01-2026,2025-26
INV/2024-25/016875,STU0429,Tuition Fee,4000,05-02-2025,26-01-2025,2024-25
INV/2023-24/008903,STU0502,Tuition Fee,4000,09-08-2023,30-07-2023,2023-24
INV/2023-24/003587,STU0206,Exam Fee,375,16-04-2023,01-04-2023,2023-24
INV/2024-25/010208,STU0057,Exam Fee,250,16-04-2024,01-04-2024,2024-25
INV/2023-24/004163,STU0238,Exam Fee,375,16-04-2023,01-04-2023,2023-24
INV/2024-25/012055,STU0161,Library Fee,500,16-04-2024,01-04-2024,2024-25
INV/2023-24/007561,STU0427,Annual Fee,8000,16-04-2023,01-04-2023,2023-24
INV/2025-26/021291,STU0197,Tuition Fee,3000,10-06-2025,31-05-2025,2025-26
INV/2023-24/007578,STU0428,Tuition Fee,4000,06-03-2024,25-02-2024,2023-24
INV/2024-25/013761,STU0256,Tuition Fee,3000,05-02-2025,26-01-2025,2024-25
INV/2023-24/000605,STU0036,Tuition Fee,2000,06-01-2024,27-12-2023,2023-24
INV/2023-24/005559,STU0316,Tuition Fee,3000,07-12-2023,27-11-2023,2023-24
INV/2025-26/019741,STU0111,Tuition Fee,3000,11-04-2025,01-04-2025,2025-26
INV/2023-24/000760,STU0045,Tuition Fee,2000,06-03-2024,25-02-2024,2023-24
INV/2025-26/023537,STU0321,Exam Fee,500,16-04-2025,01-04-2025,2025-26
INV/2025-26/018220,STU0025,Tuition Fee,2000,07-03-2026,25-02-2026,2025-26
INV/2024-25/016767,STU0423,Tuition Fee,4000,05-02-2025,26-01-2025,2024-25
INV/2024-25/016316,STU0398,Tuition Fee,4000,06-01-2025,27-12-2024,2024-25
INV/2024-25/010362,STU0066,Exam Fee,250,13-10-2024,28-09-2024,2024-25
INV/2024-25/016218,STU0393,Tuition Fee,4000,11-05-2024,01-05-2024,2024-25
INV/2024-25/015993,STU0380,Tuition Fee,4000,05-02-2025,26-01-2025,2024-25
INV/2023-24/006523,STU0370,Tuition Fee,4000,11-04-2023,01-04-2023,2023-24
INV/2025-26/019454,STU0095,Tuition Fee,3000,11-05-2025,01-05-2025,2025-26
INV/2023-24/008863,STU0500,Tuition Fee,4000,11-04-2023,01-04-2023,2023-24
INV/2024-25/009540,STU0018,Tuition Fee,2000,05-02-2025,26-01-2025,2024-25
INV/2024-25/013472,STU0240,Tuition Fee,3000,06-01-2025,27-12-2024,2024-25
INV/2023-24/007928,STU0448,Tuition Fee,4000,11-05-2023,01-05-2023,2023-24
INV/2023-24/008860,STU0499,Sports Fee,1500,16-04-2023,01-04-2023,2023-24
INV/2023-24/005710,STU0324,Sports Fee,1500,16-04-2023,01-04-2023,2023-24
INV/2024-25/016433,STU0405,Tuition Fee,4000,11-04-2024,01-04-2024,2024-25
INV/2025-26/021900,STU0230,Exam Fee,375,13-10-2025,28-09-2025,2025-26
INV/2024-25/012129,STU0165,Exam Fee,375,16-04-2024,01-04-2024,2024-25
