admission_number,exam_name,subject_code,max_marks,marks_obtained,grade,exam_date,academic_year
STU0102,Unit Test 2,SST2,100,54.9,C,28-10-2025,2025-26
STU0271,Unit Test 2,TEL5,100,80.8,A,28-10-2024,2024-25
STU0420,Final,PE8,50,35.3,B+,26-01-2024,2023-24
STU0407,Final,ART8,50,42.6,A,26-01-2024,2023-24
STU0109,Midterm,ENGUKG,100,94.5,A+,30-07-2023,2023-24
STU0420,Unit Test 2,TEL10,100,53.4,C,28-10-2025,2025-26
STU0283,Final,TEL7,100,55.4,C,26-01-2026,2025-26
STU0277,Final,PE4,50,26.7,C,26-01-2024,2023-24
STU0481,Unit Test 1,MATH10,100,76.8,B+,31-05-2023,2023-24
STU0196,Unit Test 1,MATH4,100,80.5,A,31-05-2025,2025-26
STU0262,Final,SST4,100,78.6,B+,26-01-2024,2023-24
STU0102,Unit Test 1,TEL2,100,45.0,D,31-05-2025,2025-26
STU0159,Midterm,SST1,100,61.6,B,30-07-2023,2023-24
STU0107,Midterm,TELUKG,100,69.3,B,30-07-2023,2023-24
STU0384,Unit Test 2,TEL7,100,84.7,A,28-10-2023,2023-24
STU0391,Unit Test 2,ART7,50,30.1,B,28-10-2023,2023-24
STU0241,Midterm,SST4,100,77.4,B+,30-07-2023,2023-24
STU0165,Final,SST4,100,38.5,F,26-01-2026,2025-26
STU0309,Unit Test 2,SCI6,100,41.8,D,28-10-2024,2024-25
STU0107,Unit Test 1,SCI1,100,46.3,D,31-05-2024,2024-25
STU0185,Unit Test 2,PE2,50,38.9,B+,28-10-2023,2023-24
STU0444,Final,MATH10,100,50.5,C,26-01-2025,2024-25
STU0111,Midterm,ENG1,100,73.7,B+,30-07-2024,2024-25
STU0095,Final,SCI2,100,100.0,A+,26-01-2026,2025-26
STU0109,Final,ENG2,100,75.8,B+,26-01-2026,2025-26
STU0381,Unit Test 1,MATH9,100,80.8,A,31-05-2025,2025-26
STU0165,Unit Test 2,CS3,50,38.7,B+,28-10-2024,2024-25
STU0336,Unit Test 1,SCI6,100,99.2,A+,31-05-2023,2023-24
STU0328,Unit Test 1,MATH7,100,74.0,B+,31-05-2024,2024-25
STU0159,Unit Test 1,HIN1,100,88.2,A,31-05-2023,2023-24
STU0320,Final,PE5,50,39.4,B+,26-01-2024,2023-24
STU0208,Unit Test 1,TEL3,100,74.2,B+,31-05-2023,2023-24
STU0416,Unit Test 1,PE9,50,30.6,B,31-05-2024,2024-25
STU0132,Unit Test 2,PE1,50,20.9,D,28-10-2023,2023-24
STU0231,Unit Test 1,PE3,50,30.2,B,31-05-2023,2023-24
STU0050,Unit Test 2,HINUKG,100,88.1,A,28-10-2024,2024-25
STU0301,Unit Test 1,ENG5,100,58.8,C,31-05-2023,2023-24
STU0390,Unit Test 1,SST8,100,75.7,B+,31-05-2024,2024-25
STU0497,Midterm,SST10,100,79.4,B+,30-07-2023,2023-24
STU0192,Midterm,SST4,100,79.5,B+,30-07-2025,2025-26
STU0420,Midterm,ENG9,100,96.3,A+,30-07-2024,2024-25
STU0008,Final,TELUKG,100,68.1,B,26-01-2026,2025-26
STU0484,Unit Test 2,SST10,100,58.0,C,28-10-2023,2023-24
STU0381,Unit Test 1,PE9,50,29.6,C,31-05-2025,2025-26
STU0132,Midterm,ENG2,100,77.9,B+,30-07-2024,2024-25
STU0351,Unit Test 2,CS8,100,79.3,B+,28-10-2025,2025-26
STU0475,Final,SCI9,100,65.2,B,26-01-2024,2023-24
STU0456,Midterm,HIN10,100,100.0,A+,30-07-2024,2024-25
STU0287,Midterm,HIN5,100,72.5,B+,30-07-2023,2023-24
STU0202,Final,CS4,50,22.1,D,26-01-2025,2024-25
STU0132,Unit Test 1,SST3,100,70.0,B,31-05-2025,2025-26
STU0008,Final,EVSLKG,100,58.1,C,26-01-2025,2024-25
STU0391,Unit Test 2,PE7,50,21.3,D,28-10-2023,2023-24
STU0249,Final,MATH6,100,41.3,D,26-01-2026,2025-26
STU0328,Final,ENG8,100,49.2,D,26-01-2026,2025-26
STU0139,Midterm,HIN2,100,74.7,B+,30-07-2024,2024-25
STU0090,Unit Test 1,HINUKG,100,88.9,A,31-05-2023,2023-24
STU0304,Unit Test 1,HIN5,100,76.6,B+,31-05-2023,2023-24
STU0247,Unit Test 1,SCI6,100,40.7,D,31-05-2025,2025-26
STU0016,Midterm,ENGUKG,100,67.2,B,30-07-2025,2025-26
STU0481,Unit Test 2,PE10,50,33.2,B,28-10-2023,2023-24
STU0020,Midterm,ENGUKG,100,76.7,B+,30-07-2025,2025-26
STU0470,Midterm,HIN9,100,62.7,B,30-07-2023,2023-24
STU0475,Unit Test 1,SCI9,100,72.5,B+,31-05-2023,2023-24
STU0323,Midterm,TEL8,100,79.0,B+,30-07-2025,2025-26
STU0491,Final,MATH10,100,82.0,A,26-01-2024,2023-24
STU0087,Unit Test 2,ARTUKG,50,46.4,A+,28-10-2023,2023-24
STU0155,Final,ENG2,100,89.4,A,26-01-2025,2024-25
STU0384,Unit Test 2,SST9,100,70.2,B+,28-10-2025,2025-26
STU0323,Unit Test 2,ART8,50,41.9,A,28-10-2025,2025-26
STU0107,Final,HINUKG,100,60.1,B,26-01-2024,2023-24
STU0109,Unit Test 1,SST2,100,84.4,A,31-05-2025,2025-26
STU0304,Unit Test 1,ART6,50,18.8,F,31-05-2024,2024-25
STU0491,Unit Test 1,ART10,50,35.3,B+,31-05-2023,2023-24
STU0184,Unit Test 2,PE2,50,29.1,C,28-10-2023,2023-24
STU0153,Midterm,HIN2,100,68.9,B,30-07-2024,2024-25
STU0192,Unit Test 2,PE2,50,35.4,B+,28-10-2023,2023-24
STU0102,Unit Test 2,MATHUKG,100,79.2,B+,28-10-2023,2023-24
STU0364,Midterm,ENG9,100,50.2,C,30-07-2025,2025-26
STU0208,Midterm,TEL4,100,74.7,B+,30-07-2024,2024-25
STU0308,Unit Test 2,HIN6,100,63.9,B,28-10-2024,2024-25
STU0090,Unit Test 2,MATH2,100,86.2,A,28-10-2025,2025-26
STU0008,Final,HINNursery,100,85.0,A,26-01-2024,2023-24
STU0356,Unit Test 1,ART8,50,18.3,F,31-05-2025,2025-26
STU0320,Unit Test 2,HIN5,100,96.3,A+,28-10-2023,2023-24
STU0109,Final,CS1,50,39.3,B+,26-01-2025,2024-25
STU0481,Unit Test 1,ENG10,100,78.7,B+,31-05-2023,2023-24
STU0420,Unit Test 1,TEL9,100,83.1,A,31-05-2024,2024-25
STU0328,Final,CS8,100,61.8,B,26-01-2026,2025-26
STU0247,Final,TEL5,100,82.2,A,26-01-2025,2024-25
STU0420,Final,ART10,50,28.1,C,26-01-2026,2025-26
STU0513,Unit Test 1,SST10,100,72.8,B+,31-05-2023,2023-24
STU0424,Unit Test 2,MATH8,100,80.3,A,28-10-2023,2023-24
STU0416,Final,MATH8,100,42.4,D,26-01-2024,2023-24
STU0262,Final,MATH5,100,59.9,C,26-01-2025,2024-25
STU0185,Unit Test 2,ENG4,100,52.8,C,28-10-2025,2025-26
STU0189,Final,SST2,100,95.6,A+,26-01-2024,2023-24
STU0439,Unit Test 2,ENG10,100,81.4,A,28-10-2025,2025-26
STU0338,Unit Test 2,SST6,100,80.1,A,28-10-2023,2023-24
STU0211,Midterm,TEL4,100,49.5,D,30-07-2024,2024-25
STU0282,Midterm,HIN7,100,57.7,C,30-07-2025,2025-26
STU0420,Final,HIN9,100,75.0,B+,26-01-2025,2024-25
STU0088,Midterm,PE2,50,27.7,C,30-07-2025,2025-26
STU0050,Unit Test 2,ENGLKG,100,63.9,B,28-10-2023,2023-24
STU0323,Midterm,ENG6,100,88.7,A,30-07-2023,2023-24
STU0200,Unit Test 2,TEL4,100,48.3,D,28-10-2025,2025-26
STU0024,Final,MATHLKG,100,91.7,A+,26-01-2025,2024-25
STU0407,Unit Test 2,ART8,50,26.7,C,28-10-2023,2023-24
STU0416,Midterm,MATH9,100,64.1,B,30-07-2024,2024-25
STU0158,Midterm,CS2,50,42.5,A,30-07-2024,2024-25
STU0185,Midterm,SCI4,100,81.1,A,30-07-2025,2025-26
STU0132,Final,TEL1,100,64.1,B,26-01-2024,2023-24
STU0381,Unit Test 1,SCI9,100,69.6,B,31-05-2025,2025-26
STU0359,Unit Test 2,SCI7,100,83.9,A,28-10-2024,2024-25
STU0278,Unit Test 1,SCI4,100,93.8,A+,31-05-2023,2023-24
STU0278,Unit Test 1,HIN4,100,76.6,B+,31-05-2023,2023-24
STU0391,Final,HIN9,100,56.1,C,26-01-2026,2025-26
STU0357,Unit Test 1,CS8,100,46.8,D,31-05-2025,2025-26
STU0456,Unit Test 2,SST9,100,79.3,B+,28-10-2023,2023-24
STU0020,Unit Test 1,MATHLKG,100,89.1,A,31-05-2024,2024-25
STU0356,Unit Test 1,MATH7,100,63.9,B,31-05-2024,2024-25
STU0497,Unit Test 1,HIN10,100,70.9,B+,31-05-2023,2023-24
STU0185,Unit Test 2,TEL2,100,86.7,A,28-10-2023,2023-24
STU0247,Unit Test 2,PE6,50,42.7,A,28-10-2025,2025-26
STU0095,Midterm,HIN1,100,83.7,A,30-07-2024,2024-25
STU0087,Midterm,CS1,50,29.5,C,30-07-2024,2024-25
STU0352,Unit Test 2,SST7,100,62.4,B,28-10-2024,2024-25
STU0301,Unit Test 1,PE6,50,25.1,C,31-05-2024,2024-25
STU0088,Final,SCI2,100,75.8,B+,26-01-2026,2025-26
STU0320,Unit Test 2,MATH6,100,78.9,B+,28-10-2024,2024-25
STU0407,Unit Test 1,MATH8,100,66.9,B,31-05-2023,2023-24
STU0093,Unit Test 1,SST1,100,67.8,B,31-05-2024,2024-25
STU0241,Unit Test 1,HIN5,100,79.9,B+,31-05-2024,2024-25
STU0391,Unit Test 1,HIN8,100,60.3,B,31-05-2024,2024-25
STU0155,Unit Test 1,ENG1,100,84.9,A,31-05-2023,2023-24
STU0472,Final,PE9,50,35.7,B+,26-01-2024,2023-24
STU0444,Unit Test 1,SST9,100,68.8,B,31-05-2023,2023-24
STU0506,Unit Test 2,ENG10,100,57.4,C,28-10-2023,2023-24
STU0185,Unit Test 1,SST2,100,75.1,B+,31-05-2023,2023-24
STU0109,Unit Test 1,ENG2,100,92.4,A+,31-05-2025,2025-26
STU0323,Midterm,SST6,100,100.0,A+,30-07-2023,2023-24
STU0423,Final,SST10,100,41.0,D,26-01-2026,2025-26
STU0177,Final,CS4,50,49.7,A+,26-01-2026,2025-26
STU0336,Final,TEL7,100,55.8,C,26-01-2025,2024-25
STU0282,Midterm,PE5,50,16.6,F,30-07-2023,2023-24
STU0323,Unit Test 1,CS8,100,70.3,B+,31-05-2025,2025-26
STU0459,Final,SCI9,100,99.0,A+,26-01-2024,2023-24
STU0424,Midterm,CS8,100,57.5,C,30-07-2023,2023-24
STU0111,Final,SST2,100,50.6,C,26-01-2026,2025-26
STU0381,Unit Test 2,HIN7,100,74.2,B+,28-10-2023,2023-24
STU0159,Midterm,PE3,50,27.3,C,30-07-2025,2025-26
STU0364,Final,MATH8,100,94.6,A+,26-01-2025,2024-25
STU0140,Final,SCI2,100,56.1,C,26-01-2025,2024-25
STU0301,Final,MATH7,100,69.9,B,26-01-2026,2025-26
STU0475,Unit Test 2,ENG10,100,84.0,A,28-10-2024,2024-25
STU0189,Final,SCI3,100,87.4,A,26-01-2025,2024-25
STU0308,Final,MATH5,100,67.6,B,26-01-2024,2023-24
STU0109,Unit Test 2,HIN2,100,62.8,B,28-10-2025,2025-26
STU0088,Unit Test 2,MATH2,100,51.7,C,28-10-2025,2025-26
STU0247,Midterm,ENG4,100,51.4,C,30-07-2023,2023-24
STU0309,Unit Test 2,SST6,100,56.1,C,28-10-2024,2024-25
STU0153,Unit Test 2,CS1,50,35.9,B+,28-10-2023,2023-24
STU0332,Midterm,ART6,50,45.1,A+,30-07-2023,2023-24
STU0192,Final,SCI2,100,64.1,B,26-01-2024,2023-24
STU0241,Midterm,SCI4,100,32.6,F,30-07-2023,2023-24
STU0351,Midterm,SST7,100,47.9,D,30-07-2024,2024-25
STU0352,Final,HIN7,100,82.4,A,26-01-2025,2024-25
STU0384,Final,ENG9,100,38.0,F,26-01-2026,2025-26
STU0420,Unit Test 2,HIN8,100,72.1,B+,28-10-2023,2023-24
STU0360,Midterm,HIN8,100,75.7,B+,30-07-2025,2025-26
STU0095,Final,CS1,50,19.9,F,26-01-2025,2024-25
STU0155,Final,PE1,50,44.7,A,26-01-2024,2023-24
STU0423,Midterm,PE9,50,40.7,A,30-07-2024,2024-25
STU0211,Unit Test 2,SST3,100,71.8,B+,28-10-2023,2023-24
STU0020,Unit Test 1,EVSLKG,100,50.3,C,31-05-2024,2024-25
STU0177,Unit Test 2,HIN3,100,78.6,B+,28-10-2024,2024-25
STU0196,Final,TEL4,100,70.1,B+,26-01-2026,2025-26
STU0357,Midterm,ART8,50,22.9,D,30-07-2025,2025-26
STU0332,Unit Test 1,ENG6,100,66.4,B,31-05-2023,2023-24
STU0231,Midterm,MATH3,100,74.3,B+,30-07-2023,2023-24
STU0282,Unit Test 1,PE5,50,27.5,C,31-05-2023,2023-24
STU0323,Midterm,ENG7,100,60.2,B,30-07-2024,2024-25
STU0153,Unit Test 1,CS1,50,39.5,B+,31-05-2023,2023-24
STU0320,Midterm,HIN5,100,95.7,A+,30-07-2023,2023-24
STU0472,Unit Test 2,PE10,50,30.5,B,28-10-2024,2024-25
STU0352,Unit Test 1,MATH6,100,82.1,A,31-05-2023,2023-24
STU0439,Unit Test 2,SCI10,100,77.9,B+,28-10-2025,2025-26
STU0185,Unit Test 1,SCI2,100,72.4,B+,31-05-2023,2023-24
STU0171,Unit Test 1,SCI3,100,61.1,B,31-05-2024,2024-25
STU0366,Midterm,SST9,100,98.7,A+,30-07-2025,2025-26
STU0262,Midterm,MATH6,100,100.0,A+,30-07-2025,2025-26
STU0016,Unit Test 1,ARTUKG,50,42.3,A,31-05-2025,2025-26
STU0262,Midterm,CS4,50,47.4,A+,30-07-2023,2023-24
STU0390,Unit Test 1,PE8,50,36.6,B+,31-05-2024,2024-25
STU0352,Midterm,HIN6,100,97.9,A+,30-07-2023,2023-24
STU0202,Final,SST5,100,77.9,B+,26-01-2026,2025-26
STU0155,Midterm,SCI1,100,74.3,B+,30-07-2023,2023-24
STU0381,Midterm,CS7,100,55.2,C,30-07-2023,2023-24
STU0155,Unit Test 2,CS3,50,32.6,B,28-10-2025,2025-26
STU0328,Unit Test 1,PE8,50,23.3,D,31-05-2025,2025-26
STU0008,Unit Test 2,MATHUKG,100,58.6,C,28-10-2025,2025-26
STU0211,Unit Test 2,PE3,50,45.6,A+,28-10-2023,2023-24
STU0177,Final,PE2,50,21.3,D,26-01-2024,2023-24
STU0008,Unit Test 1,MATHLKG,100,81.4,A,31-05-2024,2024-25
STU0491,Unit Test 1,ENG10,100,44.8,D,31-05-2023,2023-24
STU0366,Final,MATH9,100,65.5,B,26-01-2026,2025-26
STU0364,Midterm,ENG8,100,59.6,C,30-07-2024,2024-25
STU0102,Final,HIN1,100,74.6,B+,26-01-2025,2024-25
STU0364,Unit Test 1,SST7,100,100.0,A+,31-05-2023,2023-24
STU0366,Unit Test 1,ENG9,100,84.7,A,31-05-2025,2025-26
STU0359,Unit Test 2,ENG8,100,63.0,B,28-10-2025,2025-26
STU0087,Midterm,MATHUKG,100,86.5,A,30-07-2023,2023-24
STU0132,Unit Test 2,TEL1,100,69.0,B,28-10-2023,2023-24
STU0381,Unit Test 1,ART9,50,44.6,A,31-05-2025,2025-26
STU0177,Unit Test 1,MATH2,100,61.4,B,31-05-2023,2023-24
STU0446,Unit Test 2,SCI10,100,92.2,A+,28-10-2024,2024-25
STU0308,Unit Test 1,SCI6,100,70.5,B+,31-05-2024,2024-25
STU0282,Unit Test 2,ART7,50,32.3,B,28-10-2025,2025-26
STU0247,Unit Test 2,SCI5,100,59.2,C,28-10-2024,2024-25
STU0472,Final,PE10,50,30.7,B,26-01-2025,2024-25
STU0088,Unit Test 1,MATH1,100,54.3,C,31-05-2024,2024-25
STU0456,Unit Test 2,MATH10,100,64.6,B,28-10-2024,2024-25
STU0381,Midterm,HIN7,100,76.6,B+,30-07-2023,2023-24
STU0287,Unit Test 2,TEL5,100,79.1,B+,28-10-2023,2023-24
STU0283,Unit Test 1,PE5,50,34.7,B,31-05-2023,2023-24
STU0352,Unit Test 2,TEL7,100,67.6,B,28-10-2024,2024-25
STU0249,Midterm,CS4,50,34.3,B,30-07-2023,2023-24
STU0423,Unit Test 2,TEL10,100,80.6,A,28-10-2025,2025-26
STU0416,Midterm,SCI10,100,71.7,B+,30-07-2025,2025-26
STU0308,Midterm,MATH5,100,77.5,B+,30-07-2023,2023-24
STU0037,Midterm,ENGLKG,100,69.6,B,30-07-2024,2024-25
STU0249,Unit Test 2,ART6,50,39.8,B+,28-10-2025,2025-26
STU0357,Midterm,HIN6,100,43.4,D,30-07-2023,2023-24
STU0360,Midterm,ART6,50,31.2,B,30-07-2023,2023-24
STU0356,Unit Test 2,SCI8,100,68.6,B,28-10-2025,2025-26
STU0024,Unit Test 2,ENGUKG,100,79.9,B+,28-10-2025,2025-26
STU0271,Midterm,SCI5,100,77.7,B+,30-07-2024,2024-25
STU0262,Unit Test 2,SCI6,100,51.0,C,28-10-2025,2025-26
STU0149,Unit Test 2,CS2,50,50.0,A+,28-10-2024,2024-25
STU0513,Unit Test 1,HIN10,100,87.6,A,31-05-2023,2023-24
STU0300,Midterm,SCI6,100,90.1,A+,30-07-2024,2024-25
STU0241,Unit Test 1,CS4,50,34.1,B,31-05-2023,2023-24
STU0147,Unit Test 1,ENG1,100,48.9,D,31-05-2023,2023-24
STU0390,Unit Test 1,ART8,50,38.4,B+,31-05-2024,2024-25
STU0308,Midterm,CS6,100,64.5,B,30-07-2024,2024-25
STU0439,Final,TEL8,100,64.3,B,26-01-2024,2023-24
STU0366,Midterm,SCI9,100,49.0,D,30-07-2025,2025-26
STU0208,Midterm,PE4,50,28.9,C,30-07-2024,2024-25
STU0515,Final,ENG10,100,60.0,C,26-01-2024,2023-24
STU0171,Unit Test 2,SCI4,100,79.6,B+,28-10-2025,2025-26
STU0132,Final,CS3,50,38.3,B+,26-01-2026,2025-26
STU0424,Unit Test 2,ENG9,100,81.1,A,28-10-2024,2024-25
STU0211,Final,ENG3,100,54.8,C,26-01-2024,2023-24
STU0155,Unit Test 1,PE2,50,43.8,A,31-05-2024,2024-25
STU0465,Unit Test 2,CS9,100,51.2,C,28-10-2023,2023-24
STU0140,Midterm,CS3,50,36.6,B+,30-07-2025,2025-26
STU0282,Unit Test 2,CS7,100,76.6,B+,28-10-2025,2025-26
STU0088,Final,SCI1,100,52.0,C,26-01-2025,2024-25
STU0358,Midterm,SCI6,100,53.9,C,30-07-2023,2023-24
STU0356,Unit Test 2,ART6,50,34.1,B,28-10-2023,2023-24
STU0381,Final,SCI8,100,89.2,A,26-01-2025,2024-25
STU0139,Unit Test 1,TEL3,100,54.2,C,31-05-2025,2025-26
STU0364,Unit Test 1,ART9,50,33.7,B,31-05-2025,2025-26
STU0024,Unit Test 2,ARTLKG,50,41.6,A,28-10-2024,2024-25
STU0093,Midterm,ENGUKG,100,69.2,B,30-07-2023,2023-24
STU0050,Midterm,PE1,50,42.5,A,30-07-2025,2025-26
STU0336,Unit Test 1,ENG6,100,72.6,B+,31-05-2023,2023-24
STU0171,Unit Test 2,ENG2,100,67.8,B,28-10-2023,2023-24
STU0359,Unit Test 2,CS6,100,92.5,A+,28-10-2023,2023-24
STU0465,Unit Test 1,MATH9,100,59.9,C,31-05-2023,2023-24
STU0271,Final,ENG6,100,91.6,A+,26-01-2026,2025-26
STU0171,Unit Test 2,TEL2,100,88.1,A,28-10-2023,2023-24
STU0153,Final,SST1,100,87.4,A,26-01-2024,2023-24
STU0359,Final,SST7,100,50.6,C,26-01-2025,2024-25
STU0283,Midterm,PE5,50,38.1,B+,30-07-2023,2023-24
STU0161,Final,MATH4,100,83.5,A,26-01-2026,2025-26
STU0423,Final,TEL8,100,68.3,B,26-01-2024,2023-24
STU0111,Unit Test 1,SST1,100,62.4,B,31-05-2024,2024-25
STU0309,Unit Test 2,TEL5,100,58.2,C,28-10-2023,2023-24
STU0446,Midterm,SST9,100,36.4,F,30-07-2023,2023-24
STU0358,Unit Test 2,SCI7,100,64.2,B,28-10-2024,2024-25
STU0177,Final,TEL2,100,87.5,A,26-01-2024,2023-24
STU0065,Unit Test 1,TELUKG,100,70.9,B+,31-05-2024,2024-25
STU0271,Final,SST4,100,94.5,A+,26-01-2024,2023-24
STU0360,Unit Test 1,ENG8,100,48.1,D,31-05-2025,2025-26
STU0336,Unit Test 2,ENG8,100,68.6,B,28-10-2025,2025-26
STU0200,Unit Test 2,SST3,100,71.3,B+,28-10-2024,2024-25
STU0515,Final,PE10,50,31.9,B,26-01-2024,2023-24
STU0366,Unit Test 2,MATH9,100,90.7,A+,28-10-2025,2025-26
STU0165,Unit Test 1,ENG2,100,71.4,B+,31-05-2023,2023-24
STU0153,Unit Test 2,PE1,50,37.3,B+,28-10-2023,2023-24
STU0484,Unit Test 1,PE10,50,38.6,B+,31-05-2023,2023-24
STU0090,Unit Test 2,SCI2,100,83.8,A,28-10-2025,2025-26
STU0109,Midterm,ENG1,100,85.8,A,30-07-2024,2024-25
STU0050,Final,EVSLKG,100,83.6,A,26-01-2024,2023-24
STU0024,Final,EVSLKG,100,53.9,C,26-01-2025,2024-25
STU0140,Unit Test 2,SST3,100,66.7,B,28-10-2025,2025-26
STU0139,Unit Test 1,CS1,50,24.1,D,31-05-2023,2023-24
STU0185,Unit Test 1,CS4,50,42.1,A,31-05-2025,2025-26
STU0171,Final,CS3,50,27.3,C,26-01-2025,2024-25
STU0357,Unit Test 1,SCI6,100,85.5,A,31-05-2023,2023-24
STU0304,Unit Test 2,SCI6,100,63.5,B,28-10-2024,2024-25
STU0390,Final,HIN7,100,54.2,C,26-01-2024,2023-24
STU0247,Unit Test 2,PE5,50,40.6,A,28-10-2024,2024-25
STU0282,Midterm,ENG6,100,100.0,A+,30-07-2024,2024-25
STU0336,Unit Test 1,TEL6,100,81.7,A,31-05-2023,2023-24
STU0161,Unit Test 2,MATH4,100,70.0,B+,28-10-2025,2025-26
STU0008,Final,EVSUKG,100,72.5,B+,26-01-2026,2025-26
STU0231,Midterm,HIN5,100,73.7,B+,30-07-2025,2025-26
STU0107,Midterm,SST2,100,39.8,F,30-07-2025,2025-26
STU0332,Unit Test 2,TEL7,100,92.9,A+,28-10-2024,2024-25
STU0107,Midterm,TEL2,100,78.1,B+,30-07-2025,2025-26
STU0016,Unit Test 1,ARTNursery,50,49.0,A+,31-05-2023,2023-24
STU0211,Final,HIN5,100,54.7,C,26-01-2026,2025-26
STU0159,Unit Test 2,TEL2,100,56.4,C,28-10-2024,2024-25
STU0497,Unit Test 2,ART10,50,43.8,A,28-10-2023,2023-24
STU0420,Unit Test 2,MATH8,100,79.8,B+,28-10-2023,2023-24
STU0177,Midterm,PE3,50,37.2,B+,30-07-2024,2024-25
STU0177,Final,TEL4,100,67.0,B,26-01-2026,2025-26
STU0149,Midterm,PE1,50,41.9,A,30-07-2023,2023-24
STU0111,Final,PE1,50,29.4,C,26-01-2025,2024-25
STU0360,Final,CS6,100,92.1,A+,26-01-2024,2023-24
STU0391,Final,ENG7,100,61.8,B,26-01-2024,2023-24
STU0271,Unit Test 2,PE6,50,41.5,A,28-10-2025,2025-26
STU0359,Final,TEL7,100,61.5,B,26-01-2025,2024-25
STU0509,Final,ART10,50,34.3,B,26-01-2024,2023-24
STU0158,Unit Test 1,CS2,50,32.0,B,31-05-2024,2024-25
STU0020,Unit Test 2,TELNursery,100,65.5,B,28-10-2023,2023-24
STU0202,Midterm,SCI5,100,100.0,A+,30-07-2025,2025-26
STU0357,Midterm,PE7,50,46.1,A+,30-07-2024,2024-25
STU0202,Unit Test 1,CS5,50,43.0,A,31-05-2025,2025-26
STU0456,Midterm,HIN9,100,72.2,B+,30-07-2023,2023-24
STU0364,Unit Test 2,HIN8,100,55.1,C,28-10-2024,2024-25
STU0304,Final,PE6,50,26.9,C,26-01-2025,2024-25
STU0441,Final,MATH9,100,73.0,B+,26-01-2024,2023-24
STU0336,Unit Test 2,PE7,50,32.3,B,28-10-2024,2024-25
STU0147,Unit Test 2,MATH1,100,94.7,A+,28-10-2023,2023-24
STU0391,Final,SST8,100,80.2,A,26-01-2025,2024-25
STU0328,Unit Test 2,MATH6,100,77.2,B+,28-10-2023,2023-24
STU0024,Midterm,HINNursery,100,69.1,B,30-07-2023,2023-24
STU0351,Unit Test 2,ENG7,100,81.1,A,28-10-2024,2024-25
STU0271,Unit Test 1,TEL5,100,56.5,C,31-05-2024,2024-25
STU0444,Midterm,TEL10,100,76.2,B+,30-07-2024,2024-25
STU0332,Unit Test 1,TEL6,100,90.8,A+,31-05-2023,2023-24
STU0249,Unit Test 1,CS6,100,67.0,B,31-05-2025,2025-26
STU0465,Midterm,SST9,100,58.0,C,30-07-2023,2023-24
STU0087,Unit Test 1,HIN1,100,84.7,A,31-05-2024,2024-25
STU0247,Final,HIN6,100,72.6,B+,26-01-2026,2025-26
STU0278,Unit Test 2,ENG6,100,69.0,B,28-10-2025,2025-26
STU0249,Final,TEL6,100,63.7,B,26-01-2026,2025-26
STU0016,Unit Test 2,EVSLKG,100,57.1,C,28-10-2024,2024-25
STU0304,Final,CS6,100,69.9,B,26-01-2025,2024-25
STU0446,Unit Test 1,PE9,50,28.9,C,31-05-2023,2023-24
STU0159,Midterm,CS3,50,43.3,A,30-07-2025,2025-26
STU0147,Midterm,MATH2,100,83.7,A,30-07-2024,2024-25
STU0441,Midterm,MATH9,100,59.9,C,30-07-2023,2023-24
STU0287,Unit Test 1,MATH5,100,58.1,C,31-05-2023,2023-24
STU0357,Unit Test 2,ENG8,100,71.6,B+,28-10-2025,2025-26
STU0424,Unit Test 2,SST8,100,91.6,A+,28-10-2023,2023-24
STU0132,Unit Test 2,SCI1,100,93.1,A+,28-10-2023,2023-24
STU0159,Final,HIN3,100,76.4,B+,26-01-2026,2025-26
STU0153,Unit Test 1,MATH2,100,54.9,C,31-05-2024,2024-25
STU0147,Final,SST1,100,68.7,B,26-01-2024,2023-24
STU0439,Unit Test 1,SST9,100,78.0,B+,31-05-2024,2024-25
STU0102,Unit Test 1,ENG2,100,60.8,B,31-05-2025,2025-26
STU0381,Unit Test 2,ENG9,100,70.6,B+,28-10-2025,2025-26
STU0161,Midterm,PE3,50,30.6,B,30-07-2024,2024-25
STU0231,Unit Test 2,SST5,100,75.9,B+,28-10-2025,2025-26
STU0407,Unit Test 2,HIN9,100,83.8,A,28-10-2024,2024-25
STU0308,Unit Test 1,TEL5,100,55.1,C,31-05-2023,2023-24
STU0287,Unit Test 2,TEL7,100,89.5,A,28-10-2025,2025-26
STU0358,Unit Test 1,SCI7,100,59.4,C,31-05-2024,2024-25
STU0153,Unit Test 2,SST2,100,63.4,B,28-10-2024,2024-25
STU0200,Midterm,TEL2,100,64.8,B,30-07-2023,2023-24
STU0491,Unit Test 2,SST10,100,76.4,B+,28-10-2023,2023-24
STU0503,Unit Test 2,HIN10,100,71.9,B+,28-10-2023,2023-24
STU0357,Unit Test 1,ART6,50,38.3,B+,31-05-2023,2023-24
STU0139,Unit Test 1,MATH3,100,76.0,B+,31-05-2025,2025-26
STU0336,Midterm,PE6,50,38.0,B+,30-07-2023,2023-24
STU0506,Unit Test 1,CS10,100,47.9,D,31-05-2023,2023-24
STU0416,Unit Test 2,MATH10,100,72.7,B+,28-10-2025,2025-26
STU0147,Final,PE1,50,37.7,B+,26-01-2024,2023-24
STU0132,Midterm,TEL2,100,78.0,B+,30-07-2024,2024-25
STU0095,Unit Test 2,MATHUKG,100,60.3,B,28-10-2023,2023-24
