admission_number,date,status,remarks
87,26-12-2025,PRESENT,
87,31-12-2025,PRESENT,
87,06-01-2026,ABSENT,Medical leave
87,21-01-2026,ABSENT,
87,28-01-2026,PRESENT,
87,29-01-2026,PRESENT,
87,30-01-2026,PRESENT,
87,07-02-2026,HALF_DAY,
87,10-02-2026,PRESENT,
87,25-02-2026,PRESENT,
87,04-03-2026,ABSENT,
87,09-03-2026,LEAVE,Family event
87,23-03-2026,PRESENT,
87,31-03-2026,PRESENT,
88,10-07-2025,PRESENT,
88,11-07-2025,PRESENT,
88,09-08-2025,PRESENT,
88,12-08-2025,PRESENT,
88,01-09-2025,PRESENT,
88,06-09-2025,PRESENT,
88,09-09-2025,PRESENT,
88,04-10-2025,PRESENT,
88,06-10-2025,PRESENT,
88,14-10-2025,PRESENT,
88,18-10-2025,PRESENT,
88,20-10-2025,PRESENT,
88,23-10-2025,ABSENT,Medical leave
88,24-10-2025,ABSENT,Not informed
88,06-11-2025,ABSENT,
88,11-11-2025,PRESENT,
88,19-11-2025,PRESENT,
88,02-12-2025,PRESENT,
88,03-12-2025,PRESENT,
88,09-12-2025,ABSENT,Sick
88,15-12-2025,PRESENT,
88,25-12-2025,PRESENT,
88,16-01-2026,PRESENT,
88,24-01-2026,PRESENT,
88,31-01-2026,HALF_DAY,
88,19-02-2026,HALF_DAY,
88,05-03-2026,PRESENT,
88,06-03-2026,PRESENT,
88,07-03-2026,PRESENT,
88,14-03-2026,ABSENT,Medical leave
89,08-07-2025,PRESENT,
89,16-07-2025,PRESENT,
89,09-08-2025,PRESENT,
89,12-08-2025,PRESENT,
89,03-09-2025,ABSENT,Not informed
89,08-09-2025,PRESENT,
89,11-09-2025,PRESENT,
89,01-10-2025,ABSENT,Family event
89,18-10-2025,PRESENT,
89,25-10-2025,PRESENT,
89,28-10-2025,PRESENT,
89,01-11-2025,PRESENT,
89,06-11-2025,PRESENT,
89,08-11-2025,PRESENT,
89,19-11-2025,PRESENT,
89,21-11-2025,PRESENT,
89,24-11-2025,LATE,
89,03-12-2025,PRESENT,
89,18-12-2025,PRESENT,
89,26-12-2025,PRESENT,
89,15-01-2026,PRESENT,
89,21-01-2026,PRESENT,
89,02-02-2026,PRESENT,
89,12-02-2026,PRESENT,
89,23-02-2026,PRESENT,
89,25-02-2026,PRESENT,
89,28-02-2026,PRESENT,
89,03-03-2026,PRESENT,
89,04-03-2026,ABSENT,Medical leave
89,18-03-2026,PRESENT,
90,05-08-2025,PRESENT,
90,11-08-2025,PRESENT,
90,13-08-2025,PRESENT,
90,22-08-2025,PRESENT,
90,27-08-2025,PRESENT,
90,13-09-2025,PRESENT,
90,22-09-2025,ABSENT,
90,09-10-2025,PRESENT,
90,10-10-2025,PRESENT,
90,30-10-2025,PRESENT,
90,31-10-2025,LATE,
90,04-11-2025,PRESENT,
90,11-11-2025,PRESENT,
90,13-11-2025,PRESENT,
90,04-12-2025,PRESENT,
90,08-12-2025,PRESENT,
90,18-12-2025,HALF_DAY,
90,25-12-2025,LATE,
90,09-01-2026,PRESENT,
90,10-01-2026,PRESENT,
90,12-01-2026,ABSENT,Not informed
90,03-02-2026,PRESENT,
90,09-02-2026,PRESENT,
90,19-02-2026,ABSENT,Family event
90,25-02-2026,PRESENT,
90,03-03-2026,PRESENT,
90,18-03-2026,PRESENT,
90,27-03-2026,PRESENT,
90,30-03-2026,LATE,
90,31-03-2026,LEAVE,Medical leave
91,12-07-2025,PRESENT,
91,22-07-2025,PRESENT,
91,29-07-2025,PRESENT,
91,31-07-2025,ABSENT,Sick
91,02-08-2025,PRESENT,
91,05-08-2025,ABSENT,Medical leave
91,06-08-2025,PRESENT,
91,07-08-2025,PRESENT,
91,08-08-2025,ABSENT,Medical leave
91,12-08-2025,PRESENT,
91,18-08-2025,PRESENT,
91,29-08-2025,PRESENT,
91,06-09-2025,PRESENT,
91,22-09-2025,PRESENT,
91,23-09-2025,ABSENT,
91,26-09-2025,ABSENT,
91,29-09-2025,PRESENT,
91,22-10-2025,PRESENT,
91,31-10-2025,PRESENT,
91,20-11-2025,PRESENT,
91,29-11-2025,PRESENT,
91,01-12-2025,PRESENT,
91,26-12-2025,PRESENT,
91,31-12-2025,PRESENT,
91,09-01-2026,PRESENT,
91,13-01-2026,PRESENT,
91,19-01-2026,PRESENT,
91,21-02-2026,LATE,
91,21-03-2026,PRESENT,
91,24-03-2026,PRESENT,
92,12-07-2025,PRESENT,
92,15-07-2025,PRESENT,
92,31-07-2025,HALF_DAY,
92,02-08-2025,PRESENT,
92,09-08-2025,PRESENT,
92,13-08-2025,PRESENT,
92,16-08-2025,PRESENT,
92,21-08-2025,PRESENT,
92,02-09-2025,PRESENT,
92,04-09-2025,PRESENT,
92,09-09-2025,PRESENT,
92,10-09-2025,ABSENT,Not informed
92,24-09-2025,PRESENT,
92,26-09-2025,PRESENT,
92,11-10-2025,PRESENT,
92,18-10-2025,LEAVE,
92,23-10-2025,PRESENT,
92,27-11-2025,PRESENT,
92,06-12-2025,PRESENT,
92,08-12-2025,LATE,
92,13-12-2025,PRESENT,
92,18-12-2025,PRESENT,
92,03-01-2026,PRESENT,
92,16-01-2026,PRESENT,
92,29-01-2026,PRESENT,
92,03-02-2026,HALF_DAY,
92,09-02-2026,PRESENT,
92,18-02-2026,PRESENT,
92,20-03-2026,PRESENT,
92,28-03-2026,PRESENT,
93,15-07-2025,PRESENT,
93,16-07-2025,PRESENT,
93,25-07-2025,PRESENT,
93,09-08-2025,ABSENT,Not informed
93,25-08-2025,PRESENT,
93,29-08-2025,PRESENT,
93,30-08-2025,LEAVE,Not informed
93,04-09-2025,PRESENT,
93,19-09-2025,PRESENT,
93,02-10-2025,PRESENT,
93,10-10-2025,ABSENT,Sick
93,20-10-2025,LATE,
93,21-10-2025,PRESENT,
93,25-10-2025,PRESENT,
93,29-10-2025,PRESENT,
93,01-11-2025,PRESENT,
93,05-11-2025,PRESENT,
93,11-11-2025,PRESENT,
93,18-11-2025,PRESENT,
93,05-12-2025,PRESENT,
93,11-12-2025,PRESENT,
93,23-12-2025,PRESENT,
93,29-12-2025,PRESENT,
93,02-01-2026,PRESENT,
93,03-01-2026,PRESENT,
93,10-01-2026,PRESENT,
93,15-01-2026,PRESENT,
93,07-03-2026,PRESENT,
93,25-03-2026,PRESENT,
93,28-03-2026,LATE,
94,19-07-2025,PRESENT,
94,21-07-2025,PRESENT,
94,29-07-2025,PRESENT,
94,11-08-2025,PRESENT,
94,12-08-2025,PRESENT,
94,26-08-2025,PRESENT,
94,03-09-2025,PRESENT,
94,26-09-2025,ABSENT,
94,09-10-2025,PRESENT,
94,11-10-2025,PRESENT,
94,08-11-2025,PRESENT,
94,13-11-2025,PRESENT,
94,18-11-2025,PRESENT,
94,01-12-2025,PRESENT,
94,02-12-2025,PRESENT,
94,24-12-2025,PRESENT,
94,01-01-2026,PRESENT,
94,03-01-2026,PRESENT,
94,15-01-2026,ABSENT,Sick
94,22-01-2026,PRESENT,
94,26-01-2026,PRESENT,
94,17-02-2026,PRESENT,
94,03-03-2026,PRESENT,
94,04-03-2026,LATE,
94,06-03-2026,PRESENT,
94,13-03-2026,PRESENT,
94,17-03-2026,PRESENT,
94,20-03-2026,HALF_DAY,
94,21-03-2026,PRESENT,
94,27-03-2026,PRESENT,
95,09-07-2025,PRESENT,
95,15-07-2025,PRESENT,
95,21-07-2025,LATE,
95,30-07-2025,PRESENT,
95,06-08-2025,PRESENT,
95,12-08-2025,PRESENT,
95,16-08-2025,ABSENT,Sick
95,26-08-2025,PRESENT,
95,11-09-2025,PRESENT,
95,03-10-2025,PRESENT,
95,08-10-2025,PRESENT,
95,10-10-2025,PRESENT,
95,25-10-2025,PRESENT,
95,31-10-2025,PRESENT,
95,13-11-2025,PRESENT,
95,19-11-2025,ABSENT,
95,01-12-2025,PRESENT,
95,19-12-2025,PRESENT,
95,05-01-2026,ABSENT,Family event
95,07-01-2026,PRESENT,
95,14-01-2026,PRESENT,
95,28-01-2026,PRESENT,
95,30-01-2026,PRESENT,
95,07-02-2026,PRESENT,
95,23-02-2026,PRESENT,
95,09-03-2026,PRESENT,
95,11-03-2026,HALF_DAY,
95,17-03-2026,PRESENT,
95,24-03-2026,PRESENT,
95,26-03-2026,ABSENT,Medical leave
96,29-07-2025,PRESENT,
96,31-07-2025,PRESENT,
96,02-08-2025,PRESENT,
96,12-08-2025,PRESENT,
96,05-09-2025,PRESENT,
96,11-09-2025,ABSENT,Family event
96,16-09-2025,PRESENT,
96,17-09-2025,PRESENT,
96,23-09-2025,PRESENT,
96,27-09-2025,PRESENT,
96,02-10-2025,PRESENT,
96,10-10-2025,PRESENT,
96,20-10-2025,PRESENT,
96,26-11-2025,PRESENT,
96,27-11-2025,HALF_DAY,
96,29-11-2025,PRESENT,
96,09-12-2025,PRESENT,
96,11-12-2025,PRESENT,
96,19-12-2025,HALF_DAY,
96,25-12-2025,PRESENT,
96,15-01-2026,LATE,
96,19-01-2026,PRESENT,
96,20-01-2026,ABSENT,Family event
96,22-01-2026,PRESENT,
96,29-01-2026,PRESENT,
96,04-02-2026,PRESENT,
96,10-02-2026,PRESENT,
96,11-02-2026,PRESENT,
96,20-02-2026,PRESENT,
96,21-02-2026,PRESENT,
97,11-07-2025,PRESENT,
97,15-07-2025,PRESENT,
97,26-07-2025,PRESENT,
97,06-08-2025,PRESENT,
97,07-08-2025,PRESENT,
97,08-08-2025,PRESENT,
97,19-08-2025,PRESENT,
97,25-08-2025,PRESENT,
97,30-08-2025,PRESENT,
97,01-09-2025,PRESENT,
97,04-09-2025,PRESENT,
97,16-09-2025,PRESENT,
97,24-09-2025,PRESENT,
97,27-09-2025,PRESENT,
97,06-10-2025,PRESENT,
97,03-11-2025,PRESENT,
97,10-11-2025,PRESENT,
97,20-11-2025,PRESENT,
97,21-11-2025,PRESENT,
97,25-11-2025,PRESENT,
97,06-12-2025,PRESENT,
97,11-12-2025,ABSENT,Medical leave
97,25-12-2025,LATE,
97,07-01-2026,PRESENT,
97,15-01-2026,PRESENT,
97,20-01-2026,PRESENT,
97,27-01-2026,PRESENT,
97,13-02-2026,PRESENT,
97,24-02-2026,PRESENT,
97,23-03-2026,PRESENT,
98,17-07-2025,PRESENT,
98,21-07-2025,PRESENT,
98,22-07-2025,LATE,
98,25-07-2025,ABSENT,Not informed
98,05-08-2025,PRESENT,
98,07-08-2025,PRESENT,
98,08-08-2025,PRESENT,
98,09-08-2025,PRESENT,
98,10-09-2025,PRESENT,
98,11-09-2025,ABSENT,Not informed
98,16-09-2025,LATE,
98,18-09-2025,PRESENT,
98,24-09-2025,PRESENT,
98,26-09-2025,LATE,
98,31-10-2025,PRESENT,
98,04-11-2025,PRESENT,
98,12-11-2025,PRESENT,
98,01-12-2025,PRESENT,
98,08-12-2025,ABSENT,
98,11-12-2025,PRESENT,
98,12-12-2025,LATE,
98,25-12-2025,PRESENT,
98,03-01-2026,ABSENT,Family event
98,07-01-2026,PRESENT,
98,15-01-2026,PRESENT,
98,26-01-2026,ABSENT,Sick
98,31-01-2026,PRESENT,
98,05-02-2026,PRESENT,
98,26-02-2026,PRESENT,
98,31-03-2026,PRESENT,
99,07-07-2025,PRESENT,
99,09-07-2025,PRESENT,
99,10-07-2025,HALF_DAY,
99,11-07-2025,PRESENT,
99,12-07-2025,LEAVE,Sick
99,19-07-2025,PRESENT,
99,29-07-2025,PRESENT,
99,08-08-2025,LATE,
99,18-08-2025,PRESENT,
99,26-08-2025,PRESENT,
99,28-08-2025,PRESENT,
99,12-09-2025,LATE,
99,18-09-2025,PRESENT,
99,23-09-2025,PRESENT,
99,01-10-2025,PRESENT,
99,14-10-2025,ABSENT,Medical leave
99,20-10-2025,PRESENT,
99,11-11-2025,PRESENT,
99,24-11-2025,PRESENT,
99,25-11-2025,PRESENT,
99,29-11-2025,PRESENT,
99,10-12-2025,PRESENT,
99,23-12-2025,LATE,
99,27-12-2025,PRESENT,
99,31-12-2025,PRESENT,
99,21-01-2026,LEAVE,
99,24-01-2026,PRESENT,
99,26-01-2026,PRESENT,
99,18-02-2026,PRESENT,
99,27-03-2026,ABSENT,
100,12-07-2025,PRESENT,
100,15-07-2025,PRESENT,
100,01-08-2025,PRESENT,
100,07-08-2025,ABSENT,Not informed
100,18-08-2025,PRESENT,
100,19-08-2025,PRESENT,
100,02-09-2025,PRESENT,
100,05-09-2025,PRESENT,
100,10-09-2025,PRESENT,
100,17-09-2025,PRESENT,
100,26-09-2025,PRESENT,
100,21-10-2025,PRESENT,
100,22-10-2025,PRESENT,
100,27-10-2025,PRESENT,
100,06-11-2025,ABSENT,Not informed
100,12-11-2025,PRESENT,
100,18-11-2025,PRESENT,
100,02-12-2025,PRESENT,
100,16-12-2025,PRESENT,
100,25-12-2025,PRESENT,
100,09-01-2026,PRESENT,
100,13-01-2026,PRESENT,
100,19-01-2026,PRESENT,
100,24-01-2026,PRESENT,
100,30-01-2026,PRESENT,
100,09-02-2026,ABSENT,Family event
100,12-02-2026,PRESENT,
100,13-02-2026,ABSENT,Family event
100,19-03-2026,PRESENT,
100,30-03-2026,PRESENT,
101,07-07-2025,PRESENT,
101,08-07-2025,PRESENT,
101,10-07-2025,ABSENT,
101,18-07-2025,PRESENT,
101,21-07-2025,PRESENT,
101,22-07-2025,LATE,
101,25-07-2025,PRESENT,
101,12-08-2025,PRESENT,
101,16-08-2025,LATE,
101,23-08-2025,PRESENT,
101,09-09-2025,PRESENT,
101,19-09-2025,PRESENT,
101,29-09-2025,PRESENT,
101,30-09-2025,PRESENT,
101,02-10-2025,PRESENT,
101,04-10-2025,PRESENT,
101,06-10-2025,PRESENT,
101,18-10-2025,PRESENT,
101,20-10-2025,PRESENT,
101,12-11-2025,ABSENT,Medical leave
101,19-11-2025,PRESENT,
101,28-11-2025,PRESENT,
101,29-11-2025,PRESENT,
101,19-12-2025,PRESENT,
101,30-12-2025,PRESENT,
101,08-01-2026,PRESENT,
101,20-01-2026,PRESENT,
101,21-01-2026,PRESENT,
101,02-03-2026,PRESENT,
101,10-03-2026,PRESENT,
102,31-07-2025,ABSENT,Not informed
102,04-08-2025,PRESENT,
102,15-08-2025,ABSENT,Not informed
102,16-08-2025,PRESENT,
102,29-08-2025,PRESENT,
102,04-09-2025,PRESENT,
102,19-09-2025,PRESENT,
102,03-10-2025,PRESENT,
102,04-10-2025,PRESENT,
102,06-10-2025,PRESENT,
102,10-10-2025,PRESENT,
102,27-10-2025,PRESENT,
102,07-11-2025,PRESENT,
102,13-11-2025,LEAVE,Medical leave
102,15-11-2025,PRESENT,
102,21-11-2025,HALF_DAY,
102,10-12-2025,PRESENT,
102,16-12-2025,PRESENT,
102,18-12-2025,PRESENT,
102,23-12-2025,PRESENT,
102,26-12-2025,PRESENT,
102,09-01-2026,PRESENT,
102,24-01-2026,PRESENT,
102,26-01-2026,PRESENT,
102,20-02-2026,PRESENT,
102,25-02-2026,PRESENT,
102,03-03-2026,PRESENT,
102,21-03-2026,PRESENT,
102,25-03-2026,PRESENT,
102,30-03-2026,HALF_DAY,
103,08-07-2025,PRESENT,
103,22-07-2025,ABSENT,
103,23-07-2025,LATE,
103,24-07-2025,LATE,
103,31-07-2025,PRESENT,
103,04-08-2025,ABSENT,Family event
103,07-08-2025,PRESENT,
103,12-08-2025,PRESENT,
103,13-08-2025,PRESENT,
103,25-09-2025,LATE,
103,01-10-2025,PRESENT,
103,13-10-2025,PRESENT,
103,14-10-2025,PRESENT,
103,31-10-2025,ABSENT,Family event
103,04-11-2025,PRESENT,
103,20-11-2025,ABSENT,Not informed
103,21-11-2025,LATE,
103,27-11-2025,PRESENT,
103,08-12-2025,PRESENT,
103,22-12-2025,PRESENT,
103,31-12-2025,ABSENT,Family event
103,16-01-2026,PRESENT,
103,22-01-2026,PRESENT,
103,28-01-2026,PRESENT,
103,12-02-2026,PRESENT,
103,19-02-2026,PRESENT,
103,04-03-2026,PRESENT,
103,11-03-2026,PRESENT,
103,13-03-2026,PRESENT,
103,16-03-2026,PRESENT,
104,12-07-2025,PRESENT,
104,14-07-2025,HALF_DAY,
104,23-07-2025,ABSENT,Family event
104,06-08-2025,PRESENT,
104,12-08-2025,PRESENT,
104,19-08-2025,LATE,
104,30-08-2025,ABSENT,
104,05-09-2025,PRESENT,
104,15-09-2025,PRESENT,
104,22-09-2025,PRESENT,
104,03-10-2025,PRESENT,
104,31-10-2025,PRESENT,
104,04-11-2025,ABSENT,Sick
104,12-11-2025,PRESENT,
104,14-11-2025,PRESENT,
104,15-11-2025,PRESENT,
104,25-11-2025,ABSENT,Not informed
104,27-11-2025,PRESENT,
104,04-12-2025,PRESENT,
104,16-12-2025,ABSENT,Sick
104,05-01-2026,PRESENT,
104,06-01-2026,PRESENT,
104,12-01-2026,PRESENT,
104,19-01-2026,PRESENT,
104,26-01-2026,PRESENT,
104,07-03-2026,PRESENT,
104,09-03-2026,PRESENT,
104,12-03-2026,PRESENT,
104,16-03-2026,PRESENT,
104,20-03-2026,PRESENT,
105,09-07-2025,PRESENT,
105,16-07-2025,PRESENT,
105,18-07-2025,ABSENT,
105,25-07-2025,PRESENT,
105,16-08-2025,PRESENT,
105,22-08-2025,LATE,
105,27-08-2025,PRESENT,
105,06-09-2025,PRESENT,
105,26-09-2025,HALF_DAY,
105,04-10-2025,ABSENT,Not informed
105,18-10-2025,PRESENT,
105,20-10-2025,PRESENT,
105,21-10-2025,ABSENT,Medical leave
105,30-10-2025,PRESENT,
105,15-11-2025,PRESENT,
105,20-11-2025,PRESENT,
105,22-11-2025,ABSENT,Family event
105,03-12-2025,PRESENT,
105,06-12-2025,LATE,
105,10-12-2025,PRESENT,
105,26-12-2025,LEAVE,
105,07-01-2026,PRESENT,
105,15-01-2026,PRESENT,
105,16-01-2026,ABSENT,Not informed
105,17-01-2026,PRESENT,
105,19-01-2026,PRESENT,
105,02-02-2026,PRESENT,
105,07-02-2026,PRESENT,
105,09-03-2026,PRESENT,
105,31-03-2026,PRESENT,
106,15-07-2025,PRESENT,
106,19-07-2025,PRESENT,
106,24-07-2025,PRESENT,
106,25-07-2025,HALF_DAY,
106,26-07-2025,PRESENT,
106,04-08-2025,PRESENT,
106,06-08-2025,HALF_DAY,
106,07-08-2025,PRESENT,
106,22-08-2025,PRESENT,
106,27-08-2025,ABSENT,Sick
106,13-09-2025,PRESENT,
106,15-09-2025,PRESENT,
106,10-10-2025,PRESENT,
106,29-10-2025,ABSENT,Medical leave
106,08-11-2025,PRESENT,
106,25-11-2025,PRESENT,
106,02-12-2025,ABSENT,
106,05-01-2026,PRESENT,
106,21-01-2026,PRESENT,
106,24-01-2026,PRESENT,
106,09-02-2026,PRESENT,
106,10-02-2026,PRESENT,
106,17-02-2026,PRESENT,
106,18-02-2026,ABSENT,Not informed
106,21-02-2026,PRESENT,
106,28-02-2026,PRESENT,
106,04-03-2026,LATE,
106,18-03-2026,PRESENT,
106,24-03-2026,PRESENT,
106,26-03-2026,PRESENT,
107,08-07-2025,PRESENT,
107,14-07-2025,PRESENT,
107,16-07-2025,PRESENT,
107,28-07-2025,PRESENT,
107,01-08-2025,PRESENT,
107,04-08-2025,PRESENT,
107,16-08-2025,PRESENT,
107,30-08-2025,PRESENT,
107,01-09-2025,PRESENT,
107,02-09-2025,PRESENT,
107,05-09-2025,PRESENT,
107,06-09-2025,ABSENT,Medical leave
107,16-10-2025,PRESENT,
107,22-10-2025,PRESENT,
107,05-11-2025,PRESENT,
107,02-12-2025,PRESENT,
107,11-12-2025,PRESENT,
107,16-12-2025,PRESENT,
107,23-12-2025,PRESENT,
107,27-12-2025,PRESENT,
107,10-01-2026,PRESENT,
107,14-01-2026,PRESENT,
107,22-01-2026,PRESENT,
107,26-01-2026,PRESENT,
107,09-02-2026,PRESENT,
107,23-02-2026,PRESENT,
107,27-02-2026,PRESENT,
107,04-03-2026,PRESENT,
107,05-03-2026,PRESENT,
107,31-03-2026,PRESENT,
108,15-07-2025,PRESENT,
108,16-07-2025,PRESENT,
108,23-07-2025,PRESENT,
108,26-07-2025,HALF_DAY,
108,29-07-2025,PRESENT,
108,08-08-2025,PRESENT,
108,22-08-2025,PRESENT,
108,16-09-2025,PRESENT,
108,23-09-2025,LATE,
108,30-09-2025,PRESENT,
108,07-10-2025,HALF_DAY,
108,15-10-2025,ABSENT,Sick
108,21-10-2025,PRESENT,
108,30-10-2025,PRESENT,
108,03-11-2025,PRESENT,
108,08-11-2025,PRESENT,
108,24-11-2025,PRESENT,
108,03-12-2025,ABSENT,Sick
108,08-12-2025,PRESENT,
108,12-12-2025,PRESENT,
108,16-12-2025,PRESENT,
108,25-12-2025,PRESENT,
108,27-12-2025,LATE,
108,05-01-2026,PRESENT,
108,07-01-2026,PRESENT,
108,17-01-2026,PRESENT,
108,30-01-2026,PRESENT,
108,02-02-2026,PRESENT,
108,24-03-2026,PRESENT,
108,26-03-2026,LATE,
109,11-07-2025,PRESENT,
109,12-07-2025,PRESENT,
109,14-07-2025,LEAVE,Medical leave
109,17-07-2025,ABSENT,Family event
109,18-07-2025,PRESENT,
109,23-07-2025,ABSENT,Medical leave
109,06-08-2025,PRESENT,
109,03-09-2025,PRESENT,
109,11-09-2025,PRESENT,
109,12-09-2025,PRESENT,
109,04-10-2025,PRESENT,
109,18-10-2025,PRESENT,
109,28-10-2025,PRESENT,
109,12-11-2025,PRESENT,
109,26-11-2025,PRESENT,
109,27-11-2025,PRESENT,
109,02-12-2025,PRESENT,
109,04-12-2025,PRESENT,
109,12-12-2025,PRESENT,
109,18-12-2025,PRESENT,
109,03-01-2026,PRESENT,
109,16-01-2026,PRESENT,
109,26-01-2026,PRESENT,
109,27-01-2026,PRESENT,
109,11-02-2026,PRESENT,
109,23-02-2026,HALF_DAY,
109,25-02-2026,HALF_DAY,
109,05-03-2026,PRESENT,
109,17-03-2026,PRESENT,
109,18-03-2026,PRESENT,
110,10-07-2025,PRESENT,
110,19-07-2025,PRESENT,
110,23-07-2025,PRESENT,
110,29-07-2025,LATE,
110,12-08-2025,LATE,
110,13-08-2025,PRESENT,
110,14-08-2025,PRESENT,
110,29-08-2025,PRESENT,
110,17-09-2025,LATE,
110,18-09-2025,PRESENT,
110,19-09-2025,PRESENT,
110,29-09-2025,LEAVE,
110,01-10-2025,PRESENT,
110,08-10-2025,ABSENT,Family event
110,18-10-2025,PRESENT,
110,01-11-2025,PRESENT,
110,14-11-2025,PRESENT,
110,26-11-2025,ABSENT,
110,02-01-2026,PRESENT,
110,03-01-2026,PRESENT,
110,17-01-2026,PRESENT,
110,19-01-2026,PRESENT,
110,06-02-2026,PRESENT,
110,27-02-2026,LATE,
110,03-03-2026,PRESENT,
110,06-03-2026,PRESENT,
110,23-03-2026,PRESENT,
110,24-03-2026,PRESENT,
110,28-03-2026,PRESENT,
110,31-03-2026,PRESENT,
111,12-07-2025,PRESENT,
111,16-07-2025,PRESENT,
111,17-07-2025,PRESENT,
111,31-07-2025,PRESENT,
111,09-08-2025,PRESENT,
111,12-08-2025,PRESENT,
111,18-08-2025,PRESENT,
111,06-09-2025,PRESENT,
111,13-09-2025,PRESENT,
111,15-09-2025,PRESENT,
111,25-09-2025,PRESENT,
111,27-09-2025,PRESENT,
111,03-10-2025,PRESENT,
111,06-10-2025,PRESENT,
111,25-10-2025,ABSENT,Medical leave
111,29-10-2025,PRESENT,
111,14-11-2025,PRESENT,
111,19-11-2025,ABSENT,Not informed
111,02-12-2025,PRESENT,
111,09-12-2025,PRESENT,
111,18-12-2025,HALF_DAY,
111,29-12-2025,PRESENT,
111,16-01-2026,PRESENT,
111,30-01-2026,PRESENT,
111,07-02-2026,HALF_DAY,
111,12-02-2026,PRESENT,
111,19-02-2026,PRESENT,
111,26-02-2026,HALF_DAY,
111,06-03-2026,PRESENT,
111,14-03-2026,PRESENT,
112,15-07-2025,PRESENT,
112,23-07-2025,PRESENT,
112,07-08-2025,PRESENT,
112,22-09-2025,HALF_DAY,
112,30-09-2025,PRESENT,
112,16-10-2025,PRESENT,
112,30-10-2025,PRESENT,
112,10-11-2025,PRESENT,
112,11-11-2025,ABSENT,Not informed
112,13-11-2025,PRESENT,
112,21-11-2025,PRESENT,
112,08-12-2025,LEAVE,
112,12-12-2025,PRESENT,
112,18-12-2025,PRESENT,
112,23-12-2025,PRESENT,
112,24-12-2025,PRESENT,
112,08-01-2026,PRESENT,
112,24-01-2026,PRESENT,
112,06-02-2026,PRESENT,
112,07-02-2026,PRESENT,
112,09-02-2026,PRESENT,
112,11-02-2026,ABSENT,Not informed
112,16-02-2026,ABSENT,
112,17-02-2026,PRESENT,
112,20-02-2026,PRESENT,
112,25-02-2026,PRESENT,
112,04-03-2026,PRESENT,
112,10-03-2026,ABSENT,Not informed
112,11-03-2026,PRESENT,
112,21-03-2026,PRESENT,
113,09-07-2025,PRESENT,
113,11-07-2025,PRESENT,
113,17-07-2025,ABSENT,Family event
113,23-07-2025,PRESENT,
113,25-07-2025,PRESENT,
113,30-07-2025,ABSENT,Sick
113,29-08-2025,PRESENT,
113,09-09-2025,PRESENT,
113,22-09-2025,ABSENT,Sick
113,26-09-2025,PRESENT,
113,08-10-2025,ABSENT,
113,21-10-2025,PRESENT,
113,05-11-2025,PRESENT,
113,14-11-2025,PRESENT,
113,15-11-2025,PRESENT,
113,21-11-2025,PRESENT,
113,22-11-2025,LATE,
113,26-11-2025,PRESENT,
113,01-12-2025,PRESENT,
113,18-12-2025,LATE,
113,19-12-2025,PRESENT,
113,26-12-2025,PRESENT,
113,05-01-2026,PRESENT,
113,13-01-2026,ABSENT,Not informed
113,20-02-2026,PRESENT,
113,26-02-2026,LATE,
113,03-03-2026,PRESENT,
113,11-03-2026,PRESENT,
113,16-03-2026,PRESENT,
113,27-03-2026,PRESENT,
114,14-07-2025,PRESENT,
114,28-07-2025,PRESENT,
114,29-07-2025,PRESENT,
114,07-08-2025,PRESENT,
114,08-08-2025,PRESENT,
114,18-08-2025,PRESENT,
114,05-09-2025,PRESENT,
114,15-09-2025,PRESENT,
114,29-09-2025,PRESENT,
114,11-10-2025,PRESENT,
114,14-10-2025,PRESENT,
114,22-10-2025,PRESENT,
114,25-10-2025,PRESENT,
114,05-11-2025,PRESENT,
114,07-11-2025,PRESENT,
114,11-11-2025,PRESENT,
114,15-11-2025,LATE,
114,04-12-2025,LEAVE,
114,05-12-2025,PRESENT,
114,24-12-2025,LATE,
114,03-01-2026,PRESENT,
114,14-01-2026,PRESENT,
114,16-01-2026,PRESENT,
114,26-01-2026,PRESENT,
114,26-02-2026,PRESENT,
114,09-03-2026,ABSENT,Family event
114,11-03-2026,PRESENT,
114,18-03-2026,HALF_DAY,
114,20-03-2026,ABSENT,Sick
114,30-03-2026,PRESENT,
115,22-07-2025,PRESENT,
115,12-08-2025,PRESENT,
115,02-09-2025,PRESENT,
115,11-09-2025,PRESENT,
115,17-09-2025,HALF_DAY,
115,24-09-2025,PRESENT,
115,02-10-2025,ABSENT,Family event
115,09-10-2025,PRESENT,
115,13-10-2025,LATE,
115,08-11-2025,PRESENT,
115,14-11-2025,PRESENT,
115,24-11-2025,PRESENT,
115,03-12-2025,PRESENT,
115,09-12-2025,PRESENT,
115,10-12-2025,PRESENT,
115,11-12-2025,PRESENT,
115,13-12-2025,PRESENT,
115,17-12-2025,ABSENT,Medical leave
115,22-12-2025,PRESENT,
115,25-12-2025,PRESENT,
115,03-01-2026,PRESENT,
115,10-01-2026,PRESENT,
115,19-01-2026,PRESENT,
115,10-02-2026,PRESENT,
115,20-02-2026,PRESENT,
115,28-02-2026,PRESENT,
115,02-03-2026,PRESENT,
115,16-03-2026,LEAVE,Medical leave
115,24-03-2026,ABSENT,
115,27-03-2026,ABSENT,Family event
116,10-07-2025,PRESENT,
116,30-07-2025,PRESENT,
116,05-08-2025,PRESENT,
