invoice_number,admission_number,fee_type,amount,due_date,invoice_date,academic_year
INV/2025-26/000987,72,Tuition Fee,2000,10-01-2026,01-01-2026,2025-26
INV/2025-26/000988,72,Tuition Fee,2000,10-02-2026,01-02-2026,2025-26
INV/2025-26/000989,72,Tuition Fee,2000,10-03-2026,01-03-2026,2025-26
INV/2025-26/000990,72,Annual Fee,5000,22-07-2025,07-07-2025,2025-26
INV/2025-26/000991,72,Library Fee,500,22-07-2025,07-07-2025,2025-26
INV/2025-26/000992,72,Sports Fee,1000,22-07-2025,07-07-2025,2025-26
INV/2025-26/000993,72,Exam Fee,250,22-07-2025,07-07-2025,2025-26
INV/2025-26/000994,72,Exam Fee,250,16-01-2026,01-01-2026,2025-26
INV/2025-26/000995,73,Tuition Fee,2000,10-07-2025,01-07-2025,2025-26
INV/2025-26/000996,73,Tuition Fee,2000,10-08-2025,01-08-2025,2025-26
INV/2025-26/000997,73,Tuition Fee,2000,10-09-2025,01-09-2025,2025-26
INV/2025-26/000998,73,Tuition Fee,2000,10-10-2025,01-10-2025,2025-26
INV/2025-26/000999,73,Tuition Fee,2000,10-11-2025,01-11-2025,2025-26
INV/2025-26/001000,73,Tuition Fee,2000,10-12-2025,01-12-2025,2025-26
INV/2025-26/001001,73,Tuition Fee,2000,10-01-2026,01-01-2026,2025-26
INV/2025-26/001002,73,Tuition Fee,2000,10-02-2026,01-02-2026,2025-26
INV/2025-26/001003,73,Tuition Fee,2000,10-03-2026,01-03-2026,2025-26
INV/2025-26/001004,73,Annual Fee,5000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001005,73,Library Fee,500,22-07-2025,07-07-2025,2025-26
INV/2025-26/001006,73,Sports Fee,1000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001007,73,Exam Fee,250,22-07-2025,07-07-2025,2025-26
INV/2025-26/001008,73,Exam Fee,250,16-01-2026,01-01-2026,2025-26
INV/2025-26/001009,74,Tuition Fee,2000,10-07-2025,01-07-2025,2025-26
INV/2025-26/001010,74,Tuition Fee,2000,10-08-2025,01-08-2025,2025-26
INV/2025-26/001011,74,Tuition Fee,2000,10-09-2025,01-09-2025,2025-26
INV/2025-26/001012,74,Tuition Fee,2000,10-10-2025,01-10-2025,2025-26
INV/2025-26/001013,74,Tuition Fee,2000,10-11-2025,01-11-2025,2025-26
INV/2025-26/001014,74,Tuition Fee,2000,10-12-2025,01-12-2025,2025-26
INV/2025-26/001015,74,Tuition Fee,2000,10-01-2026,01-01-2026,2025-26
INV/2025-26/001016,74,Tuition Fee,2000,10-02-2026,01-02-2026,2025-26
INV/2025-26/001017,74,Tuition Fee,2000,10-03-2026,01-03-2026,2025-26
INV/2025-26/001018,74,Annual Fee,5000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001019,74,Library Fee,500,22-07-2025,07-07-2025,2025-26
INV/2025-26/001020,74,Sports Fee,1000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001021,74,Exam Fee,250,22-07-2025,07-07-2025,2025-26
INV/2025-26/001022,74,Exam Fee,250,16-01-2026,01-01-2026,2025-26
INV/2025-26/001023,75,Tuition Fee,2000,10-07-2025,01-07-2025,2025-26
INV/2025-26/001024,75,Tuition Fee,2000,10-08-2025,01-08-2025,2025-26
INV/2025-26/001025,75,Tuition Fee,2000,10-09-2025,01-09-2025,2025-26
INV/2025-26/001026,75,Tuition Fee,2000,10-10-2025,01-10-2025,2025-26
INV/2025-26/001027,75,Tuition Fee,2000,10-11-2025,01-11-2025,2025-26
INV/2025-26/001028,75,Tuition Fee,2000,10-12-2025,01-12-2025,2025-26
INV/2025-26/001029,75,Tuition Fee,2000,10-01-2026,01-01-2026,2025-26
INV/2025-26/001030,75,Tuition Fee,2000,10-02-2026,01-02-2026,2025-26
INV/2025-26/001031,75,Tuition Fee,2000,10-03-2026,01-03-2026,2025-26
INV/2025-26/001032,75,Annual Fee,5000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001033,75,Library Fee,500,22-07-2025,07-07-2025,2025-26
INV/2025-26/001034,75,Sports Fee,1000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001035,75,Exam Fee,250,22-07-2025,07-07-2025,2025-26
INV/2025-26/001036,75,Exam Fee,250,16-01-2026,01-01-2026,2025-26
INV/2025-26/001037,76,Tuition Fee,2000,10-07-2025,01-07-2025,2025-26
INV/2025-26/001038,76,Tuition Fee,2000,10-08-2025,01-08-2025,2025-26
INV/2025-26/001039,76,Tuition Fee,2000,10-09-2025,01-09-2025,2025-26
INV/2025-26/001040,76,Tuition Fee,2000,10-10-2025,01-10-2025,2025-26
INV/2025-26/001041,76,Tuition Fee,2000,10-11-2025,01-11-2025,2025-26
INV/2025-26/001042,76,Tuition Fee,2000,10-12-2025,01-12-2025,2025-26
INV/2025-26/001043,76,Tuition Fee,2000,10-01-2026,01-01-2026,2025-26
INV/2025-26/001044,76,Tuition Fee,2000,10-02-2026,01-02-2026,2025-26
INV/2025-26/001045,76,Tuition Fee,2000,10-03-2026,01-03-2026,2025-26
INV/2025-26/001046,76,Annual Fee,5000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001047,76,Library Fee,500,22-07-2025,07-07-2025,2025-26
INV/2025-26/001048,76,Sports Fee,1000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001049,76,Exam Fee,250,22-07-2025,07-07-2025,2025-26
INV/2025-26/001050,76,Exam Fee,250,16-01-2026,01-01-2026,2025-26
INV/2025-26/001051,77,Tuition Fee,2000,10-07-2025,01-07-2025,2025-26
INV/2025-26/001052,77,Tuition Fee,2000,10-08-2025,01-08-2025,2025-26
INV/2025-26/001053,77,Tuition Fee,2000,10-09-2025,01-09-2025,2025-26
INV/2025-26/001054,77,Tuition Fee,2000,10-10-2025,01-10-2025,2025-26
INV/2025-26/001055,77,Tuition Fee,2000,10-11-2025,01-11-2025,2025-26
INV/2025-26/001056,77,Tuition Fee,2000,10-12-2025,01-12-2025,2025-26
INV/2025-26/001057,77,Tuition Fee,2000,10-01-2026,01-01-2026,2025-26
INV/2025-26/001058,77,Tuition Fee,2000,10-02-2026,01-02-2026,2025-26
INV/2025-26/001059,77,Tuition Fee,2000,10-03-2026,01-03-2026,2025-26
INV/2025-26/001060,77,Annual Fee,5000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001061,77,Library Fee,500,22-07-2025,07-07-2025,2025-26
INV/2025-26/001062,77,Sports Fee,1000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001063,77,Exam Fee,250,22-07-2025,07-07-2025,2025-26
INV/2025-26/001064,77,Exam Fee,250,16-01-2026,01-01-2026,2025-26
INV/2025-26/001065,78,Tuition Fee,2000,10-07-2025,01-07-2025,2025-26
INV/2025-26/001066,78,Tuition Fee,2000,10-08-2025,01-08-2025,2025-26
INV/2025-26/001067,78,Tuition Fee,2000,10-09-2025,01-09-2025,2025-26
INV/2025-26/001068,78,Tuition Fee,2000,10-10-2025,01-10-2025,2025-26
INV/2025-26/001069,78,Tuition Fee,2000,10-11-2025,01-11-2025,2025-26
INV/2025-26/001070,78,Tuition Fee,2000,10-12-2025,01-12-2025,2025-26
INV/2025-26/001071,78,Tuition Fee,2000,10-01-2026,01-01-2026,2025-26
INV/2025-26/001072,78,Tuition Fee,2000,10-02-2026,01-02-2026,2025-26
INV/2025-26/001073,78,Tuition Fee,2000,10-03-2026,01-03-2026,2025-26
INV/2025-26/001074,78,Annual Fee,5000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001075,78,Library Fee,500,22-07-2025,07-07-2025,2025-26
INV/2025-26/001076,78,Sports Fee,1000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001077,78,Exam Fee,250,22-07-2025,07-07-2025,2025-26
INV/2025-26/001078,78,Exam Fee,250,16-01-2026,01-01-2026,2025-26
INV/2025-26/001079,79,Tuition Fee,2000,10-07-2025,01-07-2025,2025-26
INV/2025-26/001080,79,Tuition Fee,2000,10-08-2025,01-08-2025,2025-26
INV/2025-26/001081,79,Tuition Fee,2000,10-09-2025,01-09-2025,2025-26
INV/2025-26/001082,79,Tuition Fee,2000,10-10-2025,01-10-2025,2025-26
INV/2025-26/001083,79,Tuition Fee,2000,10-11-2025,01-11-2025,2025-26
INV/2025-26/001084,79,Tuition Fee,2000,10-12-2025,01-12-2025,2025-26
INV/2025-26/001085,79,Tuition Fee,2000,10-01-2026,01-01-2026,2025-26
INV/2025-26/001086,79,Tuition Fee,2000,10-02-2026,01-02-2026,2025-26
INV/2025-26/001087,79,Tuition Fee,2000,10-03-2026,01-03-2026,2025-26
INV/2025-26/001088,79,Annual Fee,5000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001089,79,Library Fee,500,22-07-2025,07-07-2025,2025-26
INV/2025-26/001090,79,Sports Fee,1000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001091,79,Exam Fee,250,22-07-2025,07-07-2025,2025-26
INV/2025-26/001092,79,Exam Fee,250,16-01-2026,01-01-2026,2025-26
INV/2025-26/001093,80,Tuition Fee,2000,10-07-2025,01-07-2025,2025-26
INV/2025-26/001094,80,Tuition Fee,2000,10-08-2025,01-08-2025,2025-26
INV/2025-26/001095,80,Tuition Fee,2000,10-09-2025,01-09-2025,2025-26
INV/2025-26/001096,80,Tuition Fee,2000,10-10-2025,01-10-2025,2025-26
INV/2025-26/001097,80,Tuition Fee,2000,10-11-2025,01-11-2025,2025-26
INV/2025-26/001098,80,Tuition Fee,2000,10-12-2025,01-12-2025,2025-26
INV/2025-26/001099,80,Tuition Fee,2000,10-01-2026,01-01-2026,2025-26
INV/2025-26/001100,80,Tuition Fee,2000,10-02-2026,01-02-2026,2025-26
INV/2025-26/001101,80,Tuition Fee,2000,10-03-2026,01-03-2026,2025-26
INV/2025-26/001102,80,Annual Fee,5000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001103,80,Library Fee,500,22-07-2025,07-07-2025,2025-26
INV/2025-26/001104,80,Sports Fee,1000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001105,80,Exam Fee,250,22-07-2025,07-07-2025,2025-26
INV/2025-26/001106,80,Exam Fee,250,16-01-2026,01-01-2026,2025-26
INV/2025-26/001107,81,Tuition Fee,2000,10-07-2025,01-07-2025,2025-26
INV/2025-26/001108,81,Tuition Fee,2000,10-08-2025,01-08-2025,2025-26
INV/2025-26/001109,81,Tuition Fee,2000,10-09-2025,01-09-2025,2025-26
INV/2025-26/001110,81,Tuition Fee,2000,10-10-2025,01-10-2025,2025-26
INV/2025-26/001111,81,Tuition Fee,2000,10-11-2025,01-11-2025,2025-26
INV/2025-26/001112,81,Tuition Fee,2000,10-12-2025,01-12-2025,2025-26
INV/2025-26/001113,81,Tuition Fee,2000,10-01-2026,01-01-2026,2025-26
INV/2025-26/001114,81,Tuition Fee,2000,10-02-2026,01-02-2026,2025-26
INV/2025-26/001115,81,Tuition Fee,2000,10-03-2026,01-03-2026,2025-26
INV/2025-26/001116,81,Annual Fee,5000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001117,81,Library Fee,500,22-07-2025,07-07-2025,2025-26
INV/2025-26/001118,81,Sports Fee,1000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001119,81,Exam Fee,250,22-07-2025,07-07-2025,2025-26
INV/2025-26/001120,81,Exam Fee,250,16-01-2026,01-01-2026,2025-26
INV/2025-26/001121,82,Tuition Fee,2000,10-07-2025,01-07-2025,2025-26
INV/2025-26/001122,82,Tuition Fee,2000,10-08-2025,01-08-2025,2025-26
INV/2025-26/001123,82,Tuition Fee,2000,10-09-2025,01-09-2025,2025-26
INV/2025-26/001124,82,Tuition Fee,2000,10-10-2025,01-10-2025,2025-26
INV/2025-26/001125,82,Tuition Fee,2000,10-11-2025,01-11-2025,2025-26
INV/2025-26/001126,82,Tuition Fee,2000,10-12-2025,01-12-2025,2025-26
INV/2025-26/001127,82,Tuition Fee,2000,10-01-2026,01-01-2026,2025-26
INV/2025-26/001128,82,Tuition Fee,2000,10-02-2026,01-02-2026,2025-26
INV/2025-26/001129,82,Tuition Fee,2000,10-03-2026,01-03-2026,2025-26
INV/2025-26/001130,82,Annual Fee,5000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001131,82,Library Fee,500,22-07-2025,07-07-2025,2025-26
INV/2025-26/001132,82,Sports Fee,1000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001133,82,Exam Fee,250,22-07-2025,07-07-2025,2025-26
INV/2025-26/001134,82,Exam Fee,250,16-01-2026,01-01-2026,2025-26
INV/2025-26/001135,83,Tuition Fee,2000,10-07-2025,01-07-2025,2025-26
INV/2025-26/001136,83,Tuition Fee,2000,10-08-2025,01-08-2025,2025-26
INV/2025-26/001137,83,Tuition Fee,2000,10-09-2025,01-09-2025,2025-26
INV/2025-26/001138,83,Tuition Fee,2000,10-10-2025,01-10-2025,2025-26
INV/2025-26/001139,83,Tuition Fee,2000,10-11-2025,01-11-2025,2025-26
INV/2025-26/001140,83,Tuition Fee,2000,10-12-2025,01-12-2025,2025-26
INV/2025-26/001141,83,Tuition Fee,2000,10-01-2026,01-01-2026,2025-26
INV/2025-26/001142,83,Tuition Fee,2000,10-02-2026,01-02-2026,2025-26
INV/2025-26/001143,83,Tuition Fee,2000,10-03-2026,01-03-2026,2025-26
INV/2025-26/001144,83,Annual Fee,5000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001145,83,Library Fee,500,22-07-2025,07-07-2025,2025-26
INV/2025-26/001146,83,Sports Fee,1000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001147,83,Exam Fee,250,22-07-2025,07-07-2025,2025-26
INV/2025-26/001148,83,Exam Fee,250,16-01-2026,01-01-2026,2025-26
INV/2025-26/001149,84,Tuition Fee,2000,10-07-2025,01-07-2025,2025-26
INV/2025-26/001150,84,Tuition Fee,2000,10-08-2025,01-08-2025,2025-26
INV/2025-26/001151,84,Tuition Fee,2000,10-09-2025,01-09-2025,2025-26
INV/2025-26/001152,84,Tuition Fee,2000,10-10-2025,01-10-2025,2025-26
INV/2025-26/001153,84,Tuition Fee,2000,10-11-2025,01-11-2025,2025-26
INV/2025-26/001154,84,Tuition Fee,2000,10-12-2025,01-12-2025,2025-26
INV/2025-26/001155,84,Tuition Fee,2000,10-01-2026,01-01-2026,2025-26
INV/2025-26/001156,84,Tuition Fee,2000,10-02-2026,01-02-2026,2025-26
INV/2025-26/001157,84,Tuition Fee,2000,10-03-2026,01-03-2026,2025-26
INV/2025-26/001158,84,Annual Fee,5000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001159,84,Library Fee,500,22-07-2025,07-07-2025,2025-26
INV/2025-26/001160,84,Sports Fee,1000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001161,84,Exam Fee,250,22-07-2025,07-07-2025,2025-26
INV/2025-26/001162,84,Exam Fee,250,16-01-2026,01-01-2026,2025-26
INV/2025-26/001163,85,Tuition Fee,2000,10-07-2025,01-07-2025,2025-26
INV/2025-26/001164,85,Tuition Fee,2000,10-08-2025,01-08-2025,2025-26
INV/2025-26/001165,85,Tuition Fee,2000,10-09-2025,01-09-2025,2025-26
INV/2025-26/001166,85,Tuition Fee,2000,10-10-2025,01-10-2025,2025-26
INV/2025-26/001167,85,Tuition Fee,2000,10-11-2025,01-11-2025,2025-26
INV/2025-26/001168,85,Tuition Fee,2000,10-12-2025,01-12-2025,2025-26
INV/2025-26/001169,85,Tuition Fee,2000,10-01-2026,01-01-2026,2025-26
INV/2025-26/001170,85,Tuition Fee,2000,10-02-2026,01-02-2026,2025-26
INV/2025-26/001171,85,Tuition Fee,2000,10-03-2026,01-03-2026,2025-26
INV/2025-26/001172,85,Annual Fee,5000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001173,85,Library Fee,500,22-07-2025,07-07-2025,2025-26
INV/2025-26/001174,85,Sports Fee,1000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001175,85,Exam Fee,250,22-07-2025,07-07-2025,2025-26
INV/2025-26/001176,85,Exam Fee,250,16-01-2026,01-01-2026,2025-26
INV/2025-26/001177,86,Tuition Fee,2000,10-07-2025,01-07-2025,2025-26
INV/2025-26/001178,86,Tuition Fee,2000,10-08-2025,01-08-2025,2025-26
INV/2025-26/001179,86,Tuition Fee,2000,10-09-2025,01-09-2025,2025-26
INV/2025-26/001180,86,Tuition Fee,2000,10-10-2025,01-10-2025,2025-26
INV/2025-26/001181,86,Tuition Fee,2000,10-11-2025,01-11-2025,2025-26
INV/2025-26/001182,86,Tuition Fee,2000,10-12-2025,01-12-2025,2025-26
INV/2025-26/001183,86,Tuition Fee,2000,10-01-2026,01-01-2026,2025-26
INV/2025-26/001184,86,Tuition Fee,2000,10-02-2026,01-02-2026,2025-26
INV/2025-26/001185,86,Tuition Fee,2000,10-03-2026,01-03-2026,2025-26
INV/2025-26/001186,86,Annual Fee,5000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001187,86,Library Fee,500,22-07-2025,07-07-2025,2025-26
INV/2025-26/001188,86,Sports Fee,1000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001189,86,Exam Fee,250,22-07-2025,07-07-2025,2025-26
INV/2025-26/001190,86,Exam Fee,250,16-01-2026,01-01-2026,2025-26
INV/2025-26/001191,87,Tuition Fee,2000,10-07-2025,01-07-2025,2025-26
INV/2025-26/001192,87,Tuition Fee,2000,10-08-2025,01-08-2025,2025-26
INV/2025-26/001193,87,Tuition Fee,2000,10-09-2025,01-09-2025,2025-26
INV/2025-26/001194,87,Tuition Fee,2000,10-10-2025,01-10-2025,2025-26
INV/2025-26/001195,87,Tuition Fee,2000,10-11-2025,01-11-2025,2025-26
INV/2025-26/001196,87,Tuition Fee,2000,10-12-2025,01-12-2025,2025-26
INV/2025-26/001197,87,Tuition Fee,2000,10-01-2026,01-01-2026,2025-26
INV/2025-26/001198,87,Tuition Fee,2000,10-02-2026,01-02-2026,2025-26
INV/2025-26/001199,87,Tuition Fee,2000,10-03-2026,01-03-2026,2025-26
INV/2025-26/001200,87,Annual Fee,5000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001201,87,Library Fee,500,22-07-2025,07-07-2025,2025-26
INV/2025-26/001202,87,Sports Fee,1000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001203,87,Exam Fee,250,22-07-2025,07-07-2025,2025-26
INV/2025-26/001204,87,Exam Fee,250,16-01-2026,01-01-2026,2025-26
INV/2025-26/001205,88,Tuition Fee,2000,10-07-2025,01-07-2025,2025-26
INV/2025-26/001206,88,Tuition Fee,2000,10-08-2025,01-08-2025,2025-26
INV/2025-26/001207,88,Tuition Fee,2000,10-09-2025,01-09-2025,2025-26
INV/2025-26/001208,88,Tuition Fee,2000,10-10-2025,01-10-2025,2025-26
INV/2025-26/001209,88,Tuition Fee,2000,10-11-2025,01-11-2025,2025-26
INV/2025-26/001210,88,Tuition Fee,2000,10-12-2025,01-12-2025,2025-26
INV/2025-26/001211,88,Tuition Fee,2000,10-01-2026,01-01-2026,2025-26
INV/2025-26/001212,88,Tuition Fee,2000,10-02-2026,01-02-2026,2025-26
INV/2025-26/001213,88,Tuition Fee,2000,10-03-2026,01-03-2026,2025-26
INV/2025-26/001214,88,Annual Fee,5000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001215,88,Library Fee,500,22-07-2025,07-07-2025,2025-26
INV/2025-26/001216,88,Sports Fee,1000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001217,88,Exam Fee,250,22-07-2025,07-07-2025,2025-26
INV/2025-26/001218,88,Exam Fee,250,16-01-2026,01-01-2026,2025-26
INV/2025-26/001219,89,Tuition Fee,2000,10-07-2025,01-07-2025,2025-26
INV/2025-26/001220,89,Tuition Fee,2000,10-08-2025,01-08-2025,2025-26
INV/2025-26/001221,89,Tuition Fee,2000,10-09-2025,01-09-2025,2025-26
INV/2025-26/001222,89,Tuition Fee,2000,10-10-2025,01-10-2025,2025-26
INV/2025-26/001223,89,Tuition Fee,2000,10-11-2025,01-11-2025,2025-26
INV/2025-26/001224,89,Tuition Fee,2000,10-12-2025,01-12-2025,2025-26
INV/2025-26/001225,89,Tuition Fee,2000,10-01-2026,01-01-2026,2025-26
INV/2025-26/001226,89,Tuition Fee,2000,10-02-2026,01-02-2026,2025-26
INV/2025-26/001227,89,Tuition Fee,2000,10-03-2026,01-03-2026,2025-26
INV/2025-26/001228,89,Annual Fee,5000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001229,89,Library Fee,500,22-07-2025,07-07-2025,2025-26
INV/2025-26/001230,89,Sports Fee,1000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001231,89,Exam Fee,250,22-07-2025,07-07-2025,2025-26
INV/2025-26/001232,89,Exam Fee,250,16-01-2026,01-01-2026,2025-26
INV/2025-26/001233,90,Tuition Fee,2000,10-07-2025,01-07-2025,2025-26
INV/2025-26/001234,90,Tuition Fee,2000,10-08-2025,01-08-2025,2025-26
INV/2025-26/001235,90,Tuition Fee,2000,10-09-2025,01-09-2025,2025-26
INV/2025-26/001236,90,Tuition Fee,2000,10-10-2025,01-10-2025,2025-26
INV/2025-26/001237,90,Tuition Fee,2000,10-11-2025,01-11-2025,2025-26
INV/2025-26/001238,90,Tuition Fee,2000,10-12-2025,01-12-2025,2025-26
INV/2025-26/001239,90,Tuition Fee,2000,10-01-2026,01-01-2026,2025-26
INV/2025-26/001240,90,Tuition Fee,2000,10-02-2026,01-02-2026,2025-26
INV/2025-26/001241,90,Tuition Fee,2000,10-03-2026,01-03-2026,2025-26
INV/2025-26/001242,90,Annual Fee,5000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001243,90,Library Fee,500,22-07-2025,07-07-2025,2025-26
INV/2025-26/001244,90,Sports Fee,1000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001245,90,Exam Fee,250,22-07-2025,07-07-2025,2025-26
INV/2025-26/001246,90,Exam Fee,250,16-01-2026,01-01-2026,2025-26
INV/2025-26/001247,91,Tuition Fee,2000,10-07-2025,01-07-2025,2025-26
INV/2025-26/001248,91,Tuition Fee,2000,10-08-2025,01-08-2025,2025-26
INV/2025-26/001249,91,Tuition Fee,2000,10-09-2025,01-09-2025,2025-26
INV/2025-26/001250,91,Tuition Fee,2000,10-10-2025,01-10-2025,2025-26
INV/2025-26/001251,91,Tuition Fee,2000,10-11-2025,01-11-2025,2025-26
INV/2025-26/001252,91,Tuition Fee,2000,10-12-2025,01-12-2025,2025-26
INV/2025-26/001253,91,Tuition Fee,2000,10-01-2026,01-01-2026,2025-26
INV/2025-26/001254,91,Tuition Fee,2000,10-02-2026,01-02-2026,2025-26
INV/2025-26/001255,91,Tuition Fee,2000,10-03-2026,01-03-2026,2025-26
INV/2025-26/001256,91,Annual Fee,5000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001257,91,Library Fee,500,22-07-2025,07-07-2025,2025-26
INV/2025-26/001258,91,Sports Fee,1000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001259,91,Exam Fee,250,22-07-2025,07-07-2025,2025-26
INV/2025-26/001260,91,Exam Fee,250,16-01-2026,01-01-2026,2025-26
INV/2025-26/001261,92,Tuition Fee,2000,10-07-2025,01-07-2025,2025-26
INV/2025-26/001262,92,Tuition Fee,2000,10-08-2025,01-08-2025,2025-26
INV/2025-26/001263,92,Tuition Fee,2000,10-09-2025,01-09-2025,2025-26
INV/2025-26/001264,92,Tuition Fee,2000,10-10-2025,01-10-2025,2025-26
INV/2025-26/001265,92,Tuition Fee,2000,10-11-2025,01-11-2025,2025-26
INV/2025-26/001266,92,Tuition Fee,2000,10-12-2025,01-12-2025,2025-26
INV/2025-26/001267,92,Tuition Fee,2000,10-01-2026,01-01-2026,2025-26
INV/2025-26/001268,92,Tuition Fee,2000,10-02-2026,01-02-2026,2025-26
INV/2025-26/001269,92,Tuition Fee,2000,10-03-2026,01-03-2026,2025-26
INV/2025-26/001270,92,Annual Fee,5000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001271,92,Library Fee,500,22-07-2025,07-07-2025,2025-26
INV/2025-26/001272,92,Sports Fee,1000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001273,92,Exam Fee,250,22-07-2025,07-07-2025,2025-26
INV/2025-26/001274,92,Exam Fee,250,16-01-2026,01-01-2026,2025-26
INV/2025-26/001275,93,Tuition Fee,2500,10-07-2025,01-07-2025,2025-26
INV/2025-26/001276,93,Tuition Fee,2500,10-08-2025,01-08-2025,2025-26
INV/2025-26/001277,93,Tuition Fee,2500,10-09-2025,01-09-2025,2025-26
INV/2025-26/001278,93,Tuition Fee,2500,10-10-2025,01-10-2025,2025-26
INV/2025-26/001279,93,Tuition Fee,2500,10-11-2025,01-11-2025,2025-26
INV/2025-26/001280,93,Tuition Fee,2500,10-12-2025,01-12-2025,2025-26
INV/2025-26/001281,93,Tuition Fee,2500,10-01-2026,01-01-2026,2025-26
INV/2025-26/001282,93,Tuition Fee,2500,10-02-2026,01-02-2026,2025-26
INV/2025-26/001283,93,Tuition Fee,2500,10-03-2026,01-03-2026,2025-26
INV/2025-26/001284,93,Annual Fee,6000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001285,93,Lab Fee,1000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001286,93,Library Fee,500,22-07-2025,07-07-2025,2025-26
INV/2025-26/001287,93,Sports Fee,1000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001288,93,Exam Fee,375,22-07-2025,07-07-2025,2025-26
INV/2025-26/001289,93,Exam Fee,375,16-01-2026,01-01-2026,2025-26
INV/2025-26/001290,94,Tuition Fee,2500,10-07-2025,01-07-2025,2025-26
INV/2025-26/001291,94,Tuition Fee,2500,10-08-2025,01-08-2025,2025-26
INV/2025-26/001292,94,Tuition Fee,2500,10-09-2025,01-09-2025,2025-26
INV/2025-26/001293,94,Tuition Fee,2500,10-10-2025,01-10-2025,2025-26
INV/2025-26/001294,94,Tuition Fee,2500,10-11-2025,01-11-2025,2025-26
INV/2025-26/001295,94,Tuition Fee,2500,10-12-2025,01-12-2025,2025-26
INV/2025-26/001296,94,Tuition Fee,2500,10-01-2026,01-01-2026,2025-26
INV/2025-26/001297,94,Tuition Fee,2500,10-02-2026,01-02-2026,2025-26
INV/2025-26/001298,94,Tuition Fee,2500,10-03-2026,01-03-2026,2025-26
INV/2025-26/001299,94,Annual Fee,6000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001300,94,Lab Fee,1000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001301,94,Library Fee,500,22-07-2025,07-07-2025,2025-26
INV/2025-26/001302,94,Sports Fee,1000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001303,94,Exam Fee,375,22-07-2025,07-07-2025,2025-26
INV/2025-26/001304,94,Exam Fee,375,16-01-2026,01-01-2026,2025-26
INV/2025-26/001305,95,Tuition Fee,2500,10-07-2025,01-07-2025,2025-26
INV/2025-26/001306,95,Tuition Fee,2500,10-08-2025,01-08-2025,2025-26
INV/2025-26/001307,95,Tuition Fee,2500,10-09-2025,01-09-2025,2025-26
INV/2025-26/001308,95,Tuition Fee,2500,10-10-2025,01-10-2025,2025-26
INV/2025-26/001309,95,Tuition Fee,2500,10-11-2025,01-11-2025,2025-26
INV/2025-26/001310,95,Tuition Fee,2500,10-12-2025,01-12-2025,2025-26
INV/2025-26/001311,95,Tuition Fee,2500,10-01-2026,01-01-2026,2025-26
INV/2025-26/001312,95,Tuition Fee,2500,10-02-2026,01-02-2026,2025-26
INV/2025-26/001313,95,Tuition Fee,2500,10-03-2026,01-03-2026,2025-26
INV/2025-26/001314,95,Annual Fee,6000,22-07-2025,07-07-2025,2025-26
INV/2025-26/001315,95,Lab Fee,1000,22-07-2025,07-07-2025,2025-26
