admission_number,exam_name,subject_code,max_marks,marks_obtained,grade,exam_date,academic_year
67,Unit Test 2,URDLKG,100,66.5,B,15-12-2025,2025-26
67,Final,ENGLKG,100,79.9,B+,10-03-2026,2025-26
67,Final,HINLKG,100,79.1,B+,10-03-2026,2025-26
67,Final,MATHLKG,100,56.9,C,10-03-2026,2025-26
67,Final,ARTLKG,50,42.4,A,10-03-2026,2025-26
67,Final,EVSLKG,100,45.4,D,10-03-2026,2025-26
68,Unit Test 1,ARTLKG,50,34.5,B,25-08-2025,2025-26
68,Unit Test 1,HINLKG,100,71.8,B+,25-08-2025,2025-26
68,Unit Test 1,EVSLKG,100,91.8,A+,25-08-2025,2025-26
68,Unit Test 1,ENGLKG,100,49.4,D,25-08-2025,2025-26
68,Midterm,EVSLKG,100,62.0,B,15-10-2025,2025-26
68,Midterm,HINLKG,100,57.3,C,15-10-2025,2025-26
68,Midterm,MATHLKG,100,67.2,B,15-10-2025,2025-26
68,Midterm,ARTLKG,50,42.2,A,15-10-2025,2025-26
68,Midterm,URDLKG,100,32.7,F,15-10-2025,2025-26
68,Unit Test 2,MATHLKG,100,60.0,B,15-12-2025,2025-26
68,Unit Test 2,HINLKG,100,65.1,B,15-12-2025,2025-26
68,Unit Test 2,ENGLKG,100,80.4,A,15-12-2025,2025-26
68,Unit Test 2,URDLKG,100,32.7,F,15-12-2025,2025-26
68,Final,ARTLKG,50,34.3,B,10-03-2026,2025-26
68,Final,MATHLKG,100,27.7,F,10-03-2026,2025-26
68,Final,URDLKG,100,25.9,F,10-03-2026,2025-26
68,Final,EVSLKG,100,69.1,B,10-03-2026,2025-26
68,Final,ENGLKG,100,34.0,F,10-03-2026,2025-26
68,Final,HINLKG,100,46.0,D,10-03-2026,2025-26
69,Unit Test 1,MATHUKG,100,85.4,A,25-08-2025,2025-26
69,Unit Test 1,ENGUKG,100,84.3,A,25-08-2025,2025-26
69,Unit Test 1,EVSUKG,100,65.3,B,25-08-2025,2025-26
69,Unit Test 1,URDUKG,100,72.2,B+,25-08-2025,2025-26
69,Unit Test 1,HINUKG,100,82.1,A,25-08-2025,2025-26
69,Unit Test 1,ARTUKG,50,26.1,C,25-08-2025,2025-26
69,Midterm,URDUKG,100,84.7,A,15-10-2025,2025-26
69,Midterm,MATHUKG,100,91.6,A+,15-10-2025,2025-26
69,Midterm,ENGUKG,100,32.5,F,15-10-2025,2025-26
69,Midterm,ARTUKG,50,37.6,B+,15-10-2025,2025-26
69,Midterm,HINUKG,100,42.2,D,15-10-2025,2025-26
69,Unit Test 2,ENGUKG,100,66.7,B,15-12-2025,2025-26
69,Unit Test 2,HINUKG,100,37.3,F,15-12-2025,2025-26
69,Unit Test 2,EVSUKG,100,80.4,A,15-12-2025,2025-26
69,Unit Test 2,MATHUKG,100,98.6,A+,15-12-2025,2025-26
69,Unit Test 2,URDUKG,100,67.9,B,15-12-2025,2025-26
69,Final,MATHUKG,100,79.9,B+,10-03-2026,2025-26
69,Final,ARTUKG,50,29.9,C,10-03-2026,2025-26
69,Final,URDUKG,100,40.7,D,10-03-2026,2025-26
69,Final,ENGUKG,100,34.9,F,10-03-2026,2025-26
69,Final,EVSUKG,100,59.6,C,10-03-2026,2025-26
70,Unit Test 1,MATHUKG,100,52.5,C,25-08-2025,2025-26
70,Unit Test 1,URDUKG,100,81.7,A,25-08-2025,2025-26
70,Unit Test 1,ARTUKG,50,44.0,A,25-08-2025,2025-26
70,Unit Test 1,ENGUKG,100,87.6,A,25-08-2025,2025-26
70,Unit Test 1,EVSUKG,100,57.4,C,25-08-2025,2025-26
70,Unit Test 1,HINUKG,100,76.6,B+,25-08-2025,2025-26
70,Midterm,HINUKG,100,53.1,C,15-10-2025,2025-26
70,Midterm,ARTUKG,50,38.3,B+,15-10-2025,2025-26
70,Midterm,ENGUKG,100,76.3,B+,15-10-2025,2025-26
70,Midterm,URDUKG,100,92.0,A+,15-10-2025,2025-26
70,Unit Test 2,ENGUKG,100,30.5,F,15-12-2025,2025-26
70,Unit Test 2,MATHUKG,100,56.1,C,15-12-2025,2025-26
70,Unit Test 2,URDUKG,100,57.6,C,15-12-2025,2025-26
70,Final,EVSUKG,100,36.8,F,10-03-2026,2025-26
70,Final,URDUKG,100,99.8,A+,10-03-2026,2025-26
70,Final,ARTUKG,50,38.3,B+,10-03-2026,2025-26
70,Final,MATHUKG,100,67.5,B,10-03-2026,2025-26
71,Unit Test 1,HINUKG,100,70.5,B+,25-08-2025,2025-26
71,Unit Test 1,MATHUKG,100,94.5,A+,25-08-2025,2025-26
71,Unit Test 1,ARTUKG,50,45.0,A+,25-08-2025,2025-26
71,Unit Test 1,URDUKG,100,87.7,A,25-08-2025,2025-26
71,Unit Test 1,EVSUKG,100,39.7,F,25-08-2025,2025-26
71,Unit Test 1,ENGUKG,100,47.2,D,25-08-2025,2025-26
71,Midterm,ENGUKG,100,42.2,D,15-10-2025,2025-26
71,Midterm,URDUKG,100,77.5,B+,15-10-2025,2025-26
71,Midterm,ARTUKG,50,48.7,A+,15-10-2025,2025-26
71,Midterm,EVSUKG,100,33.5,F,15-10-2025,2025-26
71,Midterm,HINUKG,100,60.9,B,15-10-2025,2025-26
71,Midterm,MATHUKG,100,93.2,A+,15-10-2025,2025-26
71,Unit Test 2,ENGUKG,100,90.7,A+,15-12-2025,2025-26
71,Unit Test 2,URDUKG,100,84.9,A,15-12-2025,2025-26
71,Unit Test 2,MATHUKG,100,43.0,D,15-12-2025,2025-26
71,Unit Test 2,EVSUKG,100,28.8,F,15-12-2025,2025-26
71,Final,MATHUKG,100,50.4,C,10-03-2026,2025-26
71,Final,URDUKG,100,65.3,B,10-03-2026,2025-26
71,Final,ENGUKG,100,44.5,D,10-03-2026,2025-26
72,Unit Test 1,URDUKG,100,61.8,B,25-08-2025,2025-26
72,Unit Test 1,MATHUKG,100,87.8,A,25-08-2025,2025-26
72,Unit Test 1,ARTUKG,50,28.5,C,25-08-2025,2025-26
72,Unit Test 1,ENGUKG,100,84.3,A,25-08-2025,2025-26
72,Unit Test 1,HINUKG,100,77.4,B+,25-08-2025,2025-26
72,Midterm,URDUKG,100,30.4,F,15-10-2025,2025-26
72,Midterm,MATHUKG,100,79.1,B+,15-10-2025,2025-26
72,Midterm,HINUKG,100,66.0,B,15-10-2025,2025-26
72,Unit Test 2,HINUKG,100,27.5,F,15-12-2025,2025-26
72,Unit Test 2,MATHUKG,100,25.9,F,15-12-2025,2025-26
72,Unit Test 2,EVSUKG,100,27.0,F,15-12-2025,2025-26
72,Unit Test 2,URDUKG,100,74.9,B+,15-12-2025,2025-26
72,Unit Test 2,ENGUKG,100,26.8,F,15-12-2025,2025-26
72,Final,ENGUKG,100,81.8,A,10-03-2026,2025-26
72,Final,EVSUKG,100,85.6,A,10-03-2026,2025-26
72,Final,MATHUKG,100,68.9,B,10-03-2026,2025-26
73,Unit Test 1,ARTUKG,50,48.8,A+,25-08-2025,2025-26
73,Unit Test 1,MATHUKG,100,32.4,F,25-08-2025,2025-26
73,Unit Test 1,HINUKG,100,83.8,A,25-08-2025,2025-26
73,Midterm,ENGUKG,100,99.1,A+,15-10-2025,2025-26
73,Midterm,URDUKG,100,48.5,D,15-10-2025,2025-26
73,Midterm,ARTUKG,50,41.8,A,15-10-2025,2025-26
73,Midterm,EVSUKG,100,84.6,A,15-10-2025,2025-26
73,Midterm,HINUKG,100,62.8,B,15-10-2025,2025-26
73,Unit Test 2,EVSUKG,100,70.0,B+,15-12-2025,2025-26
73,Unit Test 2,ARTUKG,50,39.4,B+,15-12-2025,2025-26
73,Unit Test 2,MATHUKG,100,60.8,B,15-12-2025,2025-26
73,Unit Test 2,ENGUKG,100,61.8,B,15-12-2025,2025-26
73,Unit Test 2,URDUKG,100,93.3,A+,15-12-2025,2025-26
73,Final,MATHUKG,100,62.6,B,10-03-2026,2025-26
73,Final,ARTUKG,50,44.7,A,10-03-2026,2025-26
73,Final,EVSUKG,100,48.6,D,10-03-2026,2025-26
74,Unit Test 1,ENGUKG,100,69.9,B,25-08-2025,2025-26
74,Unit Test 1,URDUKG,100,25.2,F,25-08-2025,2025-26
74,Unit Test 1,HINUKG,100,44.6,D,25-08-2025,2025-26
74,Unit Test 1,MATHUKG,100,43.4,D,25-08-2025,2025-26
74,Unit Test 1,ARTUKG,50,33.6,B,25-08-2025,2025-26
74,Unit Test 1,EVSUKG,100,50.6,C,25-08-2025,2025-26
74,Midterm,ARTUKG,50,35.1,B+,15-10-2025,2025-26
74,Midterm,URDUKG,100,67.2,B,15-10-2025,2025-26
74,Midterm,EVSUKG,100,42.7,D,15-10-2025,2025-26
74,Midterm,HINUKG,100,36.2,F,15-10-2025,2025-26
74,Midterm,ENGUKG,100,45.2,D,15-10-2025,2025-26
74,Unit Test 2,EVSUKG,100,48.3,D,15-12-2025,2025-26
74,Unit Test 2,ARTUKG,50,29.3,C,15-12-2025,2025-26
74,Unit Test 2,ENGUKG,100,68.3,B,15-12-2025,2025-26
74,Unit Test 2,MATHUKG,100,79.7,B+,15-12-2025,2025-26
74,Final,ARTUKG,50,35.2,B+,10-03-2026,2025-26
74,Final,HINUKG,100,43.0,D,10-03-2026,2025-26
74,Final,ENGUKG,100,70.2,B+,10-03-2026,2025-26
75,Unit Test 1,URDUKG,100,29.8,F,25-08-2025,2025-26
75,Unit Test 1,EVSUKG,100,45.1,D,25-08-2025,2025-26
75,Unit Test 1,ENGUKG,100,28.5,F,25-08-2025,2025-26
75,Unit Test 1,ARTUKG,50,28.1,C,25-08-2025,2025-26
75,Unit Test 1,HINUKG,100,54.4,C,25-08-2025,2025-26
75,Unit Test 1,MATHUKG,100,87.6,A,25-08-2025,2025-26
75,Midterm,URDUKG,100,44.6,D,15-10-2025,2025-26
75,Midterm,ARTUKG,50,43.3,A,15-10-2025,2025-26
75,Midterm,ENGUKG,100,97.2,A+,15-10-2025,2025-26
75,Unit Test 2,URDUKG,100,63.7,B,15-12-2025,2025-26
75,Unit Test 2,HINUKG,100,53.4,C,15-12-2025,2025-26
75,Unit Test 2,ARTUKG,50,44.1,A,15-12-2025,2025-26
75,Unit Test 2,ENGUKG,100,64.6,B,15-12-2025,2025-26
75,Final,HINUKG,100,36.6,F,10-03-2026,2025-26
75,Final,EVSUKG,100,29.9,F,10-03-2026,2025-26
75,Final,MATHUKG,100,77.2,B+,10-03-2026,2025-26
76,Unit Test 1,ARTUKG,50,29.0,C,25-08-2025,2025-26
76,Unit Test 1,MATHUKG,100,43.2,D,25-08-2025,2025-26
76,Unit Test 1,EVSUKG,100,56.5,C,25-08-2025,2025-26
76,Unit Test 1,URDUKG,100,78.8,B+,25-08-2025,2025-26
76,Unit Test 1,HINUKG,100,52.6,C,25-08-2025,2025-26
76,Midterm,MATHUKG,100,90.5,A+,15-10-2025,2025-26
76,Midterm,ENGUKG,100,86.7,A,15-10-2025,2025-26
76,Midterm,EVSUKG,100,46.9,D,15-10-2025,2025-26
76,Midterm,ARTUKG,50,49.6,A+,15-10-2025,2025-26
76,Midterm,URDUKG,100,54.2,C,15-10-2025,2025-26
76,Midterm,HINUKG,100,51.6,C,15-10-2025,2025-26
76,Unit Test 2,EVSUKG,100,79.1,B+,15-12-2025,2025-26
76,Unit Test 2,ENGUKG,100,52.7,C,15-12-2025,2025-26
76,Unit Test 2,MATHUKG,100,65.8,B,15-12-2025,2025-26
76,Unit Test 2,HINUKG,100,39.0,F,15-12-2025,2025-26
76,Unit Test 2,URDUKG,100,39.4,F,15-12-2025,2025-26
76,Final,ARTUKG,50,34.4,B,10-03-2026,2025-26
76,Final,ENGUKG,100,55.8,C,10-03-2026,2025-26
76,Final,HINUKG,100,46.0,D,10-03-2026,2025-26
77,Unit Test 1,URDUKG,100,52.6,C,25-08-2025,2025-26
77,Unit Test 1,ARTUKG,50,38.9,B+,25-08-2025,2025-26
77,Unit Test 1,ENGUKG,100,62.6,B,25-08-2025,2025-26
77,Unit Test 1,HINUKG,100,38.4,F,25-08-2025,2025-26
77,Unit Test 1,EVSUKG,100,98.7,A+,25-08-2025,2025-26
77,Midterm,ARTUKG,50,41.8,A,15-10-2025,2025-26
77,Midterm,MATHUKG,100,50.5,C,15-10-2025,2025-26
77,Midterm,HINUKG,100,46.7,D,15-10-2025,2025-26
77,Midterm,EVSUKG,100,72.9,B+,15-10-2025,2025-26
77,Midterm,ENGUKG,100,99.5,A+,15-10-2025,2025-26
77,Unit Test 2,MATHUKG,100,39.6,F,15-12-2025,2025-26
77,Unit Test 2,ARTUKG,50,38.2,B+,15-12-2025,2025-26
77,Unit Test 2,URDUKG,100,69.0,B,15-12-2025,2025-26
77,Unit Test 2,ENGUKG,100,91.3,A+,15-12-2025,2025-26
77,Unit Test 2,HINUKG,100,34.2,F,15-12-2025,2025-26
77,Final,MATHUKG,100,78.3,B+,10-03-2026,2025-26
77,Final,ENGUKG,100,59.1,C,10-03-2026,2025-26
77,Final,URDUKG,100,60.0,B,10-03-2026,2025-26
77,Final,HINUKG,100,90.9,A+,10-03-2026,2025-26
78,Unit Test 1,URDUKG,100,43.1,D,25-08-2025,2025-26
78,Unit Test 1,ENGUKG,100,31.9,F,25-08-2025,2025-26
78,Unit Test 1,MATHUKG,100,75.9,B+,25-08-2025,2025-26
78,Midterm,MATHUKG,100,27.9,F,15-10-2025,2025-26
78,Midterm,ARTUKG,50,35.2,B+,15-10-2025,2025-26
78,Midterm,HINUKG,100,27.6,F,15-10-2025,2025-26
78,Midterm,EVSUKG,100,30.8,F,15-10-2025,2025-26
78,Midterm,URDUKG,100,31.3,F,15-10-2025,2025-26
78,Midterm,ENGUKG,100,81.3,A,15-10-2025,2025-26
78,Unit Test 2,EVSUKG,100,25.8,F,15-12-2025,2025-26
78,Unit Test 2,HINUKG,100,38.9,F,15-12-2025,2025-26
78,Unit Test 2,ENGUKG,100,86.5,A,15-12-2025,2025-26
78,Unit Test 2,MATHUKG,100,99.8,A+,15-12-2025,2025-26
78,Unit Test 2,ARTUKG,50,25.7,C,15-12-2025,2025-26
78,Unit Test 2,URDUKG,100,33.0,F,15-12-2025,2025-26
78,Final,ENGUKG,100,76.6,B+,10-03-2026,2025-26
78,Final,URDUKG,100,50.0,C,10-03-2026,2025-26
78,Final,MATHUKG,100,72.8,B+,10-03-2026,2025-26
78,Final,EVSUKG,100,62.3,B,10-03-2026,2025-26
78,Final,ARTUKG,50,43.2,A,10-03-2026,2025-26
78,Final,HINUKG,100,86.7,A,10-03-2026,2025-26
79,Unit Test 1,ARTUKG,50,47.1,A+,25-08-2025,2025-26
79,Unit Test 1,HINUKG,100,76.0,B+,25-08-2025,2025-26
79,Unit Test 1,ENGUKG,100,54.4,C,25-08-2025,2025-26
79,Midterm,MATHUKG,100,85.6,A,15-10-2025,2025-26
79,Midterm,ENGUKG,100,90.3,A+,15-10-2025,2025-26
79,Midterm,URDUKG,100,72.9,B+,15-10-2025,2025-26
79,Midterm,ARTUKG,50,39.4,B+,15-10-2025,2025-26
79,Midterm,HINUKG,100,33.2,F,15-10-2025,2025-26
79,Unit Test 2,MATHUKG,100,50.7,C,15-12-2025,2025-26
79,Unit Test 2,ARTUKG,50,25.7,C,15-12-2025,2025-26
79,Unit Test 2,HINUKG,100,35.4,F,15-12-2025,2025-26
79,Unit Test 2,EVSUKG,100,99.8,A+,15-12-2025,2025-26
79,Unit Test 2,URDUKG,100,39.6,F,15-12-2025,2025-26
79,Final,MATHUKG,100,43.0,D,10-03-2026,2025-26
79,Final,URDUKG,100,45.6,D,10-03-2026,2025-26
79,Final,ARTUKG,50,33.4,B,10-03-2026,2025-26
79,Final,ENGUKG,100,30.8,F,10-03-2026,2025-26
80,Unit Test 1,ENGUKG,100,95.6,A+,25-08-2025,2025-26
80,Unit Test 1,EVSUKG,100,28.2,F,25-08-2025,2025-26
80,Unit Test 1,MATHUKG,100,52.5,C,25-08-2025,2025-26
80,Unit Test 1,URDUKG,100,26.6,F,25-08-2025,2025-26
80,Unit Test 1,HINUKG,100,84.4,A,25-08-2025,2025-26
80,Midterm,HINUKG,100,97.5,A+,15-10-2025,2025-26
80,Midterm,ARTUKG,50,43.6,A,15-10-2025,2025-26
80,Midterm,URDUKG,100,64.0,B,15-10-2025,2025-26
80,Midterm,MATHUKG,100,32.2,F,15-10-2025,2025-26
80,Unit Test 2,HINUKG,100,90.6,A+,15-12-2025,2025-26
80,Unit Test 2,ENGUKG,100,29.2,F,15-12-2025,2025-26
80,Unit Test 2,URDUKG,100,91.4,A+,15-12-2025,2025-26
80,Unit Test 2,ARTUKG,50,34.0,B,15-12-2025,2025-26
80,Final,URDUKG,100,30.5,F,10-03-2026,2025-26
80,Final,ENGUKG,100,95.5,A+,10-03-2026,2025-26
80,Final,ARTUKG,50,30.3,B,10-03-2026,2025-26
80,Final,MATHUKG,100,96.5,A+,10-03-2026,2025-26
80,Final,HINUKG,100,82.6,A,10-03-2026,2025-26
80,Final,EVSUKG,100,44.1,D,10-03-2026,2025-26
81,Unit Test 1,EVSUKG,100,57.7,C,25-08-2025,2025-26
81,Unit Test 1,ENGUKG,100,33.2,F,25-08-2025,2025-26
81,Unit Test 1,HINUKG,100,72.0,B+,25-08-2025,2025-26
81,Unit Test 1,ARTUKG,50,37.1,B+,25-08-2025,2025-26
81,Unit Test 1,URDUKG,100,82.2,A,25-08-2025,2025-26
81,Midterm,URDUKG,100,81.2,A,15-10-2025,2025-26
81,Midterm,MATHUKG,100,28.0,F,15-10-2025,2025-26
81,Midterm,EVSUKG,100,43.2,D,15-10-2025,2025-26
81,Midterm,ARTUKG,50,47.4,A+,15-10-2025,2025-26
81,Unit Test 2,URDUKG,100,50.7,C,15-12-2025,2025-26
81,Unit Test 2,HINUKG,100,42.8,D,15-12-2025,2025-26
81,Unit Test 2,MATHUKG,100,89.7,A,15-12-2025,2025-26
81,Final,HINUKG,100,73.4,B+,10-03-2026,2025-26
81,Final,ENGUKG,100,71.1,B+,10-03-2026,2025-26
81,Final,MATHUKG,100,34.3,F,10-03-2026,2025-26
81,Final,URDUKG,100,32.7,F,10-03-2026,2025-26
82,Unit Test 1,HINUKG,100,99.5,A+,25-08-2025,2025-26
82,Unit Test 1,ENGUKG,100,68.6,B,25-08-2025,2025-26
82,Unit Test 1,URDUKG,100,29.9,F,25-08-2025,2025-26
82,Unit Test 1,EVSUKG,100,46.7,D,25-08-2025,2025-26
82,Unit Test 1,MATHUKG,100,68.1,B,25-08-2025,2025-26
82,Midterm,ARTUKG,50,39.6,B+,15-10-2025,2025-26
82,Midterm,HINUKG,100,37.4,F,15-10-2025,2025-26
82,Midterm,EVSUKG,100,81.7,A,15-10-2025,2025-26
82,Unit Test 2,URDUKG,100,31.7,F,15-12-2025,2025-26
82,Unit Test 2,ARTUKG,50,38.1,B+,15-12-2025,2025-26
82,Unit Test 2,HINUKG,100,35.9,F,15-12-2025,2025-26
82,Unit Test 2,EVSUKG,100,83.8,A,15-12-2025,2025-26
82,Unit Test 2,MATHUKG,100,68.4,B,15-12-2025,2025-26
82,Unit Test 2,ENGUKG,100,72.8,B+,15-12-2025,2025-26
82,Final,MATHUKG,100,26.6,F,10-03-2026,2025-26
82,Final,EVSUKG,100,62.5,B,10-03-2026,2025-26
82,Final,ENGUKG,100,48.2,D,10-03-2026,2025-26
82,Final,ARTUKG,50,40.5,A,10-03-2026,2025-26
83,Unit Test 1,MATHUKG,100,87.9,A,25-08-2025,2025-26
83,Unit Test 1,ARTUKG,50,45.2,A+,25-08-2025,2025-26
83,Unit Test 1,ENGUKG,100,41.7,D,25-08-2025,2025-26
83,Unit Test 1,HINUKG,100,83.5,A,25-08-2025,2025-26
83,Midterm,HINUKG,100,36.6,F,15-10-2025,2025-26
83,Midterm,URDUKG,100,73.0,B+,15-10-2025,2025-26
83,Midterm,ENGUKG,100,59.3,C,15-10-2025,2025-26
83,Midterm,MATHUKG,100,56.3,C,15-10-2025,2025-26
83,Midterm,ARTUKG,50,47.3,A+,15-10-2025,2025-26
83,Midterm,EVSUKG,100,73.1,B+,15-10-2025,2025-26
83,Unit Test 2,ARTUKG,50,48.6,A+,15-12-2025,2025-26
83,Unit Test 2,MATHUKG,100,79.3,B+,15-12-2025,2025-26
83,Unit Test 2,EVSUKG,100,64.0,B,15-12-2025,2025-26
83,Unit Test 2,HINUKG,100,41.5,D,15-12-2025,2025-26
83,Final,ARTUKG,50,45.9,A+,10-03-2026,2025-26
83,Final,MATHUKG,100,98.6,A+,10-03-2026,2025-26
83,Final,URDUKG,100,87.1,A,10-03-2026,2025-26
83,Final,EVSUKG,100,92.3,A+,10-03-2026,2025-26
83,Final,ENGUKG,100,97.0,A+,10-03-2026,2025-26
84,Unit Test 1,MATHUKG,100,50.6,C,25-08-2025,2025-26
84,Unit Test 1,URDUKG,100,66.2,B,25-08-2025,2025-26
84,Unit Test 1,HINUKG,100,88.7,A,25-08-2025,2025-26
84,Midterm,HINUKG,100,75.7,B+,15-10-2025,2025-26
84,Midterm,URDUKG,100,57.6,C,15-10-2025,2025-26
84,Midterm,EVSUKG,100,45.0,D,15-10-2025,2025-26
84,Midterm,ARTUKG,50,44.6,A,15-10-2025,2025-26
84,Unit Test 2,URDUKG,100,26.1,F,15-12-2025,2025-26
84,Unit Test 2,HINUKG,100,61.1,B,15-12-2025,2025-26
84,Unit Test 2,EVSUKG,100,56.9,C,15-12-2025,2025-26
84,Unit Test 2,MATHUKG,100,75.4,B+,15-12-2025,2025-26
84,Unit Test 2,ENGUKG,100,76.4,B+,15-12-2025,2025-26
84,Unit Test 2,ARTUKG,50,28.6,C,15-12-2025,2025-26
84,Final,URDUKG,100,43.9,D,10-03-2026,2025-26
84,Final,EVSUKG,100,39.4,F,10-03-2026,2025-26
84,Final,ARTUKG,50,31.7,B,10-03-2026,2025-26
84,Final,ENGUKG,100,65.6,B,10-03-2026,2025-26
85,Unit Test 1,URDUKG,100,92.4,A+,25-08-2025,2025-26
85,Unit Test 1,EVSUKG,100,89.1,A,25-08-2025,2025-26
85,Unit Test 1,ARTUKG,50,45.8,A+,25-08-2025,2025-26
85,Unit Test 1,HINUKG,100,37.3,F,25-08-2025,2025-26
85,Midterm,ENGUKG,100,54.3,C,15-10-2025,2025-26
85,Midterm,ARTUKG,50,47.1,A+,15-10-2025,2025-26
85,Midterm,HINUKG,100,29.7,F,15-10-2025,2025-26
85,Midterm,EVSUKG,100,29.1,F,15-10-2025,2025-26
85,Unit Test 2,URDUKG,100,86.8,A,15-12-2025,2025-26
85,Unit Test 2,MATHUKG,100,86.7,A,15-12-2025,2025-26
85,Unit Test 2,ENGUKG,100,26.9,F,15-12-2025,2025-26
85,Unit Test 2,HINUKG,100,95.9,A+,15-12-2025,2025-26
85,Unit Test 2,EVSUKG,100,53.1,C,15-12-2025,2025-26
85,Unit Test 2,ARTUKG,50,26.4,C,15-12-2025,2025-26
85,Final,ENGUKG,100,29.1,F,10-03-2026,2025-26
85,Final,EVSUKG,100,55.6,C,10-03-2026,2025-26
85,Final,ARTUKG,50,29.4,C,10-03-2026,2025-26
85,Final,URDUKG,100,72.2,B+,10-03-2026,2025-26
85,Final,MATHUKG,100,39.7,F,10-03-2026,2025-26
86,Unit Test 1,ARTUKG,50,40.9,A,25-08-2025,2025-26
86,Unit Test 1,HINUKG,100,45.3,D,25-08-2025,2025-26
86,Unit Test 1,MATHUKG,100,92.2,A+,25-08-2025,2025-26
86,Unit Test 1,ENGUKG,100,58.0,C,25-08-2025,2025-26
86,Unit Test 1,URDUKG,100,69.9,B,25-08-2025,2025-26
86,Unit Test 1,EVSUKG,100,54.3,C,25-08-2025,2025-26
86,Midterm,ARTUKG,50,43.2,A,15-10-2025,2025-26
86,Midterm,HINUKG,100,82.2,A,15-10-2025,2025-26
86,Midterm,MATHUKG,100,55.9,C,15-10-2025,2025-26
86,Unit Test 2,URDUKG,100,66.7,B,15-12-2025,2025-26
86,Unit Test 2,MATHUKG,100,31.9,F,15-12-2025,2025-26
86,Unit Test 2,EVSUKG,100,90.4,A+,15-12-2025,2025-26
86,Unit Test 2,ENGUKG,100,79.4,B+,15-12-2025,2025-26
86,Final,HINUKG,100,26.7,F,10-03-2026,2025-26
86,Final,ENGUKG,100,95.2,A+,10-03-2026,2025-26
86,Final,MATHUKG,100,75.6,B+,10-03-2026,2025-26
86,Final,EVSUKG,100,44.7,D,10-03-2026,2025-26
86,Final,URDUKG,100,97.8,A+,10-03-2026,2025-26
86,Final,ARTUKG,50,30.0,B,10-03-2026,2025-26
87,Unit Test 1,MATHUKG,100,40.2,D,25-08-2025,2025-26
87,Unit Test 1,ENGUKG,100,93.7,A+,25-08-2025,2025-26
87,Unit Test 1,ARTUKG,50,35.0,B+,25-08-2025,2025-26
87,Unit Test 1,HINUKG,100,60.0,B,25-08-2025,2025-26
87,Unit Test 1,EVSUKG,100,94.5,A+,25-08-2025,2025-26
87,Unit Test 1,URDUKG,100,59.8,C,25-08-2025,2025-26
87,Midterm,MATHUKG,100,37.3,F,15-10-2025,2025-26
87,Midterm,ENGUKG,100,53.5,C,15-10-2025,2025-26
87,Midterm,URDUKG,100,41.4,D,15-10-2025,2025-26
87,Midterm,EVSUKG,100,56.6,C,15-10-2025,2025-26
87,Unit Test 2,MATHUKG,100,53.2,C,15-12-2025,2025-26
87,Unit Test 2,HINUKG,100,39.3,F,15-12-2025,2025-26
87,Unit Test 2,URDUKG,100,58.6,C,15-12-2025,2025-26
87,Unit Test 2,EVSUKG,100,91.9,A+,15-12-2025,2025-26
87,Unit Test 2,ARTUKG,50,38.6,B+,15-12-2025,2025-26
87,Final,EVSUKG,100,89.8,A,10-03-2026,2025-26
87,Final,URDUKG,100,49.2,D,10-03-2026,2025-26
87,Final,ENGUKG,100,35.6,F,10-03-2026,2025-26
87,Final,ARTUKG,50,34.9,B,10-03-2026,2025-26
87,Final,HINUKG,100,63.3,B,10-03-2026,2025-26
88,Unit Test 1,HINUKG,100,99.6,A+,25-08-2025,2025-26
88,Unit Test 1,EVSUKG,100,42.7,D,25-08-2025,2025-26
88,Unit Test 1,URDUKG,100,40.4,D,25-08-2025,2025-26
88,Midterm,ENGUKG,100,94.6,A+,15-10-2025,2025-26
88,Midterm,HINUKG,100,92.9,A+,15-10-2025,2025-26
88,Midterm,URDUKG,100,80.6,A,15-10-2025,2025-26
88,Midterm,EVSUKG,100,62.5,B,15-10-2025,2025-26
88,Midterm,ARTUKG,50,37.8,B+,15-10-2025,2025-26
88,Unit Test 2,ENGUKG,100,31.9,F,15-12-2025,2025-26
88,Unit Test 2,ARTUKG,50,37.3,B+,15-12-2025,2025-26
88,Unit Test 2,MATHUKG,100,86.5,A,15-12-2025,2025-26
88,Unit Test 2,EVSUKG,100,65.2,B,15-12-2025,2025-26
88,Final,ENGUKG,100,94.8,A+,10-03-2026,2025-26
88,Final,MATHUKG,100,56.5,C,10-03-2026,2025-26
88,Final,EVSUKG,100,67.9,B,10-03-2026,2025-26
88,Final,HINUKG,100,50.5,C,10-03-2026,2025-26
89,Unit Test 1,ARTUKG,50,46.9,A+,25-08-2025,2025-26
89,Unit Test 1,URDUKG,100,65.5,B,25-08-2025,2025-26
89,Unit Test 1,HINUKG,100,90.7,A+,25-08-2025,2025-26
89,Unit Test 1,ENGUKG,100,88.6,A,25-08-2025,2025-26
89,Unit Test 1,MATHUKG,100,38.3,F,25-08-2025,2025-26
89,Unit Test 1,EVSUKG,100,76.1,B+,25-08-2025,2025-26
89,Midterm,HINUKG,100,97.0,A+,15-10-2025,2025-26
89,Midterm,ENGUKG,100,26.7,F,15-10-2025,2025-26
89,Midterm,EVSUKG,100,83.9,A,15-10-2025,2025-26
89,Midterm,URDUKG,100,69.1,B,15-10-2025,2025-26
89,Midterm,MATHUKG,100,78.9,B+,15-10-2025,2025-26
