receipt_number,invoice_number,amount_paid,payment_date,payment_mode,remarks
RCP-INV-STU20240372-01-1,INV-STU20240372-01,2776.69,01-11-2025,UPI,Auto-generated payment
RCP-INV-STU20240372-02-1,INV-STU20240372-02,324.12,30-09-2025,CASH,Auto-generated payment
RCP-INV-STU20240373-01-1,INV-STU20240373-01,2937.37,26-11-2025,ONLINE,Auto-generated payment
RCP-INV-STU20240373-01-2,INV-STU20240373-01,83.25,06-12-2025,CASH,Auto-generated payment
RCP-INV-STU20240373-02-1,INV-STU20240373-02,3044.86,30-08-2025,CHEQUE,Auto-generated payment
RCP-INV-STU20240373-02-2,INV-STU20240373-02,196.99,05-09-2025,UPI,Auto-generated payment
RCP-INV-STU20240376-01-1,INV-STU20240376-01,881.07,17-12-2025,UPI,Auto-generated payment
RCP-INV-STU20240376-02-1,INV-STU20240376-02,2822.10,21-10-2025,CHEQUE,Auto-generated payment
RCP-INV-STU20240376-02-2,INV-STU20240376-02,338.89,25-10-2025,CASH,Auto-generated payment
RCP-INV-STU20240377-01-1,INV-STU20240377-01,2460.48,04-09-2025,CASH,Auto-generated payment
RCP-INV-STU20240378-01-1,INV-STU20240378-01,1200.14,01-11-2025,CHEQUE,Auto-generated payment
RCP-INV-STU20240379-01-1,INV-STU20240379-01,1849.68,29-11-2025,ONLINE,Auto-generated payment
RCP-INV-STU20240379-02-1,INV-STU20240379-02,3414.69,18-01-2026,UPI,Auto-generated payment
RCP-INV-STU20240379-02-2,INV-STU20240379-02,98.92,25-01-2026,UPI,Auto-generated payment
RCP-INV-STU20240380-01-1,INV-STU20240380-01,1820.65,31-01-2026,CHEQUE,Auto-generated payment
RCP-INV-STU20240381-01-1,INV-STU20240381-01,2971.67,05-12-2025,CHEQUE,Auto-generated payment
RCP-INV-STU20240381-01-2,INV-STU20240381-01,92.37,26-11-2025,CHEQUE,Auto-generated payment
RCP-INV-STU20240381-02-1,INV-STU20240381-02,1906.34,13-11-2025,CHEQUE,Auto-generated payment
RCP-INV-STU20240381-02-2,INV-STU20240381-02,597.99,18-10-2025,ONLINE,Auto-generated payment
RCP-INV-STU20240382-01-1,INV-STU20240382-01,399.94,11-10-2025,ONLINE,Auto-generated payment
RCP-INV-STU20240383-01-1,INV-STU20240383-01,1412.30,07-12-2025,CASH,Auto-generated payment
RCP-INV-STU20240383-02-1,INV-STU20240383-02,2349.97,30-10-2025,ONLINE,Auto-generated payment
RCP-INV-STU20240383-02-2,INV-STU20240383-02,373.98,30-10-2025,CHEQUE,Auto-generated payment
RCP-INV-STU20240384-01-1,INV-STU20240384-01,1289.65,28-09-2025,ONLINE,Auto-generated payment
RCP-INV-STU20240384-01-2,INV-STU20240384-01,1624.11,27-10-2025,CASH,Auto-generated payment
RCP-INV-STU20240384-02-1,INV-STU20240384-02,1427.28,11-11-2025,UPI,Auto-generated payment
RCP-INV-STU20240384-02-2,INV-STU20240384-02,1649.40,04-11-2025,CASH,Auto-generated payment
RCP-INV-STU20240385-01-1,INV-STU20240385-01,2364.00,12-01-2026,CHEQUE,Auto-generated payment
RCP-INV-STU20240385-02-1,INV-STU20240385-02,147.77,16-10-2025,CHEQUE,Auto-generated payment
RCP-INV-STU20240385-02-2,INV-STU20240385-02,1261.69,15-10-2025,CASH,Auto-generated payment
RCP-INV-STU20240386-01-1,INV-STU20240386-01,1298.41,15-10-2025,UPI,Auto-generated payment
RCP-INV-STU20240386-01-2,INV-STU20240386-01,605.40,12-09-2025,ONLINE,Auto-generated payment
RCP-INV-STU20240386-02-1,INV-STU20240386-02,2298.18,22-01-2026,ONLINE,Auto-generated payment
RCP-INV-STU20240387-01-1,INV-STU20240387-01,1693.81,04-08-2025,CASH,Auto-generated payment
RCP-INV-STU20240387-01-2,INV-STU20240387-01,406.67,07-09-2025,ONLINE,Auto-generated payment
RCP-INV-STU20240388-01-1,INV-STU20240388-01,1862.59,06-11-2025,ONLINE,Auto-generated payment
RCP-INV-STU20240388-01-2,INV-STU20240388-01,929.98,07-12-2025,UPI,Auto-generated payment
RCP-INV-STU20240389-01-1,INV-STU20240389-01,2892.39,06-01-2026,ONLINE,Auto-generated payment
RCP-INV-STU20240389-02-1,INV-STU20240389-02,2601.89,13-12-2025,UPI,Auto-generated payment
RCP-INV-STU20240389-02-2,INV-STU20240389-02,159.28,03-12-2025,UPI,Auto-generated payment
RCP-INV-STU20240391-01-1,INV-STU20240391-01,1690.64,31-12-2025,CASH,Auto-generated payment
RCP-INV-STU20240392-01-1,INV-STU20240392-01,2383.79,24-09-2025,CHEQUE,Auto-generated payment
RCP-INV-STU20240393-01-1,INV-STU20240393-01,817.69,26-10-2025,CHEQUE,Auto-generated payment
RCP-INV-STU20240393-01-2,INV-STU20240393-01,225.81,29-10-2025,CHEQUE,Auto-generated payment
RCP-INV-STU20240393-02-1,INV-STU20240393-02,3198.30,30-09-2025,CASH,Auto-generated payment
RCP-INV-STU20240394-02-1,INV-STU20240394-02,149.57,22-12-2025,CASH,Auto-generated payment
RCP-INV-STU20240395-01-1,INV-STU20240395-01,2646.84,29-12-2025,UPI,Auto-generated payment
RCP-INV-STU20240395-02-1,INV-STU20240395-02,2727.39,01-12-2025,ONLINE,Auto-generated payment
RCP-INV-STU20240395-02-2,INV-STU20240395-02,364.77,06-11-2025,UPI,Auto-generated payment
RCP-INV-STU20240396-01-1,INV-STU20240396-01,431.43,08-12-2025,CHEQUE,Auto-generated payment
RCP-INV-STU20240396-01-2,INV-STU20240396-01,475.23,19-11-2025,CHEQUE,Auto-generated payment
RCP-INV-STU20240397-01-1,INV-STU20240397-01,449.80,27-11-2025,CASH,Auto-generated payment
RCP-INV-STU20240397-01-2,INV-STU20240397-01,123.29,23-11-2025,CASH,Auto-generated payment
RCP-INV-STU20240397-02-1,INV-STU20240397-02,1518.80,28-09-2025,ONLINE,Auto-generated payment
RCP-INV-STU20240398-01-1,INV-STU20240398-01,1782.84,05-11-2025,ONLINE,Auto-generated payment
RCP-INV-STU20240398-02-1,INV-STU20240398-02,392.14,18-01-2026,ONLINE,Auto-generated payment
RCP-INV-STU20240399-02-1,INV-STU20240399-02,3488.82,03-01-2026,CHEQUE,Auto-generated payment
RCP-INV-STU20240399-02-2,INV-STU20240399-02,62.63,02-01-2026,UPI,Auto-generated payment
RCP-INV-STU20240400-02-1,INV-STU20240400-02,345.86,25-10-2025,CASH,Auto-generated payment
RCP-INV-STU20240401-01-1,INV-STU20240401-01,2748.18,21-01-2026,CASH,Auto-generated payment
RCP-INV-STU20240401-01-2,INV-STU20240401-01,171.72,23-01-2026,ONLINE,Auto-generated payment
RCP-INV-STU20240401-02-1,INV-STU20240401-02,1705.51,10-12-2025,UPI,Auto-generated payment
RCP-INV-STU20240401-02-2,INV-STU20240401-02,940.15,24-11-2025,CASH,Auto-generated payment
RCP-INV-STU20240402-01-1,INV-STU20240402-01,337.33,15-09-2025,ONLINE,Auto-generated payment
RCP-INV-STU20240402-02-1,INV-STU20240402-02,1953.53,11-08-2025,UPI,Auto-generated payment
RCP-INV-STU20240403-01-1,INV-STU20240403-01,2679.49,03-01-2026,UPI,Auto-generated payment
RCP-INV-STU20240403-01-2,INV-STU20240403-01,287.20,07-01-2026,CHEQUE,Auto-generated payment
RCP-INV-STU20240403-02-1,INV-STU20240403-02,2779.99,10-09-2025,UPI,Auto-generated payment
RCP-INV-STU20240406-01-1,INV-STU20240406-01,1567.25,28-09-2025,CASH,Auto-generated payment
RCP-INV-STU20240406-02-1,INV-STU20240406-02,1853.78,04-01-2026,UPI,Auto-generated payment
RCP-INV-STU20240406-02-2,INV-STU20240406-02,174.45,18-01-2026,UPI,Auto-generated payment
RCP-INV-STU20240407-01-1,INV-STU20240407-01,1735.02,18-09-2025,ONLINE,Auto-generated payment
RCP-INV-STU20240407-01-2,INV-STU20240407-01,560.85,08-10-2025,ONLINE,Auto-generated payment
RCP-INV-STU20240407-02-1,INV-STU20240407-02,317.09,11-09-2025,UPI,Auto-generated payment
RCP-INV-STU20240407-02-2,INV-STU20240407-02,1433.91,16-08-2025,ONLINE,Auto-generated payment
RCP-INV-STU20240408-02-1,INV-STU20240408-02,2720.65,08-11-2025,ONLINE,Auto-generated payment
RCP-INV-STU20240410-01-1,INV-STU20240410-01,607.99,13-10-2025,CHEQUE,Auto-generated payment
RCP-INV-STU20240410-02-1,INV-STU20240410-02,2461.96,14-09-2025,ONLINE,Auto-generated payment
RCP-INV-STU20240410-02-2,INV-STU20240410-02,261.51,24-09-2025,ONLINE,Auto-generated payment
RCP-INV-STU20240412-01-1,INV-STU20240412-01,2261.53,04-11-2025,ONLINE,Auto-generated payment
RCP-INV-STU20240412-01-2,INV-STU20240412-01,484.71,23-11-2025,UPI,Auto-generated payment
RCP-INV-STU20240413-02-1,INV-STU20240413-02,795.47,23-10-2025,ONLINE,Auto-generated payment
RCP-INV-STU20240414-01-1,INV-STU20240414-01,937.13,25-01-2026,CHEQUE,Auto-generated payment
RCP-INV-STU20240414-02-1,INV-STU20240414-02,742.40,15-10-2025,CHEQUE,Auto-generated payment
RCP-INV-STU20240415-01-1,INV-STU20240415-01,227.57,06-12-2025,CHEQUE,Auto-generated payment
RCP-INV-STU20240415-02-1,INV-STU20240415-02,1940.00,02-09-2025,CASH,Auto-generated payment
RCP-INV-STU20240416-02-1,INV-STU20240416-02,2860.15,30-10-2025,CHEQUE,Auto-generated payment
RCP-INV-STU20240416-02-2,INV-STU20240416-02,413.92,14-10-2025,ONLINE,Auto-generated payment
RCP-INV-STU20240417-01-1,INV-STU20240417-01,2629.85,15-12-2025,CHEQUE,Auto-generated payment
RCP-INV-STU20240418-02-1,INV-STU20240418-02,166.31,28-08-2025,ONLINE,Auto-generated payment
RCP-INV-STU20240418-02-2,INV-STU20240418-02,560.53,15-08-2025,UPI,Auto-generated payment
RCP-INV-STU20240419-01-1,INV-STU20240419-01,2342.86,24-10-2025,UPI,Auto-generated payment
RCP-INV-STU20240419-01-2,INV-STU20240419-01,222.20,14-10-2025,CHEQUE,Auto-generated payment
RCP-INV-STU20240419-02-1,INV-STU20240419-02,1033.87,14-09-2025,CASH,Auto-generated payment
RCP-INV-STU20240419-02-2,INV-STU20240419-02,1382.95,05-09-2025,UPI,Auto-generated payment
RCP-INV-STU20240420-01-1,INV-STU20240420-01,1637.15,08-11-2025,CASH,Auto-generated payment
RCP-INV-STU20240420-01-2,INV-STU20240420-01,923.31,02-11-2025,UPI,Auto-generated payment
RCP-INV-STU20240421-01-1,INV-STU20240421-01,2298.89,28-09-2025,CHEQUE,Auto-generated payment
RCP-INV-STU20240421-02-1,INV-STU20240421-02,929.87,30-11-2025,CHEQUE,Auto-generated payment
RCP-INV-STU20240421-02-2,INV-STU20240421-02,1361.70,24-11-2025,ONLINE,Auto-generated payment
RCP-INV-STU20240422-01-1,INV-STU20240422-01,899.27,31-12-2025,ONLINE,Auto-generated payment
RCP-INV-STU20240422-01-2,INV-STU20240422-01,440.09,28-11-2025,CHEQUE,Auto-generated payment
RCP-INV-STU20240422-02-1,INV-STU20240422-02,3437.20,21-11-2025,CASH,Auto-generated payment
RCP-INV-STU20240422-02-2,INV-STU20240422-02,77.48,10-12-2025,CHEQUE,Auto-generated payment
RCP-INV-STU20240424-02-1,INV-STU20240424-02,1843.94,07-12-2025,UPI,Auto-generated payment
RCP-INV-STU20240426-02-1,INV-STU20240426-02,1960.75,22-01-2026,CASH,Auto-generated payment
RCP-INV-STU20240427-01-1,INV-STU20240427-01,1604.86,01-12-2025,ONLINE,Auto-generated payment
RCP-INV-STU20240427-01-2,INV-STU20240427-01,371.15,13-11-2025,UPI,Auto-generated payment
RCP-INV-STU20240427-02-1,INV-STU20240427-02,2729.31,13-11-2025,UPI,Auto-generated payment
RCP-INV-STU20240427-02-2,INV-STU20240427-02,351.98,15-10-2025,CHEQUE,Auto-generated payment
RCP-INV-STU20240428-02-1,INV-STU20240428-02,2216.66,30-12-2025,ONLINE,Auto-generated payment
RCP-INV-STU20240428-02-2,INV-STU20240428-02,719.89,14-01-2026,CHEQUE,Auto-generated payment
RCP-INV-STU20240429-01-1,INV-STU20240429-01,1950.84,15-01-2026,ONLINE,Auto-generated payment
RCP-INV-STU20240429-01-2,INV-STU20240429-01,111.09,20-01-2026,CASH,Auto-generated payment
RCP-INV-STU20240429-02-1,INV-STU20240429-02,989.49,14-11-2025,CHEQUE,Auto-generated payment
RCP-INV-STU20240430-02-1,INV-STU20240430-02,2768.70,30-12-2025,CASH,Auto-generated payment
RCP-INV-STU20240430-02-2,INV-STU20240430-02,447.78,16-01-2026,CHEQUE,Auto-generated payment
RCP-INV-STU20240431-01-1,INV-STU20240431-01,1150.10,03-12-2025,UPI,Auto-generated payment
RCP-INV-STU20240432-02-1,INV-STU20240432-02,2048.47,02-09-2025,UPI,Auto-generated payment
RCP-INV-STU20240433-02-1,INV-STU20240433-02,1572.98,30-08-2025,CHEQUE,Auto-generated payment
RCP-INV-STU20240433-02-2,INV-STU20240433-02,534.15,21-08-2025,CASH,Auto-generated payment
RCP-INV-STU20240434-01-1,INV-STU20240434-01,2670.71,19-09-2025,UPI,Auto-generated payment
RCP-INV-STU20240435-02-1,INV-STU20240435-02,1044.99,09-09-2025,CASH,Auto-generated payment
RCP-INV-STU20240436-01-1,INV-STU20240436-01,2458.61,20-10-2025,CASH,Auto-generated payment
RCP-INV-STU20240436-02-1,INV-STU20240436-02,1856.52,27-08-2025,CASH,Auto-generated payment
RCP-INV-STU20240436-02-2,INV-STU20240436-02,1144.23,16-09-2025,CASH,Auto-generated payment
RCP-INV-STU20240438-02-1,INV-STU20240438-02,695.14,28-11-2025,UPI,Auto-generated payment
RCP-INV-STU20240439-01-1,INV-STU20240439-01,398.05,13-09-2025,UPI,Auto-generated payment
RCP-INV-STU20240439-02-1,INV-STU20240439-02,2191.57,15-01-2026,ONLINE,Auto-generated payment
RCP-INV-STU20240439-02-2,INV-STU20240439-02,625.86,26-12-2025,CASH,Auto-generated payment
RCP-INV-STU20240440-01-1,INV-STU20240440-01,1969.13,30-09-2025,CASH,Auto-generated payment
RCP-INV-STU20240440-01-2,INV-STU20240440-01,1023.75,21-09-2025,CASH,Auto-generated payment
RCP-INV-STU20240440-02-1,INV-STU20240440-02,679.40,24-11-2025,CASH,Auto-generated payment
RCP-INV-STU20240441-01-1,INV-STU20240441-01,1734.57,24-12-2025,CASH,Auto-generated payment
RCP-INV-STU20240441-02-1,INV-STU20240441-02,1466.31,11-08-2025,UPI,Auto-generated payment
RCP-INV-STU20240441-02-2,INV-STU20240441-02,1754.08,24-08-2025,CASH,Auto-generated payment
RCP-INV-STU20240442-01-1,INV-STU20240442-01,2199.32,28-12-2025,UPI,Auto-generated payment
RCP-INV-STU20240443-01-1,INV-STU20240443-01,1172.99,11-11-2025,CHEQUE,Auto-generated payment
RCP-INV-STU20240443-02-1,INV-STU20240443-02,2869.04,11-10-2025,ONLINE,Auto-generated payment
RCP-INV-STU20240443-02-2,INV-STU20240443-02,562.13,14-10-2025,CHEQUE,Auto-generated payment
RCP-INV-STU20240444-01-1,INV-STU20240444-01,846.70,01-12-2025,CHEQUE,Auto-generated payment
RCP-INV-STU20240444-02-1,INV-STU20240444-02,3211.98,25-11-2025,CHEQUE,Auto-generated payment
RCP-INV-STU20240445-01-1,INV-STU20240445-01,1514.66,23-12-2025,ONLINE,Auto-generated payment
RCP-INV-STU20240445-02-1,INV-STU20240445-02,1174.94,08-09-2025,UPI,Auto-generated payment
RCP-INV-STU20240445-02-2,INV-STU20240445-02,1486.02,10-09-2025,CHEQUE,Auto-generated payment
RCP-INV-STU20240446-02-1,INV-STU20240446-02,2280.57,22-09-2025,CHEQUE,Auto-generated payment
RCP-INV-STU20240447-01-1,INV-STU20240447-01,1847.98,29-12-2025,UPI,Auto-generated payment
RCP-INV-STU20240447-02-1,INV-STU20240447-02,2414.06,24-12-2025,CASH,Auto-generated payment
RCP-INV-STU20240447-02-2,INV-STU20240447-02,748.29,20-12-2025,ONLINE,Auto-generated payment
RCP-INV-STU20240448-01-1,INV-STU20240448-01,751.04,01-09-2025,CHEQUE,Auto-generated payment
RCP-INV-STU20240448-01-2,INV-STU20240448-01,1313.31,29-08-2025,CHEQUE,Auto-generated payment
RCP-INV-STU20240449-01-1,INV-STU20240449-01,1011.09,23-11-2025,CASH,Auto-generated payment
RCP-INV-STU20240449-02-1,INV-STU20240449-02,1184.65,15-09-2025,CASH,Auto-generated payment
RCP-INV-STU20240449-02-2,INV-STU20240449-02,1150.38,28-08-2025,ONLINE,Auto-generated payment
RCP-INV-STU20240450-01-1,INV-STU20240450-01,2282.02,06-10-2025,CHEQUE,Auto-generated payment
RCP-INV-STU20240450-01-2,INV-STU20240450-01,416.89,01-11-2025,UPI,Auto-generated payment
RCP-INV-STU20240451-02-1,INV-STU20240451-02,2932.89,10-01-2026,ONLINE,Auto-generated payment
RCP-INV-STU20240453-02-1,INV-STU20240453-02,541.15,30-09-2025,CHEQUE,Auto-generated payment
RCP-INV-STU20240454-01-1,INV-STU20240454-01,2167.22,12-09-2025,CASH,Auto-generated payment
RCP-INV-STU20240454-02-1,INV-STU20240454-02,879.70,04-10-2025,UPI,Auto-generated payment
RCP-INV-STU20240455-01-1,INV-STU20240455-01,190.03,26-10-2025,ONLINE,Auto-generated payment
RCP-INV-STU20240455-01-2,INV-STU20240455-01,993.31,05-11-2025,CHEQUE,Auto-generated payment
RCP-INV-STU20240455-02-1,INV-STU20240455-02,2581.56,16-10-2025,CASH,Auto-generated payment
RCP-INV-STU20240456-01-1,INV-STU20240456-01,1463.55,10-09-2025,CASH,Auto-generated payment
RCP-INV-STU20240456-02-1,INV-STU20240456-02,2217.12,07-09-2025,ONLINE,Auto-generated payment
RCP-INV-STU20240457-01-1,INV-STU20240457-01,812.71,31-10-2025,UPI,Auto-generated payment
RCP-INV-STU20240457-01-2,INV-STU20240457-01,1107.82,12-10-2025,CHEQUE,Auto-generated payment
RCP-INV-STU20240457-02-1,INV-STU20240457-02,2469.64,03-10-2025,CASH,Auto-generated payment
RCP-INV-STU20240458-01-1,INV-STU20240458-01,956.65,29-10-2025,UPI,Auto-generated payment
RCP-INV-STU20240458-01-2,INV-STU20240458-01,1253.23,10-11-2025,ONLINE,Auto-generated payment
RCP-INV-STU20240458-02-1,INV-STU20240458-02,412.08,15-12-2025,ONLINE,Auto-generated payment
RCP-INV-STU20240459-01-1,INV-STU20240459-01,412.77,20-12-2025,CASH,Auto-generated payment
RCP-INV-STU20240459-01-2,INV-STU20240459-01,1393.32,18-12-2025,CHEQUE,Auto-generated payment
RCP-INV-STU20240459-02-1,INV-STU20240459-02,631.38,29-11-2025,CHEQUE,Auto-generated payment
RCP-INV-STU20240461-01-1,INV-STU20240461-01,1594.84,16-11-2025,UPI,Auto-generated payment
RCP-INV-STU20240463-01-1,INV-STU20240463-01,2298.06,29-10-2025,ONLINE,Auto-generated payment
RCP-INV-STU20240463-01-2,INV-STU20240463-01,349.32,28-09-2025,CHEQUE,Auto-generated payment
RCP-INV-STU20240463-02-1,INV-STU20240463-02,1345.21,25-09-2025,CASH,Auto-generated payment
RCP-INV-STU20240464-01-1,INV-STU20240464-01,1125.81,22-09-2025,ONLINE,Auto-generated payment
RCP-INV-STU20240466-01-1,INV-STU20240466-01,1422.13,07-10-2025,ONLINE,Auto-generated payment
RCP-INV-STU20240466-01-2,INV-STU20240466-01,1182.35,01-10-2025,CHEQUE,Auto-generated payment
RCP-INV-STU20240466-02-1,INV-STU20240466-02,1577.05,12-12-2025,UPI,Auto-generated payment
RCP-INV-STU20240467-01-1,INV-STU20240467-01,1349.66,12-12-2025,CHEQUE,Auto-generated payment
RCP-INV-STU20240467-01-2,INV-STU20240467-01,984.84,26-11-2025,CASH,Auto-generated payment
RCP-INV-STU20240467-02-1,INV-STU20240467-02,2746.48,12-08-2025,ONLINE,Auto-generated payment
RCP-INV-STU20240468-01-1,INV-STU20240468-01,1523.74,21-12-2025,CASH,Auto-generated payment
RCP-INV-STU20240468-01-2,INV-STU20240468-01,1215.27,10-12-2025,CHEQUE,Auto-generated payment
RCP-INV-STU20240468-02-1,INV-STU20240468-02,3408.63,27-09-2025,CASH,Auto-generated payment
RCP-INV-STU20240468-02-2,INV-STU20240468-02,98.03,23-09-2025,CASH,Auto-generated payment
RCP-INV-STU20240469-01-1,INV-STU20240469-01,2386.72,04-09-2025,CHEQUE,Auto-generated payment
RCP-INV-STU20240469-01-2,INV-STU20240469-01,185.74,19-08-2025,UPI,Auto-generated payment
RCP-INV-STU20240469-02-1,INV-STU20240469-02,2114.81,15-12-2025,UPI,Auto-generated payment
RCP-INV-STU20240470-02-1,INV-STU20240470-02,3465.56,18-08-2025,CHEQUE,Auto-generated payment
RCP-INV-STU20240470-02-2,INV-STU20240470-02,36.40,14-08-2025,CASH,Auto-generated payment
RCP-INV-STU20240471-01-1,INV-STU20240471-01,673.79,03-10-2025,CHEQUE,Auto-generated payment
RCP-INV-STU20240471-01-2,INV-STU20240471-01,154.42,13-09-2025,ONLINE,Auto-generated payment
RCP-INV-STU20240472-02-1,INV-STU20240472-02,3244.69,25-08-2025,CASH,Auto-generated payment
RCP-INV-STU20240473-01-1,INV-STU20240473-01,851.47,14-09-2025,ONLINE,Auto-generated payment
RCP-INV-STU20240473-02-1,INV-STU20240473-02,2329.08,15-10-2025,UPI,Auto-generated payment
RCP-INV-STU20240474-01-1,INV-STU20240474-01,1071.62,23-09-2025,CHEQUE,Auto-generated payment
RCP-INV-STU20240474-02-1,INV-STU20240474-02,2887.35,18-10-2025,CHEQUE,Auto-generated payment
RCP-INV-STU20240474-02-2,INV-STU20240474-02,265.96,29-09-2025,CHEQUE,Auto-generated payment
RCP-INV-STU20240475-01-1,INV-STU20240475-01,2400.70,06-12-2025,ONLINE,Auto-generated payment
RCP-INV-STU20240475-02-1,INV-STU20240475-02,2985.14,20-12-2025,CASH,Auto-generated payment
RCP-INV-STU20240475-02-2,INV-STU20240475-02,198.39,08-12-2025,ONLINE,Auto-generated payment
RCP-INV-STU20240476-02-1,INV-STU20240476-02,2129.78,08-01-2026,CHEQUE,Auto-generated payment
RCP-INV-STU20240477-01-1,INV-STU20240477-01,459.62,15-08-2025,ONLINE,Auto-generated payment
RCP-INV-STU20240477-01-2,INV-STU20240477-01,2381.91,28-08-2025,CHEQUE,Auto-generated payment
RCP-INV-STU20240477-02-1,INV-STU20240477-02,1024.32,20-10-2025,CASH,Auto-generated payment
RCP-INV-STU20240477-02-2,INV-STU20240477-02,2225.46,22-10-2025,UPI,Auto-generated payment
RCP-INV-STU20240478-01-1,INV-STU20240478-01,1460.38,01-01-2026,CHEQUE,Auto-generated payment
RCP-INV-STU20240478-01-2,INV-STU20240478-01,589.87,06-12-2025,UPI,Auto-generated payment
RCP-INV-STU20240479-02-1,INV-STU20240479-02,1013.91,17-11-2025,CHEQUE,Auto-generated payment
RCP-INV-STU20240479-02-2,INV-STU20240479-02,1981.86,08-11-2025,ONLINE,Auto-generated payment
RCP-INV-STU20240480-02-1,INV-STU20240480-02,574.76,03-10-2025,CASH,Auto-generated payment
RCP-INV-STU20240480-02-2,INV-STU20240480-02,1584.95,10-10-2025,CASH,Auto-generated payment
RCP-INV-STU20240481-02-1,INV-STU20240481-02,3029.05,10-11-2025,CASH,Auto-generated payment
RCP-INV-STU20240482-01-1,INV-STU20240482-01,112.14,12-12-2025,ONLINE,Auto-generated payment
RCP-INV-STU20240482-02-1,INV-STU20240482-02,976.17,11-01-2026,UPI,Auto-generated payment
RCP-INV-STU20240482-02-2,INV-STU20240482-02,2283.99,21-01-2026,ONLINE,Auto-generated payment
RCP-INV-STU20240483-01-1,INV-STU20240483-01,1237.94,25-11-2025,ONLINE,Auto-generated payment
RCP-INV-STU20240483-01-2,INV-STU20240483-01,1041.91,02-11-2025,CHEQUE,Auto-generated payment
RCP-INV-STU20240483-02-1,INV-STU20240483-02,1917.78,11-12-2025,CASH,Auto-generated payment
RCP-INV-STU20240484-01-1,INV-STU20240484-01,2873.88,12-12-2025,UPI,Auto-generated payment
RCP-INV-STU20240484-01-2,INV-STU20240484-01,122.95,30-11-2025,ONLINE,Auto-generated payment
RCP-INV-STU20240484-02-1,INV-STU20240484-02,499.52,15-09-2025,CASH,Auto-generated payment
RCP-INV-STU20240484-02-2,INV-STU20240484-02,661.16,02-09-2025,CASH,Auto-generated payment
RCP-INV-STU20240485-02-1,INV-STU20240485-02,1903.46,03-09-2025,CASH,Auto-generated payment
RCP-INV-STU20240485-02-2,INV-STU20240485-02,1590.28,15-08-2025,CHEQUE,Auto-generated payment
RCP-INV-STU20240486-01-1,INV-STU20240486-01,1079.41,15-10-2025,UPI,Auto-generated payment
RCP-INV-STU20240487-01-1,INV-STU20240487-01,1242.57,15-12-2025,CASH,Auto-generated payment
RCP-INV-STU20240488-01-1,INV-STU20240488-01,551.47,19-11-2025,UPI,Auto-generated payment
RCP-INV-STU20240488-01-2,INV-STU20240488-01,118.40,01-11-2025,UPI,Auto-generated payment
RCP-INV-STU20240490-01-1,INV-STU20240490-01,2588.72,23-10-2025,ONLINE,Auto-generated payment
RCP-INV-STU20240492-01-1,INV-STU20240492-01,728.50,20-12-2025,CASH,Auto-generated payment
RCP-INV-STU20240492-02-1,INV-STU20240492-02,2534.73,04-12-2025,ONLINE,Auto-generated payment
RCP-INV-STU20240493-01-1,INV-STU20240493-01,1453.84,12-01-2026,ONLINE,Auto-generated payment
RCP-INV-STU20240493-02-1,INV-STU20240493-02,1442.82,29-12-2025,UPI,Auto-generated payment
RCP-INV-STU20240494-01-1,INV-STU20240494-01,2656.01,28-10-2025,CASH,Auto-generated payment
RCP-INV-STU20240495-01-1,INV-STU20240495-01,2742.18,24-10-2025,ONLINE,Auto-generated payment
RCP-INV-STU20240495-02-1,INV-STU20240495-02,1431.42,08-12-2025,UPI,Auto-generated payment
RCP-INV-STU20240495-02-2,INV-STU20240495-02,507.94,02-11-2025,CHEQUE,Auto-generated payment
RCP-INV-STU20240496-01-1,INV-STU20240496-01,1006.80,14-09-2025,UPI,Auto-generated payment
RCP-INV-STU20240496-01-2,INV-STU20240496-01,810.27,27-08-2025,ONLINE,Auto-generated payment
RCP-INV-STU20240497-01-1,INV-STU20240497-01,2299.99,12-09-2025,ONLINE,Auto-generated payment
RCP-INV-STU20240498-01-1,INV-STU20240498-01,2704.79,20-08-2025,ONLINE,Auto-generated payment
RCP-INV-STU20240499-02-1,INV-STU20240499-02,977.23,17-12-2025,ONLINE,Auto-generated payment
RCP-INV-STU20240499-02-2,INV-STU20240499-02,1736.87,05-01-2026,CHEQUE,Auto-generated payment
